"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"443205"	"transfer"	"release"	"vahydro_VA0072931001"	"TO VA0072931001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441651"	""	""	""	""	""	"POINT (-78.72142 38.35937)"	"POINT (-78.72142 38.35937)"
"443206"	"transfer"	"release"	"vahydro_VA0072991001"	"TO VA0072991001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441652"	""	""	""	""	""	"POINT (-79.12373 37.85068)"	"POINT (-79.12373 37.85068)"
"443207"	"transfer"	"release"	"vahydro_VA0073091002"	"TO VA0073091002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441653"	""	""	""	""	""	"POINT (-76.288701 36.836806)"	"POINT (-76.288701 36.836806)"
"443208"	"transfer"	"release"	"vahydro_VA0073091003"	"TO VA0073091003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441653"	""	""	""	""	""	"POINT (-76.288701 36.836806)"	"POINT (-76.288701 36.836806)"
"443209"	"transfer"	"release"	"vahydro_VA0073156001"	"TO VA0073156001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441655"	""	""	""	""	""	"POINT (-79.594444 37.981389)"	"POINT (-79.594444 37.981389)"
"443210"	"transfer"	"release"	"vahydro_VA0073245001"	"TO VA0073245001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441656"	""	""	""	""	""	"POINT (-78.6738 38.3569)"	"POINT (-78.6738 38.3569)"
"443211"	"transfer"	"release"	"vahydro_VA0073245002"	"TO VA0073245002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441656"	""	""	""	""	""	"POINT (-78.6738 38.3569)"	"POINT (-78.6738 38.3569)"
"443212"	"transfer"	"release"	"vahydro_VA0073300001"	"TO VA0073300001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441657"	""	""	""	""	""	"POINT (-77.26789 37.29424)"	"POINT (-77.26789 37.29424)"
"443213"	"transfer"	"release"	"vahydro_VA0073300101"	"TO VA0073300101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441657"	""	""	""	""	""	"POINT (-77.26789 37.29424)"	"POINT (-77.26789 37.29424)"
"443214"	"transfer"	"release"	"vahydro_VA0073300102"	"TO VA0073300102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441657"	""	""	""	""	""	"POINT (-77.26789 37.29424)"	"POINT (-77.26789 37.29424)"
"443215"	"transfer"	"release"	"vahydro_VA0073318001"	"TO VA0073318001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441658"	""	""	""	""	""	"POINT (-76.595555 37.608333)"	"POINT (-76.595555 37.608333)"
"443216"	"transfer"	"release"	"vahydro_VA0073504001"	"TO VA0073504001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441659"	""	""	""	""	""	"POINT (-77.443699 37.951464)"	"POINT (-77.443699 37.951464)"
"443217"	"transfer"	"release"	"vahydro_VA0073636002"	"TO VA0073636002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026944 38.326667)"	"POINT (-77.026944 38.326667)"
"443218"	"transfer"	"release"	"vahydro_VA0073636003"	"TO VA0073636003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026944 38.326667)"	"POINT (-77.026944 38.326667)"
"443219"	"transfer"	"release"	"vahydro_VA0073636004"	"TO VA0073636004"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026944 38.326667)"	"POINT (-77.026944 38.326667)"
"443220"	"transfer"	"release"	"vahydro_VA0073636006"	"TO VA0073636006"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026944 38.326667)"	"POINT (-77.026944 38.326667)"
"443221"	"transfer"	"release"	"vahydro_VA0073636007"	"TO VA0073636007"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026944 38.326667)"	"POINT (-77.026944 38.326667)"
"443222"	"transfer"	"release"	"vahydro_VA0073636009"	"TO VA0073636009"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441661"	""	""	""	""	""	"POINT (-77.026944 38.326667)"	"POINT (-77.026944 38.326667)"
"443223"	"transfer"	"release"	"vahydro_VA0073733001"	"TO VA0073733001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441662"	""	""	""	""	""	"POINT (-78.773509 36.865881)"	"POINT (-78.773509 36.865881)"
"443224"	"transfer"	"release"	"vahydro_VA0074047001"	"TO VA0074047001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441663"	""	""	""	""	""	"POINT (-78.862478 37.898979)"	"POINT (-78.862478 37.898979)"
"443225"	"transfer"	"release"	"vahydro_VA0074161001"	"TO VA0074161001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441665"	""	""	""	""	""	"POINT (-80.916915 36.961736)"	"POINT (-80.916915 36.961736)"
"443226"	"transfer"	"release"	"vahydro_VA0074179001"	"TO VA0074179001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441666"	""	""	""	""	""	"POINT (-79.933917 37.278482)"	"POINT (-79.933917 37.278482)"
"443227"	"transfer"	"release"	"vahydro_VA0074381001"	"TO VA0074381001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441668"	""	""	""	""	""	"POINT (-77.70777 38.40143)"	"POINT (-77.70777 38.40143)"
"443228"	"transfer"	"release"	"vahydro_VA0074586001"	"TO VA0074586001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441670"	""	""	""	""	""	"POINT (-79.433981 36.601043)"	"POINT (-79.433981 36.601043)"
"443229"	"transfer"	"release"	"vahydro_VA0074870001"	"TO VA0074870001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441672"	""	""	""	""	""	"POINT (-79.752219 37.397778)"	"POINT (-79.752219 37.397778)"
"443230"	"transfer"	"release"	"vahydro_VA0074934001"	"TO VA0074934001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441673"	""	""	""	""	""	"POINT (-77.53441 39.21643)"	"POINT (-77.53441 39.21643)"
"443231"	"transfer"	"release"	"vahydro_VA0074942001"	"TO VA0074942001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441674"	""	""	""	""	""	"POINT (-77.5349 39.21466)"	"POINT (-77.5349 39.21466)"
"443232"	"transfer"	"release"	"vahydro_VA0075183001"	"TO VA0075183001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441675"	""	""	""	""	""	"POINT (-78.28881 38.90594)"	"POINT (-78.28881 38.90594)"
"443233"	"transfer"	"release"	"vahydro_VA0075191001"	"TO VA0075191001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441676"	""	""	""	""	""	"POINT (-78.15194 39.10902)"	"POINT (-78.15194 39.10902)"
"443234"	"transfer"	"release"	"vahydro_VA0075361001"	"TO VA0075361001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441678"	""	""	""	""	""	"POINT (-80.52402 37.374637)"	"POINT (-80.52402 37.374637)"
"443235"	"transfer"	"release"	"vahydro_VA0075451001"	"TO VA0075451001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441680"	""	""	""	""	""	"POINT (-79.902284 37.537429)"	"POINT (-79.902284 37.537429)"
"443236"	"transfer"	"release"	"vahydro_VA0075515001"	"TO VA0075515001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441681"	""	""	""	""	""	"POINT (-82.919166 36.766666)"	"POINT (-82.919166 36.766666)"
"443237"	"transfer"	"release"	"vahydro_VA0075574001"	"TO VA0075574001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441682"	""	""	""	""	""	"POINT (-77.43143 37.5494)"	"POINT (-77.43143 37.5494)"
"443238"	"transfer"	"release"	"vahydro_VA0075981001"	"TO VA0075981001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441683"	""	""	""	""	""	"POINT (-78.424444 38.020277)"	"POINT (-78.424444 38.020277)"
"443239"	"transfer"	"release"	"vahydro_VA0076015001"	"TO VA0076015001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441684"	""	""	""	""	""	"POINT (-79.864963 36.956653)"	"POINT (-79.864963 36.956653)"
"443240"	"transfer"	"release"	"vahydro_VA0076244001"	"TO VA0076244001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441685"	""	""	""	""	""	"POINT (-78.3969 38.00917)"	"POINT (-78.3969 38.00917)"
"443241"	"transfer"	"release"	"vahydro_VA0076350001"	"TO VA0076350001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441686"	""	""	""	""	""	"POINT (-79.79733 37.63837)"	"POINT (-79.79733 37.63837)"
"443242"	"transfer"	"release"	"vahydro_VA0076392001"	"TO VA0076392001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441689"	""	""	""	""	""	"POINT (-77.41134 38.26138)"	"POINT (-77.41134 38.26138)"
"443243"	"transfer"	"release"	"vahydro_VA0076473001"	"TO VA0076473001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441690"	""	""	""	""	""	"POINT (-76.572 36.86369)"	"POINT (-76.572 36.86369)"
"443244"	"transfer"	"release"	"vahydro_VA0076678001"	"TO VA0076678001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441692"	""	""	""	""	""	"POINT (-78.14306 38.07986)"	"POINT (-78.14306 38.07986)"
"443245"	"transfer"	"release"	"vahydro_VA0076805001"	"TO VA0076805001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441693"	""	""	""	""	""	"POINT (-77.7981 38.53006)"	"POINT (-77.7981 38.53006)"
"443246"	"transfer"	"release"	"vahydro_VA0076830001"	"TO VA0076830001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441694"	""	""	""	""	""	"POINT (-78.7749 36.5441)"	"POINT (-78.7749 36.5441)"
"443247"	"transfer"	"release"	"vahydro_VA0076881001"	"TO VA0076881001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441696"	""	""	""	""	""	"POINT (-78.47315 36.7793)"	"POINT (-78.47315 36.7793)"
"443248"	"transfer"	"release"	"vahydro_VA0077259001"	"TO VA0077259001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441698"	""	""	""	""	""	"POINT (-77.51189 36.72868)"	"POINT (-77.51189 36.72868)"
"443249"	"transfer"	"release"	"vahydro_VA0077399002"	"TO VA0077399002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441699"	""	""	""	""	""	"POINT (-78.7666 38.5411)"	"POINT (-78.7666 38.5411)"
"443250"	"transfer"	"release"	"vahydro_VA0077402001"	"TO VA0077402001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441700"	""	""	""	""	""	"POINT (-78.61057 38.87771)"	"POINT (-78.61057 38.87771)"
"443251"	"transfer"	"release"	"vahydro_VA0077411001"	"TO VA0077411001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441701"	""	""	""	""	""	"POINT (-77.87328 38.65373)"	"POINT (-77.87328 38.65373)"
"443252"	"transfer"	"release"	"vahydro_VA0077828001"	"TO VA0077828001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441703"	""	""	""	""	""	"POINT (-82.478246 36.927381)"	"POINT (-82.478246 36.927381)"
"443253"	"transfer"	"release"	"vahydro_VA0077895001"	"TO VA0077895001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441705"	""	""	""	""	""	"POINT (-80.05106 37.36614)"	"POINT (-80.05106 37.36614)"
"443254"	"transfer"	"release"	"vahydro_VA0078131001"	"TO VA0078131001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441706"	""	""	""	""	""	"POINT (-77.83202 38.30011)"	"POINT (-77.83202 38.30011)"
"443255"	"transfer"	"release"	"vahydro_VA0078484001"	"TO VA0078484001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441707"	""	""	""	""	""	"POINT (-80.9339 36.6714)"	"POINT (-80.9339 36.6714)"
"443256"	"transfer"	"release"	"vahydro_VA0078654001"	"TO VA0078654001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441710"	""	""	""	""	""	"POINT (-78.1575 36.596944)"	"POINT (-78.1575 36.596944)"
"443257"	"transfer"	"release"	"vahydro_VA0078778001"	"TO VA0078778001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441711"	""	""	""	""	""	"POINT (-76.543889 37.436944)"	"POINT (-76.543889 37.436944)"
"443258"	"transfer"	"release"	"vahydro_VA0079502001"	"TO VA0079502001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.2811 37.29142)"	"POINT (-77.2811 37.29142)"
"443259"	"transfer"	"release"	"vahydro_VA0079502002"	"TO VA0079502002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.2811 37.29142)"	"POINT (-77.2811 37.29142)"
"443260"	"transfer"	"release"	"vahydro_VA0079502101"	"TO VA0079502101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.2811 37.29142)"	"POINT (-77.2811 37.29142)"
"443261"	"transfer"	"release"	"vahydro_VA0079502102"	"TO VA0079502102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441713"	""	""	""	""	""	"POINT (-77.2811 37.29142)"	"POINT (-77.2811 37.29142)"
"443262"	"transfer"	"release"	"vahydro_VA0079863001"	"TO VA0079863001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441714"	""	""	""	""	""	"POINT (-80.78363 37.05568)"	"POINT (-80.78363 37.05568)"
"443263"	"transfer"	"release"	"vahydro_VA0080071001"	"TO VA0080071001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441716"	""	""	""	""	""	"POINT (-79.89347 37.01096)"	"POINT (-79.89347 37.01096)"
"443264"	"transfer"	"release"	"vahydro_VA0080080001"	"TO VA0080080001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441717"	""	""	""	""	""	"POINT (-78.157778 39.038889)"	"POINT (-78.157778 39.038889)"
"443265"	"transfer"	"release"	"vahydro_VA0080179001"	"TO VA0080179001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441718"	""	""	""	""	""	"POINT (-76.44786 37.03004)"	"POINT (-76.44786 37.03004)"
"443266"	"transfer"	"release"	"vahydro_VA0080179002"	"TO VA0080179002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441718"	""	""	""	""	""	"POINT (-76.44786 37.03004)"	"POINT (-76.44786 37.03004)"
"443267"	"transfer"	"release"	"vahydro_VA0080390001"	"TO VA0080390001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441721"	""	""	""	""	""	"POINT (-77.279528 36.913602)"	"POINT (-77.279528 36.913602)"
"443268"	"transfer"	"release"	"vahydro_VA0080527001"	"TO VA0080527001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441722"	""	""	""	""	""	"POINT (-77.898517 38.658946)"	"POINT (-77.898517 38.658946)"
"443269"	"transfer"	"release"	"vahydro_VA0080535001"	"TO VA0080535001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441723"	""	""	""	""	""	"POINT (-78.64348 38.68261)"	"POINT (-78.64348 38.68261)"
"443270"	"transfer"	"release"	"vahydro_VA0080837001"	"TO VA0080837001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441725"	""	""	""	""	""	"POINT (-80.8616 37.37039)"	"POINT (-80.8616 37.37039)"
"443271"	"transfer"	"release"	"vahydro_VA0080993001"	"TO VA0080993001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441726"	""	""	""	""	""	"POINT (-77.521154 39.074646)"	"POINT (-77.521154 39.074646)"
"443272"	"transfer"	"release"	"vahydro_VA0081001001"	"TO VA0081001001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441727"	""	""	""	""	""	"POINT (-78.61258 38.52875)"	"POINT (-78.61258 38.52875)"
"443273"	"transfer"	"release"	"vahydro_VA0081213001"	"TO VA0081213001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441728"	""	""	""	""	""	"POINT (-77.958719 37.10889)"	"POINT (-77.958719 37.10889)"
"443274"	"transfer"	"release"	"vahydro_VA0081230001"	"TO VA0081230001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441729"	""	""	""	""	""	"POINT (-76.32237 36.92224)"	"POINT (-76.32237 36.92224)"
"443275"	"transfer"	"release"	"vahydro_VA0081248001"	"TO VA0081248001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441730"	""	""	""	""	""	"POINT (-75.971575 36.771635)"	"POINT (-75.971575 36.771635)"
"443276"	"transfer"	"release"	"vahydro_VA0081256001"	"TO VA0081256001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441731"	""	""	""	""	""	"POINT (-76.41479 36.96569)"	"POINT (-76.41479 36.96569)"
"443277"	"transfer"	"release"	"vahydro_VA0081264001"	"TO VA0081264001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441732"	""	""	""	""	""	"POINT (-76.164327 36.908682)"	"POINT (-76.164327 36.908682)"
"443278"	"transfer"	"release"	"vahydro_VA0081272001"	"TO VA0081272001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441733"	""	""	""	""	""	"POINT (-76.531216 37.084011)"	"POINT (-76.531216 37.084011)"
"443279"	"transfer"	"release"	"vahydro_VA0081281001"	"TO VA0081281001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441734"	""	""	""	""	""	"POINT (-76.3125 36.88233)"	"POINT (-76.3125 36.88233)"
"443280"	"transfer"	"release"	"vahydro_VA0081299001"	"TO VA0081299001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441735"	""	""	""	""	""	"POINT (-76.42376 36.895363)"	"POINT (-76.42376 36.895363)"
"443281"	"transfer"	"release"	"vahydro_VA0081302001"	"TO VA0081302001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441736"	""	""	""	""	""	"POINT (-76.627827 37.214412)"	"POINT (-76.627827 37.214412)"
"443282"	"transfer"	"release"	"vahydro_VA0081311001"	"TO VA0081311001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441737"	""	""	""	""	""	"POINT (-76.44525 37.20112)"	"POINT (-76.44525 37.20112)"
"443283"	"transfer"	"release"	"vahydro_VA0081639001"	"TO VA0081639001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441740"	""	""	""	""	""	"POINT (-78.26762 37.75781)"	"POINT (-78.26762 37.75781)"
"443284"	"transfer"	"release"	"vahydro_VA0082228001"	"TO VA0082228001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441743"	""	""	""	""	""	"POINT (-78.244444 37.825)"	"POINT (-78.244444 37.825)"
"443285"	"transfer"	"release"	"vahydro_VA0082333001"	"TO VA0082333001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441744"	""	""	""	""	""	"POINT (-80.916111 36.706666)"	"POINT (-80.916111 36.706666)"
"443286"	"transfer"	"release"	"vahydro_VA0082546001"	"TO VA0082546001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441745"	""	""	""	""	""	"POINT (-79.13189 37.48593)"	"POINT (-79.13189 37.48593)"
"443287"	"transfer"	"release"	"vahydro_VA0082589001"	"TO VA0082589001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441746"	""	""	""	""	""	"POINT (-82.295833 37.016667)"	"POINT (-82.295833 37.016667)"
"443288"	"transfer"	"release"	"vahydro_VA0082767001"	"TO VA0082767001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.996151 36.654813)"	"POINT (-76.996151 36.654813)"
"443289"	"transfer"	"release"	"vahydro_VA0082767101"	"TO VA0082767101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.996151 36.654813)"	"POINT (-76.996151 36.654813)"
"443290"	"transfer"	"release"	"vahydro_VA0082767103"	"TO VA0082767103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.996151 36.654813)"	"POINT (-76.996151 36.654813)"
"443291"	"transfer"	"release"	"vahydro_VA0082767106"	"TO VA0082767106"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441747"	""	""	""	""	""	"POINT (-76.996151 36.654813)"	"POINT (-76.996151 36.654813)"
"443292"	"transfer"	"release"	"vahydro_VA0082783001"	"TO VA0082783001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.28219 37.300624)"	"POINT (-77.28219 37.300624)"
"443293"	"transfer"	"release"	"vahydro_VA0082783101"	"TO VA0082783101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.28219 37.300624)"	"POINT (-77.28219 37.300624)"
"443294"	"transfer"	"release"	"vahydro_VA0082783102"	"TO VA0082783102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.28219 37.300624)"	"POINT (-77.28219 37.300624)"
"443295"	"transfer"	"release"	"vahydro_VA0082783103"	"TO VA0082783103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.28219 37.300624)"	"POINT (-77.28219 37.300624)"
"443296"	"transfer"	"release"	"vahydro_VA0082783104"	"TO VA0082783104"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441748"	""	""	""	""	""	"POINT (-77.28219 37.300624)"	"POINT (-77.28219 37.300624)"
"443297"	"transfer"	"release"	"vahydro_VA0083054001"	"TO VA0083054001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441750"	""	""	""	""	""	"POINT (-78.6205 38.76659)"	"POINT (-78.6205 38.76659)"
"443298"	"transfer"	"release"	"vahydro_VA0083097001"	"TO VA0083097001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.722222 36.876667)"	"POINT (-78.722222 36.876667)"
"443299"	"transfer"	"release"	"vahydro_VA0083097002"	"TO VA0083097002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.722222 36.876667)"	"POINT (-78.722222 36.876667)"
"443300"	"transfer"	"release"	"vahydro_VA0083097009"	"TO VA0083097009"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.722222 36.876667)"	"POINT (-78.722222 36.876667)"
"443301"	"transfer"	"release"	"vahydro_VA0083097101"	"TO VA0083097101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.722222 36.876667)"	"POINT (-78.722222 36.876667)"
"443302"	"transfer"	"release"	"vahydro_VA0083097102"	"TO VA0083097102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.722222 36.876667)"	"POINT (-78.722222 36.876667)"
"443303"	"transfer"	"release"	"vahydro_VA0083097103"	"TO VA0083097103"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441751"	""	""	""	""	""	"POINT (-78.722222 36.876667)"	"POINT (-78.722222 36.876667)"
"443304"	"transfer"	"release"	"vahydro_VA0083135001"	"TO VA0083135001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441753"	""	""	""	""	""	"POINT (-78.437 37.3247)"	"POINT (-78.437 37.3247)"
"443305"	"transfer"	"release"	"vahydro_VA0083291001"	"TO VA0083291001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441755"	""	""	""	""	""	"POINT (-78.65854 37.95652)"	"POINT (-78.65854 37.95652)"
"443306"	"transfer"	"release"	"vahydro_VA0083402001"	"TO VA0083402001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441759"	""	""	""	""	""	"POINT (-79.273889 37.118333)"	"POINT (-79.273889 37.118333)"
"443307"	"transfer"	"release"	"vahydro_VA0083411001"	"TO VA0083411001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441760"	""	""	""	""	""	"POINT (-77.749208 38.372065)"	"POINT (-77.749208 38.372065)"
"443308"	"transfer"	"release"	"vahydro_VA0083712001"	"TO VA0083712001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441761"	""	""	""	""	""	"POINT (-79.445556 37.623611)"	"POINT (-79.445556 37.623611)"
"443309"	"transfer"	"release"	"vahydro_VA0084069001"	"TO VA0084069001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441763"	""	""	""	""	""	"POINT (-78.557 36.624)"	"POINT (-78.557 36.624)"
"443310"	"transfer"	"release"	"vahydro_VA0084069101"	"TO VA0084069101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441763"	""	""	""	""	""	"POINT (-78.557 36.624)"	"POINT (-78.557 36.624)"
"443311"	"transfer"	"release"	"vahydro_VA0084069102"	"TO VA0084069102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441763"	""	""	""	""	""	"POINT (-78.557 36.624)"	"POINT (-78.557 36.624)"
"443312"	"transfer"	"release"	"vahydro_VA0084212003"	"TO VA0084212003"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441764"	""	""	""	""	""	"POINT (-79.176111 38.226361)"	"POINT (-79.176111 38.226361)"
"443313"	"transfer"	"release"	"vahydro_VA0084298001"	"TO VA0084298001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441765"	""	""	""	""	""	"POINT (-77.71415 38.60833)"	"POINT (-77.71415 38.60833)"
"443314"	"transfer"	"release"	"vahydro_VA0085171001"	"TO VA0085171001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441768"	""	""	""	""	""	"POINT (-78.05713 39.09051)"	"POINT (-78.05713 39.09051)"
"443315"	"transfer"	"release"	"vahydro_VA0085499001"	"TO VA0085499001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441771"	""	""	""	""	""	"POINT (-77.4267 37.45566)"	"POINT (-77.4267 37.45566)"
"443316"	"transfer"	"release"	"vahydro_VA0085499101"	"TO VA0085499101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441771"	""	""	""	""	""	"POINT (-77.4267 37.45566)"	"POINT (-77.4267 37.45566)"
"443317"	"transfer"	"release"	"vahydro_VA0085499102"	"TO VA0085499102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441771"	""	""	""	""	""	"POINT (-77.4267 37.45566)"	"POINT (-77.4267 37.45566)"
"443318"	"transfer"	"release"	"vahydro_VA0085588001"	"TO VA0085588001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441772"	""	""	""	""	""	"POINT (-78.819534 38.532106)"	"POINT (-78.819534 38.532106)"
"443319"	"transfer"	"release"	"vahydro_VA0085723001"	"TO VA0085723001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441773"	""	""	""	""	""	"POINT (-77.973854 38.482902)"	"POINT (-77.973854 38.482902)"
