"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"444120"	"transfer"	"outfall"	"echo_VA0021989001"	"FROM VA0021989"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441211"	""	""	""	""	""	"POINT (-79.851111111417 36.626111110882)"	"POINT (-79.851111111417 36.626111110882)"
"444121"	"transfer"	"outfall"	"echo_VA0022012001"	"FROM VA0022012"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441212"	""	""	""	""	""	"POINT (-82.790699999832 36.917269999953)"	"POINT (-82.790699999832 36.917269999953)"
"444122"	"transfer"	"outfall"	"echo_VA0022225001"	"FROM VA0022225"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441213"	""	""	""	""	""	"POINT (-79.668500000324 37.528833333405)"	"POINT (-79.668500000324 37.528833333405)"
"444123"	"transfer"	"outfall"	"echo_VA0022241001"	"FROM VA0022241"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441214"	""	""	""	""	""	"POINT (-78.939166666858 37.036666666654)"	"POINT (-78.939166666858 37.036666666654)"
"444124"	"transfer"	"outfall"	"echo_VA0022250001"	"FROM VA0022250"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441215"	""	""	""	""	""	"POINT (-78.93249999964 37.051666666609)"	"POINT (-78.93249999964 37.051666666609)"
"444125"	"transfer"	"outfall"	"echo_VA0022322001"	"FROM VA0022322"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441216"	""	""	""	""	""	"POINT (-78.959444444666 38.247777778086)"	"POINT (-78.959444444666 38.247777778086)"
"444126"	"transfer"	"outfall"	"echo_VA0022349001"	"FROM VA0022349"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441217"	""	""	""	""	""	"POINT (-78.881666667043 38.298888888686)"	"POINT (-78.881666667043 38.298888888686)"
"444127"	"transfer"	"outfall"	"echo_VA0022373001"	"FROM VA0022373"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441218"	""	""	""	""	""	"POINT (-76.305555555176 37.488888889171)"	"POINT (-76.305555555176 37.488888889171)"
"444128"	"transfer"	"outfall"	"echo_VA0022390001"	"FROM VA0022390"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441219"	""	""	""	""	""	"POINT (-79.463694444374 37.328583333245)"	"POINT (-79.463694444374 37.328583333245)"
"444129"	"transfer"	"outfall"	"echo_VA0022471001"	"FROM VA0022471"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441220"	""	""	""	""	""	"POINT (-78.176944444179 38.6861111114)"	"POINT (-78.176944444179 38.6861111114)"
"444130"	"transfer"	"outfall"	"echo_VA0022705001"	"FROM VA0022705"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441222"	""	""	""	""	""	"POINT (-78.912499999783 36.629166666839)"	"POINT (-78.912499999783 36.629166666839)"
"444131"	"transfer"	"outfall"	"echo_VA0022721001"	"FROM VA0022721"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441223"	""	""	""	""	""	"POINT (-79.04280555541 36.835383333064)"	"POINT (-79.04280555541 36.835383333064)"
"444132"	"transfer"	"outfall"	"echo_VA0022730001"	"FROM VA0022730"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441224"	""	""	""	""	""	"POINT (-79.01666666653 36.923333333018)"	"POINT (-79.01666666653 36.923333333018)"
"444133"	"transfer"	"outfall"	"echo_VA0022748001"	"FROM VA0022748"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441225"	""	""	""	""	""	"POINT (-78.873888888922 36.831944444479)"	"POINT (-78.873888888922 36.831944444479)"
"444134"	"transfer"	"outfall"	"echo_VA0022772001"	"FROM VA0022772"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441226"	""	""	""	""	""	"POINT (-79.81571 37.81334)"	"POINT (-79.81571 37.81334)"
"444135"	"transfer"	"outfall"	"echo_VA0022802002"	"FROM VA0022802"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441227"	""	""	""	""	""	"POINT (-77.71583333296 39.119166666328)"	"POINT (-77.71583333296 39.119166666328)"
"444136"	"transfer"	"outfall"	"echo_VA0022845001"	"FROM VA0022845"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441228"	""	""	""	""	""	"POINT (-78.236638888994 38.380000000099)"	"POINT (-78.236638888994 38.380000000099)"
"444137"	"transfer"	"outfall"	"echo_VA0022985001"	"FROM VA0022985"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441231"	""	""	""	""	""	"POINT (-80.254110000293 36.635799999754)"	"POINT (-80.254110000293 36.635799999754)"
"444138"	"transfer"	"outfall"	"echo_VA0022993001"	"FROM VA0022993"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441232"	""	""	""	""	""	"POINT (-81.548333333272 36.6875000002)"	"POINT (-81.548333333272 36.6875000002)"
"444139"	"transfer"	"outfall"	"echo_VA0023027001"	"FROM VA0023027"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441233"	""	""	""	""	""	"POINT (-82.460507 36.8956)"	"POINT (-82.460507 36.8956)"
"444140"	"transfer"	"outfall"	"echo_VA0023108001"	"FROM VA0023108"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441235"	""	""	""	""	""	"POINT (-77.766111111452 37.704444444252)"	"POINT (-77.766111111452 37.704444444252)"
"444141"	"transfer"	"outfall"	"echo_VA0023141001"	"FROM VA0023141"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441236"	""	""	""	""	""	"POINT (-79.812080000431 37.469149999685)"	"POINT (-79.812080000431 37.469149999685)"
"444142"	"transfer"	"outfall"	"echo_VA0023183001"	"FROM VA0023183"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441237"	""	""	""	""	""	"POINT (-77.64944444412 39.281388889204)"	"POINT (-77.64944444412 39.281388889204)"
"444143"	"transfer"	"outfall"	"echo_VA0023281001"	"FROM VA0023281"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441239"	""	""	""	""	""	"POINT (-79.573046000092 38.414976999786)"	"POINT (-79.573046000092 38.414976999786)"
"444144"	"transfer"	"outfall"	"echo_VA0023299001"	"FROM VA0023299"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441240"	""	""	""	""	""	"POINT (-77.212222222268 38.68333333354)"	"POINT (-77.212222222268 38.68333333354)"
"444145"	"transfer"	"outfall"	"echo_VA0023329001"	"FROM VA0023329"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441241"	""	""	""	""	""	"POINT (-77.326111110995 37.837500000051)"	"POINT (-77.326111110995 37.837500000051)"
"444146"	"transfer"	"outfall"	"echo_VA0023345001"	"FROM VA0023345"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441242"	""	""	""	""	""	"POINT (-78.301111110784 36.720000000132)"	"POINT (-78.301111110784 36.720000000132)"
"444147"	"transfer"	"outfall"	"echo_VA0023370001"	"FROM VA0023370"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441243"	""	""	""	""	""	"POINT (-78.138888889219 39.050833333414)"	"POINT (-78.138888889219 39.050833333414)"
"444148"	"transfer"	"outfall"	"echo_VA0023400001"	"FROM VA0023400"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441245"	""	""	""	""	""	"POINT (-79.149877999913 37.98985000003)"	"POINT (-79.149877999913 37.98985000003)"
"444149"	"transfer"	"outfall"	"echo_VA0023418001"	"FROM VA0023418"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441246"	""	""	""	""	""	"POINT (-78.270555555995 37.978611111154)"	"POINT (-78.270555555995 37.978611111154)"
"444150"	"transfer"	"outfall"	"echo_VA0023426001"	"FROM VA0023426"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441247"	""	""	""	""	""	"POINT (-77.567222221984 37.398055555268)"	"POINT (-77.567222221984 37.398055555268)"
"444151"	"transfer"	"outfall"	"echo_VA0023469001"	"FROM VA0023469"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441249"	""	""	""	""	""	"POINT (-76.676388889085 37.956666666661)"	"POINT (-76.676388889085 37.956666666661)"
"444152"	"transfer"	"outfall"	"echo_VA0023477001"	"FROM VA0023477"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441250"	""	""	""	""	""	"POINT (-82.46361111144 36.91833333366)"	"POINT (-82.46361111144 36.91833333366)"
"444153"	"transfer"	"outfall"	"echo_VA0023558001"	"FROM VA0023558"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441252"	""	""	""	""	""	"POINT (-79.952222222506 36.622222222135)"	"POINT (-79.952222222506 36.622222222135)"
"444154"	"transfer"	"outfall"	"echo_VA0023817001"	"FROM VA0023817"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441254"	""	""	""	""	""	"POINT (-75.915277778208 37.406944444287)"	"POINT (-75.915277778208 37.406944444287)"
"444155"	"transfer"	"outfall"	"echo_VA0023825001"	"FROM VA0023825"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441255"	""	""	""	""	""	"POINT (-78.632400000422 38.487520000317)"	"POINT (-78.632400000422 38.487520000317)"
"444156"	"transfer"	"outfall"	"echo_VA0023892001"	"FROM VA0023892"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441256"	""	""	""	""	""	"POINT (-82.298333333318 37.288333333137)"	"POINT (-82.298333333318 37.288333333137)"
"444157"	"transfer"	"outfall"	"echo_VA0023914001"	"FROM VA0023914"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441257"	""	""	""	""	""	"POINT (-77.037500000118 37.695833333162)"	"POINT (-77.037500000118 37.695833333162)"
"444158"	"transfer"	"outfall"	"echo_VA0023965001"	"FROM VA0023965"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441259"	""	""	""	""	""	"POINT (-79.099166666616 37.27305555542)"	"POINT (-79.099166666616 37.27305555542)"
"444159"	"transfer"	"outfall"	"echo_VA0024031001"	"FROM VA0024031"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441260"	""	""	""	""	""	"POINT (-80.244861111418 37.181333333352)"	"POINT (-80.244861111418 37.181333333352)"
"444160"	"transfer"	"outfall"	"echo_VA0024040001"	"FROM VA0024040"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441261"	""	""	""	""	""	"POINT (-80.444170000112 37.056340000105)"	"POINT (-80.444170000112 37.056340000105)"
"444161"	"transfer"	"outfall"	"echo_VA0024058001"	"FROM VA0024058"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441262"	""	""	""	""	""	"POINT (-78.492777778031 37.03833333316)"	"POINT (-78.492777778031 37.03833333316)"
"444162"	"transfer"	"outfall"	"echo_VA0024101001"	"FROM VA0024101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441265"	""	""	""	""	""	"POINT (-79.542808999581 37.626303999725)"	"POINT (-79.542808999581 37.626303999725)"
"444163"	"transfer"	"outfall"	"echo_VA0024112001"	"FROM VA0024112"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441266"	""	""	""	""	""	"POINT (-77.743888888889 39.005833333502)"	"POINT (-77.743888888889 39.005833333502)"
"444164"	"transfer"	"outfall"	"echo_VA0024121001"	"FROM VA0024121"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441267"	""	""	""	""	""	"POINT (-77.235833333685 38.974444444272)"	"POINT (-77.235833333685 38.974444444272)"
"444165"	"transfer"	"outfall"	"echo_VA0024147002"	"FROM VA0024147"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441268"	""	""	""	""	""	"POINT (-78.249397999639 37.757927000187)"	"POINT (-78.249397999639 37.757927000187)"
"444166"	"transfer"	"outfall"	"echo_VA0024163001"	"FROM VA0024163"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441269"	""	""	""	""	""	"POINT (-77.696666666954 37.575000000037)"	"POINT (-77.696666666954 37.575000000037)"
"444167"	"transfer"	"outfall"	"echo_VA0024406001"	"FROM VA0024406"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441271"	""	""	""	""	""	"POINT (-78.446944444051 38.520833333003)"	"POINT (-78.446944444051 38.520833333003)"
"444168"	"transfer"	"outfall"	"echo_VA0024414001"	"FROM VA0024414"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441272"	""	""	""	""	""	"POINT (-78.68416666643 38.264722222506)"	"POINT (-78.68416666643 38.264722222506)"
"444169"	"transfer"	"outfall"	"echo_VA0024422001"	"FROM VA0024422"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441273"	""	""	""	""	""	"POINT (-78.384999999724 38.591666666662)"	"POINT (-78.384999999724 38.591666666662)"
"444170"	"transfer"	"outfall"	"echo_VA0024431001"	"FROM VA0024431"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441274"	""	""	""	""	""	"POINT (-78.304722222343 38.765000000167)"	"POINT (-78.304722222343 38.765000000167)"
"444171"	"transfer"	"outfall"	"echo_VA0024457001"	"FROM VA0024457"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441276"	""	""	""	""	""	"POINT (-75.479166666362 37.9458333331)"	"POINT (-75.479166666362 37.9458333331)"
"444172"	"transfer"	"outfall"	"echo_VA0024481001"	"FROM VA0024481"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441277"	""	""	""	""	""	"POINT (-82.004281 36.603994)"	"POINT (-82.004281 36.603994)"
"444173"	"transfer"	"outfall"	"echo_VA0024490001"	"FROM VA0024490"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441278"	""	""	""	""	""	"POINT (-81.043333333727 36.941666666817)"	"POINT (-81.043333333727 36.941666666817)"
"444174"	"transfer"	"outfall"	"echo_VA0024678001"	"FROM VA0024678"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441279"	""	""	""	""	""	"POINT (-77.345555555849 38.645555555371)"	"POINT (-77.345555555849 38.645555555371)"
"444175"	"transfer"	"outfall"	"echo_VA0024724001"	"FROM VA0024724"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441280"	""	""	""	""	""	"POINT (-77.306666667038 38.625000000203)"	"POINT (-77.306666667038 38.625000000203)"
"444176"	"transfer"	"outfall"	"echo_VA0024732001"	"FROM VA0024732"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441281"	""	""	""	""	""	"POINT (-78.712777777362 38.404999999778)"	"POINT (-78.712777777362 38.404999999778)"
"444177"	"transfer"	"outfall"	"echo_VA0024759001"	"FROM VA0024759"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441283"	""	""	""	""	""	"POINT (-77.881388889032 39.058888888722)"	"POINT (-77.881388889032 39.058888888722)"
"444178"	"transfer"	"outfall"	"echo_VA0024775001"	"FROM VA0024775"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441284"	""	""	""	""	""	"POINT (-77.72666666674 38.973055555767)"	"POINT (-77.72666666674 38.973055555767)"
"444179"	"transfer"	"outfall"	"echo_VA0024899001"	"FROM VA0024899"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441285"	""	""	""	""	""	"POINT (-77.471111111309 37.808611111264)"	"POINT (-77.471111111309 37.808611111264)"
"444180"	"transfer"	"outfall"	"echo_VA0024945001"	"FROM VA0024945"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441286"	""	""	""	""	""	"POINT (-78.296388889219 37.91500000023)"	"POINT (-78.296388889219 37.91500000023)"
"444181"	"transfer"	"outfall"	"echo_VA0024970001"	"FROM VA0024970"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441287"	""	""	""	""	""	"POINT (-79.113888889008 37.398055555268)"	"POINT (-79.113888889008 37.398055555268)"
"444182"	"transfer"	"outfall"	"echo_VA0024988001"	"FROM VA0024988"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441288"	""	""	""	""	""	"POINT (-77.458888888674 38.805277777466)"	"POINT (-77.458888888674 38.805277777466)"
"444183"	"transfer"	"outfall"	"echo_VA0024996001"	"FROM VA0024996"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441289"	""	""	""	""	""	"POINT (-77.426944444133 37.43611111085)"	"POINT (-77.426944444133 37.43611111085)"
"444184"	"transfer"	"outfall"	"echo_VA0024996003"	"FROM VA0024996"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441289"	""	""	""	""	""	"POINT (-77.433888889302 37.443333333599)"	"POINT (-77.433888889302 37.443333333599)"
"444185"	"transfer"	"outfall"	"echo_VA0024996004"	"FROM VA0024996"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441289"	""	""	""	""	""	"POINT (-77.433888889302 37.443333333599)"	"POINT (-77.433888889302 37.443333333599)"
"444186"	"transfer"	"outfall"	"echo_VA0025020001"	"FROM VA0025020"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441290"	""	""	""	""	""	"POINT (-79.910830000289 37.266590000274)"	"POINT (-79.910830000289 37.266590000274)"
"444187"	"transfer"	"outfall"	"echo_VA0025054001"	"FROM VA0025054"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441291"	""	""	""	""	""	"POINT (-81.281944444061 37.26083333318)"	"POINT (-81.281944444061 37.26083333318)"
"444188"	"transfer"	"outfall"	"echo_VA0025101001"	"FROM VA0025101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441292"	""	""	""	""	""	"POINT (-77.270277777984 38.610833333464)"	"POINT (-77.270277777984 38.610833333464)"
"444189"	"transfer"	"outfall"	"echo_VA0025127001"	"FROM VA0025127"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441293"	""	""	""	""	""	"POINT (-77.449166666696 38.288333333639)"	"POINT (-77.449166666696 38.288333333639)"
"444190"	"transfer"	"outfall"	"echo_VA0025143001"	"FROM VA0025143"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441294"	""	""	""	""	""	"POINT (-77.066388889001 38.844166666895)"	"POINT (-77.066388889001 38.844166666895)"
"444191"	"transfer"	"outfall"	"echo_VA0025151002"	"FROM VA0025151"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441295"	""	""	""	""	""	"POINT (-78.874166666872 38.083055555489)"	"POINT (-78.874166666872 38.083055555489)"
"444192"	"transfer"	"outfall"	"echo_VA0025160001"	"FROM VA0025160"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441296"	""	""	""	""	""	"POINT (-77.057222222026 38.793611111181)"	"POINT (-77.057222222026 38.793611111181)"
"444193"	"transfer"	"outfall"	"echo_VA0025160002"	"FROM VA0025160"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441296"	""	""	""	""	""	"POINT (-77.059999999734 38.796944444566)"	"POINT (-77.059999999734 38.796944444566)"
"444194"	"transfer"	"outfall"	"echo_VA0025194001"	"FROM VA0025194"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441297"	""	""	""	""	""	"POINT (-77.954166666242 37.039444444635)"	"POINT (-77.954166666242 37.039444444635)"
"444195"	"transfer"	"outfall"	"echo_VA0025291001"	"FROM VA0025291"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441299"	""	""	""	""	""	"POINT (-78.996111110772 38.128055555418)"	"POINT (-78.996111110772 38.128055555418)"
"444196"	"transfer"	"outfall"	"echo_VA0025305001"	"FROM VA0025305"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441300"	""	""	""	""	""	"POINT (-79.836111111074 36.645833333508)"	"POINT (-79.836111111074 36.645833333508)"
"444197"	"transfer"	"outfall"	"echo_VA0025364001"	"FROM VA0025364"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441301"	""	""	""	""	""	"POINT (-77.200833333486 38.698055555649)"	"POINT (-77.200833333486 38.698055555649)"
"444198"	"transfer"	"outfall"	"echo_VA0025437001"	"FROM VA0025437"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441302"	""	""	""	""	""	"POINT (-77.392388889014 37.239777777432)"	"POINT (-77.392388889014 37.239777777432)"
"444199"	"transfer"	"outfall"	"echo_VA0025470001"	"FROM VA0025470"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441303"	""	""	""	""	""	"POINT (-78.493324000436 37.797028999949)"	"POINT (-78.493324000436 37.797028999949)"
"444200"	"transfer"	"outfall"	"echo_VA0025518001"	"FROM VA0025518"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441305"	""	""	""	""	""	"POINT (-78.456944444878 38.018611111142)"	"POINT (-78.456944444878 38.018611111142)"
"444201"	"transfer"	"outfall"	"echo_VA0025542001"	"FROM VA0025542"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441306"	""	""	""	""	""	"POINT (-79.995070000249 37.757170000057)"	"POINT (-79.995070000249 37.757170000057)"
"444202"	"transfer"	"outfall"	"echo_VA0025569001"	"FROM VA0025569"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441307"	""	""	""	""	""	"POINT (-77.428055555935 37.856666666462)"	"POINT (-77.428055555935 37.856666666462)"
"444203"	"transfer"	"outfall"	"echo_VA0025658001"	"FROM VA0025658"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441308"	""	""	""	""	""	"POINT (-77.413888888546 38.255555555402)"	"POINT (-77.413888888546 38.255555555402)"
"444204"	"transfer"	"outfall"	"echo_VA0025992001"	"FROM VA0025992"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441309"	""	""	""	""	""	"POINT (-80.338055560351 36.910279999994)"	"POINT (-80.338055560351 36.910279999994)"
"444205"	"transfer"	"outfall"	"echo_VA0026051001"	"FROM VA0026051"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441310"	""	""	""	""	""	"POINT (-79.73666666679 37.384444444211)"	"POINT (-79.73666666679 37.384444444211)"
"444206"	"transfer"	"outfall"	"echo_VA0026051002"	"FROM VA0026051"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441310"	""	""	""	""	""	"POINT (-79.738611111545 37.383888889218)"	"POINT (-79.738611111545 37.383888889218)"
"444207"	"transfer"	"outfall"	"echo_VA0026051101"	"FROM VA0026051"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441310"	""	""	""	""	""	"POINT (-79.73694444474 37.384166666515)"	"POINT (-79.73694444474 37.384166666515)"
"444208"	"transfer"	"outfall"	"echo_VA0026212001"	"FROM VA0026212"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441311"	""	""	""	""	""	"POINT (-77.757222222427 39.120555555574)"	"POINT (-77.757222222427 39.120555555574)"
"444209"	"transfer"	"outfall"	"echo_VA0026221001"	"FROM VA0026221"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441312"	""	""	""	""	""	"POINT (-82.318055555225 36.900555555322)"	"POINT (-82.318055555225 36.900555555322)"
"444210"	"transfer"	"outfall"	"echo_VA0026221102"	"FROM VA0026221"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441312"	""	""	""	""	""	"POINT (-82.318055555225 36.900555555322)"	"POINT (-82.318055555225 36.900555555322)"
"444211"	"transfer"	"outfall"	"echo_VA0026239001"	"FROM VA0026239"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441313"	""	""	""	""	""	"POINT (-78.113333333047 36.961944444444)"	"POINT (-78.113333333047 36.961944444444)"
"444212"	"transfer"	"outfall"	"echo_VA0026247001"	"FROM VA0026247"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441314"	""	""	""	""	""	"POINT (-78.373472222415 36.669361111172)"	"POINT (-78.373472222415 36.669361111172)"
"444213"	"transfer"	"outfall"	"echo_VA0026263001"	"FROM VA0026263"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441315"	""	""	""	""	""	"POINT (-76.582777778167 37.624444444749)"	"POINT (-76.582777778167 37.624444444749)"
"444214"	"transfer"	"outfall"	"echo_VA0026298001"	"FROM VA0026298"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441316"	""	""	""	""	""	"POINT (-81.557777778198 37.125555555622)"	"POINT (-81.557777778198 37.125555555622)"
"444215"	"transfer"	"outfall"	"echo_VA0026379001"	"FROM VA0026379"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441317"	""	""	""	""	""	"POINT (-81.686111111366 36.791666666769)"	"POINT (-81.686111111366 36.791666666769)"
"444216"	"transfer"	"outfall"	"echo_VA0026409001"	"FROM VA0026409"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441319"	""	""	""	""	""	"POINT (-76.970834999703 38.25166699971)"	"POINT (-76.970834999703 38.25166699971)"
"444217"	"transfer"	"outfall"	"echo_VA0026417001"	"FROM VA0026417"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441320"	""	""	""	""	""	"POINT (-77.203888889144 36.548611110891)"	"POINT (-77.203888889144 36.548611110891)"
"444218"	"transfer"	"outfall"	"echo_VA0026433001"	"FROM VA0026433"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441321"	""	""	""	""	""	"POINT (-78.635277777689 38.410277778114)"	"POINT (-78.635277777689 38.410277778114)"
"444219"	"transfer"	"outfall"	"echo_VA0026441001"	"FROM VA0026441"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441322"	""	""	""	""	""	"POINT (-78.631388889078 38.748611111422)"	"POINT (-78.631388889078 38.748611111422)"
"444220"	"transfer"	"outfall"	"echo_VA0026468001"	"FROM VA0026468"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441323"	""	""	""	""	""	"POINT (-78.480000000394 38.886111111449)"	"POINT (-78.480000000394 38.886111111449)"
"444221"	"transfer"	"outfall"	"echo_VA0026484001"	"FROM VA0026484"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441324"	""	""	""	""	""	"POINT (-78.694760999835 37.78802599994)"	"POINT (-78.694760999835 37.78802599994)"
"444222"	"transfer"	"outfall"	"echo_VA0026514001"	"FROM VA0026514"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441325"	""	""	""	""	""	"POINT (-77.057222222026 38.344166666994)"	"POINT (-77.057222222026 38.344166666994)"
"444223"	"transfer"	"outfall"	"echo_VA0026531001"	"FROM VA0026531"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441326"	""	""	""	""	""	"POINT (-81.980833333559 36.685833333326)"	"POINT (-81.980833333559 36.685833333326)"
"444224"	"transfer"	"outfall"	"echo_VA0026557001"	"FROM VA0026557"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441327"	""	""	""	""	""	"POINT (-77.282222222668 37.340277777843)"	"POINT (-77.282222222668 37.340277777843)"
"444225"	"transfer"	"outfall"	"echo_VA0026565001"	"FROM VA0026565"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441328"	""	""	""	""	""	"POINT (-82.417500000408 37.153611111096)"	"POINT (-82.417500000408 37.153611111096)"
"444226"	"transfer"	"outfall"	"echo_VA0026778001"	"FROM VA0026778"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441329"	""	""	""	""	""	"POINT (-81.796666666483 36.653888888635)"	"POINT (-81.796666666483 36.653888888635)"
"444227"	"transfer"	"outfall"	"echo_VA0026786001"	"FROM VA0026786"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	"441330"	""	""	""	""	""	"POINT (-82.270277777388 36.637222221984)"	"POINT (-82.270277777388 36.637222221984)"
