"hydroid"	"bundle"	"ftype"	"hydrocode"	"name"	"fstatus"	"address1"	"address2"	"city"	"state"	"postal_code"	"description"	"uid"	"status"	"module"	"feed_nid"	"dh_link_facility_mps"	"dh_nextdown_id"	"dh_areasqkm"	"dh_link_admin_location"	"field_dh_from_entity"	"field_dh_to_entity"	"dh_geofield"	"geom"
"445520"	"conveyance"	"water_transfer"	"vahydro_VA0025518_VA0025518001"	"VA0025518 TO VA0025518001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442880"	"444200"	"LINESTRING (-78.460485 38.017507, -78.456944444878 38.018611111142)"	"LINESTRING (-78.460485 38.017507, -78.456944444878 38.018611111142)"
"445521"	"conveyance"	"water_transfer"	"vahydro_VA0025542_VA0025542001"	"VA0025542 TO VA0025542001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442881"	"444201"	"LINESTRING (-79.995574 37.759154, -79.995070000249 37.757170000057)"	"LINESTRING (-79.995574 37.759154, -79.995070000249 37.757170000057)"
"445522"	"conveyance"	"water_transfer"	"vahydro_VA0025569_VA0025569001"	"VA0025569 TO VA0025569001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442882"	"444202"	"LINESTRING (-77.441982 37.849207, -77.428055555935 37.856666666462)"	"LINESTRING (-77.441982 37.849207, -77.428055555935 37.856666666462)"
"445523"	"conveyance"	"water_transfer"	"vahydro_VA0025658_VA0025658001"	"VA0025658 TO VA0025658001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442883"	"444203"	"LINESTRING (-77.42358 38.24944, -77.413888888546 38.255555555402)"	"LINESTRING (-77.42358 38.24944, -77.413888888546 38.255555555402)"
"445524"	"conveyance"	"water_transfer"	"vahydro_VA0025992_VA0025992001"	"VA0025992 TO VA0025992001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442884"	"444204"	"LINESTRING (-80.338056 36.91028, -80.338055560351 36.910279999994)"	"LINESTRING (-80.338056 36.91028, -80.338055560351 36.910279999994)"
"445525"	"conveyance"	"water_transfer"	"vahydro_VA0026051_VA0026051001"	"VA0026051 TO VA0026051001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442885"	"444205"	"LINESTRING (-79.732517 37.382773, -79.73666666679 37.384444444211)"	"LINESTRING (-79.732517 37.382773, -79.73666666679 37.384444444211)"
"445526"	"conveyance"	"water_transfer"	"vahydro_VA0026051_VA0026051002"	"VA0026051 TO VA0026051002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442886"	"444206"	"LINESTRING (-79.732517 37.382773, -79.738611111545 37.383888889218)"	"LINESTRING (-79.732517 37.382773, -79.738611111545 37.383888889218)"
"445527"	"conveyance"	"water_transfer"	"vahydro_VA0026051_VA0026051101"	"VA0026051 TO VA0026051101"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442887"	"444207"	"LINESTRING (-79.732517 37.382773, -79.73694444474 37.384166666515)"	"LINESTRING (-79.732517 37.382773, -79.73694444474 37.384166666515)"
"445528"	"conveyance"	"water_transfer"	"vahydro_VA0026212_VA0026212001"	"VA0026212 TO VA0026212001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442888"	"444208"	"LINESTRING (-77.757222 39.120556, -77.757222222427 39.120555555574)"	"LINESTRING (-77.757222 39.120556, -77.757222222427 39.120555555574)"
"445529"	"conveyance"	"water_transfer"	"vahydro_VA0026221_VA0026221001"	"VA0026221 TO VA0026221001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442889"	"444209"	"LINESTRING (-82.317483 36.904841, -82.318055555225 36.900555555322)"	"LINESTRING (-82.317483 36.904841, -82.318055555225 36.900555555322)"
"445530"	"conveyance"	"water_transfer"	"vahydro_VA0026221_VA0026221102"	"VA0026221 TO VA0026221102"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442890"	"444210"	"LINESTRING (-82.317483 36.904841, -82.318055555225 36.900555555322)"	"LINESTRING (-82.317483 36.904841, -82.318055555225 36.900555555322)"
"445531"	"conveyance"	"water_transfer"	"vahydro_VA0026239_VA0026239001"	"VA0026239 TO VA0026239001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442891"	"444211"	"LINESTRING (-78.1144 36.9577, -78.113333333047 36.961944444444)"	"LINESTRING (-78.1144 36.9577, -78.113333333047 36.961944444444)"
"445532"	"conveyance"	"water_transfer"	"vahydro_VA0026247_VA0026247001"	"VA0026247 TO VA0026247001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442892"	"444212"	"LINESTRING (-78.37457 36.66933, -78.373472222415 36.669361111172)"	"LINESTRING (-78.37457 36.66933, -78.373472222415 36.669361111172)"
"445533"	"conveyance"	"water_transfer"	"vahydro_VA0026263_VA0026263001"	"VA0026263 TO VA0026263001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442893"	"444213"	"LINESTRING (-76.58099 37.63229, -76.582777778167 37.624444444749)"	"LINESTRING (-76.58099 37.63229, -76.582777778167 37.624444444749)"
"445534"	"conveyance"	"water_transfer"	"vahydro_VA0026298_VA0026298001"	"VA0026298 TO VA0026298001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442894"	"444214"	"LINESTRING (-81.556467 37.125443, -81.557777778198 37.125555555622)"	"LINESTRING (-81.556467 37.125443, -81.557777778198 37.125555555622)"
"445535"	"conveyance"	"water_transfer"	"vahydro_VA0026379_VA0026379001"	"VA0026379 TO VA0026379001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442895"	"444215"	"LINESTRING (-81.686111 36.791667, -81.686111111366 36.791666666769)"	"LINESTRING (-81.686111 36.791667, -81.686111111366 36.791666666769)"
"445536"	"conveyance"	"water_transfer"	"vahydro_VA0026409_VA0026409001"	"VA0026409 TO VA0026409001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442896"	"444216"	"LINESTRING (-76.961142 38.24964, -76.970834999703 38.25166699971)"	"LINESTRING (-76.961142 38.24964, -76.970834999703 38.25166699971)"
"445537"	"conveyance"	"water_transfer"	"vahydro_VA0026417_VA0026417001"	"VA0026417 TO VA0026417001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442897"	"444217"	"LINESTRING (-77.1883 36.5742, -77.203888889144 36.548611110891)"	"LINESTRING (-77.1883 36.5742, -77.203888889144 36.548611110891)"
"445538"	"conveyance"	"water_transfer"	"vahydro_VA0026433_VA0026433001"	"VA0026433 TO VA0026433001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442898"	"444218"	"LINESTRING (-78.6353 38.4103, -78.635277777689 38.410277778114)"	"LINESTRING (-78.6353 38.4103, -78.635277777689 38.410277778114)"
"445539"	"conveyance"	"water_transfer"	"vahydro_VA0026441_VA0026441001"	"VA0026441 TO VA0026441001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442899"	"444219"	"LINESTRING (-78.631389 38.748611, -78.631388889078 38.748611111422)"	"LINESTRING (-78.631389 38.748611, -78.631388889078 38.748611111422)"
"445540"	"conveyance"	"water_transfer"	"vahydro_VA0026468_VA0026468001"	"VA0026468 TO VA0026468001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442900"	"444220"	"LINESTRING (-78.48218 38.88199, -78.480000000394 38.886111111449)"	"LINESTRING (-78.48218 38.88199, -78.480000000394 38.886111111449)"
"445541"	"conveyance"	"water_transfer"	"vahydro_VA0026484_VA0026484001"	"VA0026484 TO VA0026484001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442901"	"444221"	"LINESTRING (-78.694761 37.788026, -78.694760999835 37.78802599994)"	"LINESTRING (-78.694761 37.788026, -78.694760999835 37.78802599994)"
"445542"	"conveyance"	"water_transfer"	"vahydro_VA0026514_VA0026514001"	"VA0026514 TO VA0026514001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442902"	"444222"	"LINESTRING (-77.057 38.3394, -77.057222222026 38.344166666994)"	"LINESTRING (-77.057 38.3394, -77.057222222026 38.344166666994)"
"445543"	"conveyance"	"water_transfer"	"vahydro_VA0026531_VA0026531001"	"VA0026531 TO VA0026531001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442903"	"444223"	"LINESTRING (-81.98219 36.68706, -81.980833333559 36.685833333326)"	"LINESTRING (-81.98219 36.68706, -81.980833333559 36.685833333326)"
"445544"	"conveyance"	"water_transfer"	"vahydro_VA0026557_VA0026557001"	"VA0026557 TO VA0026557001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442904"	"444224"	"LINESTRING (-77.27738 37.3404, -77.282222222668 37.340277777843)"	"LINESTRING (-77.27738 37.3404, -77.282222222668 37.340277777843)"
"445545"	"conveyance"	"water_transfer"	"vahydro_VA0026565_VA0026565001"	"VA0026565 TO VA0026565001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442905"	"444225"	"LINESTRING (-82.4175 37.153611, -82.417500000408 37.153611111096)"	"LINESTRING (-82.4175 37.153611, -82.417500000408 37.153611111096)"
"445546"	"conveyance"	"water_transfer"	"vahydro_VA0026778_VA0026778001"	"VA0026778 TO VA0026778001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442906"	"444226"	"LINESTRING (-81.79374 36.65491, -81.796666666483 36.653888888635)"	"LINESTRING (-81.79374 36.65491, -81.796666666483 36.653888888635)"
"445547"	"conveyance"	"water_transfer"	"vahydro_VA0026786_VA0026786001"	"VA0026786 TO VA0026786001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442907"	"444227"	"LINESTRING (-82.27201 36.63267, -82.270277777388 36.637222221984)"	"LINESTRING (-82.27201 36.63267, -82.270277777388 36.637222221984)"
"445548"	"conveyance"	"water_transfer"	"vahydro_VA0026808_VA0026808001"	"VA0026808 TO VA0026808001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442908"	"444228"	"LINESTRING (-81.77042 36.88801, -81.769722222355 36.885833333454)"	"LINESTRING (-81.77042 36.88801, -81.769722222355 36.885833333454)"
"445549"	"conveyance"	"water_transfer"	"vahydro_VA0026891_VA0026891002"	"VA0026891 TO VA0026891002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442909"	"444229"	"LINESTRING (-76.723056 37.915278, -76.72305555512 37.915277777503)"	"LINESTRING (-76.723056 37.915278, -76.72305555512 37.915277777503)"
"445550"	"conveyance"	"water_transfer"	"vahydro_VA0026972_VA0026972001"	"VA0026972 TO VA0026972001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442910"	"444230"	"LINESTRING (-82.011389 37.413333, -82.000277777515 37.380833333132)"	"LINESTRING (-82.011389 37.413333, -82.000277777515 37.380833333132)"
"445551"	"conveyance"	"water_transfer"	"vahydro_VA0026999_VA0026999001"	"VA0026999 TO VA0026999001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442911"	"444231"	"LINESTRING (-81.978889 37.312778, -81.978889 37.312778)"	"LINESTRING (-81.978889 37.312778, -81.978889 37.312778)"
"445552"	"conveyance"	"water_transfer"	"vahydro_VA0027065_VA0027065001"	"VA0027065 TO VA0027065001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442912"	"444232"	"LINESTRING (-78.490672 38.138493, -78.49583333369 38.136111111219)"	"LINESTRING (-78.490672 38.138493, -78.49583333369 38.136111111219)"
"445553"	"conveyance"	"water_transfer"	"vahydro_VA0027197_VA0027197001"	"VA0027197 TO VA0027197001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442913"	"444233"	"LINESTRING (-77.78463 38.98913, -77.789194444673 38.990861111176)"	"LINESTRING (-77.78463 38.98913, -77.789194444673 38.990861111176)"
"445554"	"conveyance"	"water_transfer"	"vahydro_VA0027278_VA0027278001"	"VA0027278 TO VA0027278001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442914"	"444234"	"LINESTRING (-77.67819 38.65065, -77.677222222099 38.652777777801)"	"LINESTRING (-77.67819 38.65065, -77.677222222099 38.652777777801)"
"445555"	"conveyance"	"water_transfer"	"vahydro_VA0027375_VA0027375001"	"VA0027375 TO VA0027375001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442915"	"444235"	"LINESTRING (-77.18992 36.70542, -77.19019444454 36.704694444762)"	"LINESTRING (-77.18992 36.70542, -77.19019444454 36.704694444762)"
"445556"	"conveyance"	"water_transfer"	"vahydro_VA0027421_VA0027421001"	"VA0027421 TO VA0027421001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442916"	"444236"	"LINESTRING (-82.343634 37.067702, -82.3447222223 37.067222222101)"	"LINESTRING (-82.343634 37.067702, -82.3447222223 37.067222222101)"
"445557"	"conveyance"	"water_transfer"	"vahydro_VA0027464_VA0027464001"	"VA0027464 TO VA0027464001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442917"	"444237"	"LINESTRING (-82.276944 37.183056, -82.276944444606 37.183055555615)"	"LINESTRING (-82.276944 37.183056, -82.276944444606 37.183055555615)"
"445558"	"conveyance"	"water_transfer"	"vahydro_VA0027481_VA0027481001"	"VA0027481 TO VA0027481001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442918"	"444238"	"LINESTRING (-80.35882 37.21461, -80.359999999574 37.214166666666)"	"LINESTRING (-80.35882 37.21461, -80.359999999574 37.214166666666)"
"445559"	"conveyance"	"water_transfer"	"vahydro_VA0027537_VA0027537001"	"VA0027537 TO VA0027537001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442919"	"444239"	"LINESTRING (-75.863752 37.47444, -75.864722222663 37.479166666639)"	"LINESTRING (-75.863752 37.47444, -75.864722222663 37.479166666639)"
"445560"	"conveyance"	"water_transfer"	"vahydro_VA0027553_VA0027553001"	"VA0027553 TO VA0027553001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442920"	"444240"	"LINESTRING (-79.27793 37.48153, -79.278055555328 37.484166666929)"	"LINESTRING (-79.27793 37.48153, -79.278055555328 37.484166666929)"
"445561"	"conveyance"	"water_transfer"	"vahydro_VA0027561_VA0027561001"	"VA0027561 TO VA0027561001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442921"	"444241"	"LINESTRING (-77.489236 37.263258, -77.486388888703 37.270000000333)"	"LINESTRING (-77.489236 37.263258, -77.486388888703 37.270000000333)"
"445562"	"conveyance"	"water_transfer"	"vahydro_VA0027618_VA0027618001"	"VA0027618 TO VA0027618001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442922"	"444242"	"LINESTRING (-79.1295 37.54935, -79.141666666987 37.548611110874)"	"LINESTRING (-79.1295 37.54935, -79.141666666987 37.548611110874)"
"445563"	"conveyance"	"water_transfer"	"vahydro_VA0027642_VA0027642001"	"VA0027642 TO VA0027642001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442923"	"444243"	"LINESTRING (-78.306389 39.311667, -78.308039999827 39.312737000304)"	"LINESTRING (-78.306389 39.311667, -78.308039999827 39.312737000304)"
"445564"	"conveyance"	"water_transfer"	"vahydro_VA0027685_VA0027685001"	"VA0027685 TO VA0027685001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442924"	"444244"	"LINESTRING (-79.29992 36.66182, -79.305277777406 36.659444444754)"	"LINESTRING (-79.29992 36.66182, -79.305277777406 36.659444444754)"
"445565"	"conveyance"	"water_transfer"	"vahydro_VA0027693_VA0027693001"	"VA0027693 TO VA0027693001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442925"	"444245"	"LINESTRING (-79.52439 36.6694, -79.529722222148 36.669444444521)"	"LINESTRING (-79.52439 36.6694, -79.529722222148 36.669444444521)"
"445566"	"conveyance"	"water_transfer"	"vahydro_VA0027707_VA0027707001"	"VA0027707 TO VA0027707001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442926"	"444246"	"LINESTRING (-79.17767 36.9451, -79.178333333093 36.946666666442)"	"LINESTRING (-79.17767 36.9451, -79.178333333093 36.946666666442)"
"445567"	"conveyance"	"water_transfer"	"vahydro_VA0027715_VA0027715001"	"VA0027715 TO VA0027715001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442927"	"444247"	"LINESTRING (-79.54466 36.76974, -79.54472222249 36.770277777659)"	"LINESTRING (-79.54466 36.76974, -79.54472222249 36.770277777659)"
"445568"	"conveyance"	"water_transfer"	"vahydro_VA0027839_VA0027839001"	"VA0027839 TO VA0027839001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442928"	"444248"	"LINESTRING (-78.118056 38.298056, -78.11479900001 38.288266000337)"	"LINESTRING (-78.118056 38.298056, -78.11479900001 38.288266000337)"
"445569"	"conveyance"	"water_transfer"	"vahydro_VA0027839_VA0027839002"	"VA0027839 TO VA0027839002"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442929"	"444249"	"LINESTRING (-78.118056 38.298056, -78.11805555551 38.298055555653)"	"LINESTRING (-78.118056 38.298056, -78.11805555551 38.298055555653)"
"445570"	"conveyance"	"water_transfer"	"vahydro_VA0027855_VA0027855001"	"VA0027855 TO VA0027855001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442930"	"444250"	"LINESTRING (-77.29118 38.66344, -77.288333333087 38.661944444755)"	"LINESTRING (-77.29118 38.66344, -77.288333333087 38.661944444755)"
"445571"	"conveyance"	"water_transfer"	"vahydro_VA0027901_VA0027901001"	"VA0027901 TO VA0027901001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442931"	"444251"	"LINESTRING (-78.82781 38.21094, -78.833333333306 38.213611111423)"	"LINESTRING (-78.82781 38.21094, -78.833333333306 38.213611111423)"
"445572"	"conveyance"	"water_transfer"	"vahydro_VA0027910_VA0027910001"	"VA0027910 TO VA0027910001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442932"	"444252"	"LINESTRING (-77.728611 37.608333, -77.728611111495 37.608333333113)"	"LINESTRING (-77.728611 37.608333, -77.728611111495 37.608333333113)"
"445573"	"conveyance"	"water_transfer"	"vahydro_VA0027944_VA0027944001"	"VA0027944 TO VA0027944001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442933"	"444253"	"LINESTRING (-79.509633 37.585588, -79.510277778191 37.585833333266)"	"LINESTRING (-79.509633 37.585588, -79.510277778191 37.585833333266)"
"445574"	"conveyance"	"water_transfer"	"vahydro_VA0027952_VA0027952001"	"VA0027952 TO VA0027952001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442934"	"444254"	"LINESTRING (-80.29197 37.48466, -80.291666666877 37.484166666929)"	"LINESTRING (-80.29197 37.48466, -80.291666666877 37.484166666929)"
"445575"	"conveyance"	"water_transfer"	"vahydro_VA0027979_VA0027979001"	"VA0027979 TO VA0027979001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442935"	"444255"	"LINESTRING (-79.882395 37.788406, -79.889777777688 37.790944444394)"	"LINESTRING (-79.882395 37.788406, -79.889777777688 37.790944444394)"
"445576"	"conveyance"	"water_transfer"	"vahydro_VA0028029_VA0028029001"	"VA0028029 TO VA0028029001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442936"	"444256"	"LINESTRING (-78.145556 36.581389, -78.145555555538 36.581388889233)"	"LINESTRING (-78.145556 36.581389, -78.145555555538 36.581388889233)"
"445577"	"conveyance"	"water_transfer"	"vahydro_VA0028037_VA0028037001"	"VA0028037 TO VA0028037001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442937"	"444257"	"LINESTRING (-78.85838 38.03156, -78.867450000324 38.032480000234)"	"LINESTRING (-78.85838 38.03156, -78.867450000324 38.032480000234)"
"445578"	"conveyance"	"water_transfer"	"vahydro_VA0028233_VA0028233001"	"VA0028233 TO VA0028233001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442938"	"444258"	"LINESTRING (-79.796685 38.049877, -79.797777778164 38.049722222016)"	"LINESTRING (-79.796685 38.049877, -79.797777778164 38.049722222016)"
"445579"	"conveyance"	"water_transfer"	"vahydro_VA0028291_VA0028291001"	"VA0028291 TO VA0028291001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442939"	"444259"	"LINESTRING (-77.735223 36.942332, -77.730277777401 36.944444444373)"	"LINESTRING (-77.735223 36.942332, -77.730277777401 36.944444444373)"
"445580"	"conveyance"	"water_transfer"	"vahydro_VA0028363_VA0028363001"	"VA0028363 TO VA0028363001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442940"	"444260"	"LINESTRING (-77.29 38.521667, -77.298666666376 38.51491666695)"	"LINESTRING (-77.29 38.521667, -77.298666666376 38.51491666695)"
"445581"	"conveyance"	"water_transfer"	"vahydro_VA0028371_VA0028371001"	"VA0028371 TO VA0028371001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442941"	"444261"	"LINESTRING (-77.29 38.521667, -77.529166667024 38.62305555529)"	"LINESTRING (-77.29 38.521667, -77.529166667024 38.62305555529)"
"445582"	"conveyance"	"water_transfer"	"vahydro_VA0028380_VA0028380001"	"VA0028380 TO VA0028380001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442942"	"444262"	"LINESTRING (-78.74458 38.83274, -78.74388888895 38.829166666432)"	"LINESTRING (-78.74458 38.83274, -78.74388888895 38.829166666432)"
"445583"	"conveyance"	"water_transfer"	"vahydro_VA0028398_VA0028398001"	"VA0028398 TO VA0028398001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442943"	"444263"	"LINESTRING (-78.45886 38.13537, -78.458847000293 38.13553299994)"	"LINESTRING (-78.45886 38.13537, -78.458847000293 38.13553299994)"
"445584"	"conveyance"	"water_transfer"	"vahydro_VA0028461_VA0028461001"	"VA0028461 TO VA0028461001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442944"	"444264"	"LINESTRING (-76.62593 37.5634, -76.626388888543 37.567499999705)"	"LINESTRING (-76.62593 37.5634, -76.626388888543 37.567499999705)"
"445585"	"conveyance"	"water_transfer"	"vahydro_VA0028622_VA0028622001"	"VA0028622 TO VA0028622001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442945"	"444265"	"LINESTRING (-77.373729 37.34979, -77.372222222026 37.356666666714)"	"LINESTRING (-77.373729 37.34979, -77.372222222026 37.356666666714)"
"445586"	"conveyance"	"water_transfer"	"vahydro_VA0028916_VA0028916001"	"VA0028916 TO VA0028916001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442946"	"444266"	"LINESTRING (-77.56664 36.60473, -77.571944444447 36.594722222083)"	"LINESTRING (-77.56664 36.60473, -77.571944444447 36.594722222083)"
"445587"	"conveyance"	"water_transfer"	"vahydro_VA0029084_VA0029084001"	"VA0029084 TO VA0029084001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442947"	"444267"	"LINESTRING (-82.46608 36.65472, -82.466388889148 36.653611111009)"	"LINESTRING (-82.46608 36.65472, -82.466388889148 36.653611111009)"
"445588"	"conveyance"	"water_transfer"	"vahydro_VA0029254_VA0029254001"	"VA0029254 TO VA0029254001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442948"	"444268"	"LINESTRING (-80.01129 36.9268, -80.009722222321 36.926388889075)"	"LINESTRING (-80.01129 36.9268, -80.009722222321 36.926388889075)"
"445589"	"conveyance"	"water_transfer"	"vahydro_VA0029319_VA0029319001"	"VA0029319 TO VA0029319001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442949"	"444269"	"LINESTRING (-78.564774 36.888117, -78.566109999925 36.888329999714)"	"LINESTRING (-78.564774 36.888117, -78.566109999925 36.888329999714)"
"445590"	"conveyance"	"water_transfer"	"vahydro_VA0029335_VA0029335001"	"VA0029335 TO VA0029335001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442950"	"444270"	"LINESTRING (-78.7463 37.08532, -78.740000000338 37.084166666895)"	"LINESTRING (-78.7463 37.08532, -78.740000000338 37.084166666895)"
"445591"	"conveyance"	"water_transfer"	"vahydro_VA0029343_VA0029343001"	"VA0029343 TO VA0029343001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442951"	"444271"	"LINESTRING (-76.42797 37.67089, -76.428888888828 37.673055555638)"	"LINESTRING (-76.42797 37.67089, -76.428888888828 37.673055555638)"
"445592"	"conveyance"	"water_transfer"	"vahydro_VA0029351_VA0029351001"	"VA0029351 TO VA0029351001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442952"	"444272"	"LINESTRING (-76.427485 37.664082, -76.432583333503 37.665500000173)"	"LINESTRING (-76.427485 37.664082, -76.432583333503 37.665500000173)"
"445593"	"conveyance"	"water_transfer"	"vahydro_VA0029416_VA0029416001"	"VA0029416 TO VA0029416001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442953"	"444273"	"LINESTRING (-77.22205 38.66924, -77.220845999589 38.668906999738)"	"LINESTRING (-77.22205 38.66924, -77.220845999589 38.668906999738)"
"445594"	"conveyance"	"water_transfer"	"vahydro_VA0029475_VA0029475001"	"VA0029475 TO VA0029475001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442954"	"444274"	"LINESTRING (-80.10805 37.39169, -80.09728999981 37.386039999688)"	"LINESTRING (-80.10805 37.39169, -80.09728999981 37.386039999688)"
"445595"	"conveyance"	"water_transfer"	"vahydro_VA0029513_VA0029513001"	"VA0029513 TO VA0029513001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442955"	"444275"	"LINESTRING (-77.515833 38.135989, -77.515833333487 38.135988888577)"	"LINESTRING (-77.515833 38.135989, -77.515833333487 38.135988888577)"
"445596"	"conveyance"	"water_transfer"	"vahydro_VA0029556_VA0029556001"	"VA0029556 TO VA0029556001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442956"	"444276"	"LINESTRING (-78.55587 38.26603, -78.588611110756 38.264166666484)"	"LINESTRING (-78.55587 38.26603, -78.588611110756 38.264166666484)"
"445597"	"conveyance"	"water_transfer"	"vahydro_VA0029564_VA0029564001"	"VA0029564 TO VA0029564001"	"active"	""	""	""	""	""	""	"6115"	"1"	""	""	""	""	""	""	"442957"	"444277"	"LINESTRING (-82.79583 36.71128, -82.796944444494 36.706666666738)"	"LINESTRING (-82.79583 36.71128, -82.796944444494 36.706666666738)"
