"hydrocode"	"desflow"	"tsvalue"	"limit"	"tstime"	"tsendtime"	"varkey"	"vardesc"
"echo_38.05477"	0	0.1368	NA	"01/01/2017"	"12/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1368	NA	"11/01/2011"	"10/31/2012"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1368	NA	"11/01/2012"	"10/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.136	NA	"11/01/2010"	"10/31/2011"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.176	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.395	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.395	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.880278"	1.735	1.867	NA	"10/01/2012"	"10/31/2012"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1318	NA	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.598889"	0.016	0.147	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.598889"	0.016	0.147	NA	"07/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.598889"	0.016	0.147	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.598889"	0.016	0.147	NA	"04/01/2017"	"06/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.880278"	1.735	1.866	NA	"04/01/2014"	"04/30/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_39.29122"	0.0093	0.14	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_39.29122"	0.0093	0.13968	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.20112"	15	15.13	NA	"03/01/2013"	"03/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.13	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.17	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.17	NA	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.17	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.17	NA	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.684558"	1.6	1.73	1.6	"05/01/2014"	"05/31/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.07158"	1.1	1.23	NA	"10/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1296	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1296	NA	"01/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1296	NA	"01/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.880278"	1.735	1.864	NA	"07/01/2013"	"07/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.892518"	0.25	0.3786	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.168	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.39	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1267	NA	"12/01/2014"	"12/31/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.166	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.166	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.383467"	0	0.126	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1253	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1246	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.164	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.385	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.598889"	0.016	0.137	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1203	NA	"03/01/2012"	"03/31/2012"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.5392"	19	19.12	NA	"08/01/2013"	"08/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.9354"	4	4.12	NA	"12/01/2014"	"12/31/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.23932"	0.41	0.53	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.038333"	0.5	0.62	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.16	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.00989"	0.4	0.52	0.8	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.9354"	4	4.118	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.36	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.36	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.36	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.36	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.36	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.38	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.944444"	0.0504	0.1683	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.944444"	0.0504	0.1683	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.136225"	0.5	0.6174	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.843874"	0.3875	0.504	NA	"01/01/2017"	"03/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.383467"	0	0.116	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.87668"	0.004	0.12	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.83274"	0.6	0.716	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.156	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1152	NA	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.249837"	0.5	0.614	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.849207"	0.11	0.2232	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.849207"	0.11	0.2232	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.849207"	0.11	0.2232	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05839"	0.435	0.548	0.435	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.136225"	0.5	0.6122	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.38433"	7.54	7.65	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.11	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.11	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.383467"	0	0.11	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.15	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.15	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1095	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.95582"	0.23	0.339	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1088	NA	"08/01/2015"	"08/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.892518"	0.25	0.3581	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.50976"	0.175	0.283	0.175	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.37	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.008094"	0	0.107504	NA	"01/01/2017"	"06/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.33347"	0.25	0.357	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.880278"	1.735	1.842	NA	"02/01/2011"	"02/28/2011"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.146	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.684558"	1.6	1.706	1.6	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.9354"	4	4.106	NA	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.952277"	0	0.105	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.880278"	1.735	1.84	NA	"10/01/2013"	"10/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.880278"	1.735	1.84	NA	"03/01/2014"	"03/31/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.70573"	0.0104	0.1151	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.383467"	0	0.104	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.383467"	0	0.104	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.29763"	0.183	0.2869	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_39.29122"	0.0093	0.113	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_39.311667"	0.24	0.343	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.849207"	0.11	0.2108	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.944444"	0.0504	0.1507	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.1001	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.71584"	2.5	2.6	NA	"05/01/2014"	"05/31/2014"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.759154"	3	3.1	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.50976"	0.175	0.275	0.175	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.14	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.04006"	0.74	0.84	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.04006"	0.74	0.84	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.5108"	5.44	5.54	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.008094"	0	0.099719	NA	"01/01/2017"	"06/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.05568"	0.262	0.36	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.137	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.008094"	0	0.094306	NA	"01/01/2017"	"06/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.95582"	0.23	0.324	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.84631"	0.05	0.144	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.91735"	0.775	0.869	0.775	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.0936	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.008094"	0	0.092863	NA	"07/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.91735"	0.775	0.867	0.775	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.84781"	0	0.09	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.833333"	0.22	0.31	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.13	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.13	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.757222"	0.6	0.69	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.00989"	0.4	0.49	0.8	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.5108"	5.44	5.53	NA	"07/01/2012"	"07/31/2012"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.5108"	5.44	5.53	NA	"10/01/2013"	"10/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.548859"	0.0361	0.126	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_39.08713"	0.018	0.1071	0.018	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.383467"	0	0.089	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.95582"	0.23	0.319	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.952277"	0	0.089	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.33	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.191062"	0.242	0.33	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_37.50976"	0.175	0.263	0.175	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.128	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.518351"	0.0033	0.0912	NA	"04/01/2012"	"06/30/2012"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.05477"	0	0.0879	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.518351"	0.0033	0.0905	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.944444"	0.0504	0.1375	NA	"09/01/2016"	"09/30/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.944444"	0.0504	0.1375	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.192528"	0.04	0.127	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_39.29122"	0.0093	0.096	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_38.518351"	0.0033	0.0899	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
"echo_36.944444"	0.0504	0.13695	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"	"Suspected Input Error, flagged when ECHO Measured Effluent > VPDES Design Flow"
