"FacilityID"	"FacilityName"	"FacLong"	"FacLat"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Measured_Effluent"	"Units"	"Permitted_Limit"	"MP_Begin_Date"	"MP_End_Date"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"01/01/2018"	"01/31/2018"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"11/01/2017"	"11/30/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872101"	-77.1933333333145	38.8530555557773	0	0.04	"MGD"	NA	"10/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"03/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"08/01/2017"	"08/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872101"	-77.1933333333145	38.8530555557773	0	0.04	"MGD"	NA	"04/01/2016"	"06/30/2016"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"02/01/2018"	"02/28/2018"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"12/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872101"	-77.1933333333145	38.8530555557773	0	0.04	"MGD"	NA	"07/01/2017"	"09/30/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"05/01/2018"	"05/31/2018"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872001"	-77.2777777781553	38.8505555555386	0	0.04	"MGD"	NA	"07/01/2017"	"07/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872101"	-77.1933333333145	38.8530555557773	0	0.04	"MGD"	NA	"01/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.04	"MGD"	NA	"04/01/2016"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.036	"MGD"	NA	"07/01/2012"	"07/31/2012"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696002"	-78.2561111115537	38.3763888890031	0	0.036	"MGD"	NA	"01/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.036	"MGD"	NA	"07/01/2017"	"07/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451118"	-77.78419444426	38.0516111113546	0	0.035	"MGD"	NA	"07/01/2014"	"09/30/2014"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577003"	-79.735555555886	37.3822222223821	0	0.031	"MGD"	NA	"11/01/2016"	"11/30/2016"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577003"	-79.735555555886	37.3822222223821	0	0.031	"MGD"	NA	"06/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.03	"MGD"	NA	"01/01/2016"	"03/31/2016"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.03	"MGD"	NA	"07/01/2016"	"09/30/2016"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.03	"MGD"	NA	"01/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.03	"MGD"	NA	"04/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.03	"MGD"	NA	"03/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.03	"MGD"	NA	"01/01/2018"	"01/31/2018"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.03	"MGD"	NA	"04/01/2017"	"04/30/2017"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.03	"MGD"	NA	"05/01/2016"	"05/31/2016"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.03	"MGD"	NA	"03/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.03	"MGD"	NA	"03/01/2016"	"03/31/2016"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.03	"MGD"	NA	"05/01/2018"	"05/31/2018"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.03	"MGD"	NA	"02/01/2018"	"02/28/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"07/01/2017"	"07/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"08/01/2016"	"08/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"09/01/2016"	"09/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"04/01/2017"	"04/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"12/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"07/01/2015"	"07/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"10/01/2017"	"10/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"08/01/2012"	"08/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"09/01/2012"	"09/30/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"10/01/2012"	"10/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"03/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"03/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"02/01/2017"	"02/28/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"06/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"05/01/2017"	"05/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"09/01/2017"	"09/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"08/01/2017"	"08/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"02/01/2016"	"02/29/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"10/01/2015"	"10/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"01/01/2018"	"01/31/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"06/01/2016"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"12/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"07/01/2016"	"07/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"11/01/2016"	"11/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"01/01/2011"	"01/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"11/01/2015"	"11/30/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"12/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"05/01/2016"	"05/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"01/01/2016"	"01/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"01/01/2017"	"01/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"05/01/2018"	"05/31/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"02/01/2018"	"02/28/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"11/01/2017"	"11/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"08/01/2015"	"08/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0288	"MGD"	NA	"09/01/2015"	"09/30/2015"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448001"	-77.7649999996504	38.5297222220061	0	0.0288	"MGD"	NA	"01/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448001"	-77.7649999996504	38.5297222220061	0	0.0265	"MGD"	NA	"01/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.025	"MGD"	NA	"06/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.025	"MGD"	NA	"02/01/2018"	"02/28/2018"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.025	"MGD"	NA	"04/01/2018"	"04/30/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.022	"MGD"	NA	"10/01/2014"	"10/31/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.02166	"MGD"	NA	"06/01/2011"	"06/30/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"07/01/2011"	"07/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"02/01/2015"	"02/28/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"09/01/2014"	"09/30/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"12/01/2014"	"12/31/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"01/01/2015"	"01/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"07/01/2013"	"07/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"05/01/2015"	"05/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"08/01/2011"	"08/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"06/01/2014"	"06/30/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451105"	-77.78419444426	38.0516111113546	0	0.0216	"MGD"	NA	"05/01/2011"	"05/31/2011"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.021	"MGD"	NA	"03/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.021	"MGD"	NA	"09/01/2017"	"09/30/2017"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.021	"MGD"	NA	"01/01/2018"	"01/31/2018"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577003"	-79.735555555886	37.3822222223821	0	0.021	"MGD"	NA	"02/01/2018"	"02/28/2018"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.021	"MGD"	NA	"03/01/2016"	"03/31/2016"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.021	"MGD"	NA	"07/01/2017"	"07/31/2017"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.021	"MGD"	NA	"05/01/2018"	"05/31/2018"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872102"	-77.2777777781553	38.8505555555386	0	0.02	"MGD"	NA	"10/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872102"	-77.2777777781553	38.8505555555386	0	0.02	"MGD"	NA	"07/01/2017"	"09/30/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872102"	-77.2777777781553	38.8505555555386	0	0.02	"MGD"	NA	"01/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872102"	-77.2777777781553	38.8505555555386	0	0.02	"MGD"	NA	"10/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872102"	-77.2777777781553	38.8505555555386	0	0.02	"MGD"	NA	"04/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0001872"	"JOINT BASIN CORPORATION - FAIRFAX TERMINAL COMPLEX"	-77.27795	38.84781	"VA0001872102"	-77.2777777781553	38.8505555555386	0	0.02	"MGD"	NA	"07/01/2016"	"09/30/2016"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.02	"MGD"	NA	"01/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0001988"	"KINDER MORGAN SOUTHEAST TERMINALS LLC-NEWINGTON 2"	-77.1909	38.73367	"VA0001988001"	-77.1938888892154	38.7311111111846	0	0.02	"MGD"	NA	"10/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.02	"MGD"	NA	"07/01/2017"	"07/31/2017"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.02	"MGD"	NA	"08/01/2016"	"08/31/2016"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.02	"MGD"	NA	"10/01/2015"	"10/31/2015"	"VPDES_flag_desflow"
"VA0091430"	"LOUDOUN COMPOSTING"	-77.47494	38.91895	"VA0091430001"	-77.4716666663113	38.91972222246	0	0.02	"MGD"	NA	"11/01/2015"	"11/30/2015"	"VPDES_flag_desflow"
"VA0089541"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	-77.447777	38.952277	"VA0089541020"	-77.4299999997918	38.9461111113022	0	0.018	"MGD"	NA	"05/01/2018"	"05/31/2018"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.016	"MGD"	NA	"03/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448102"	-77.7661111114523	38.5297222220061	0	0.0144	"MGD"	NA	"01/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448101"	-77.7658333335018	38.5297222220061	0	0.0144	"MGD"	NA	"01/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.014	"MGD"	NA	"12/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448102"	-77.7661111114523	38.5297222220061	0	0.0135	"MGD"	NA	"01/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448101"	-77.7658333335018	38.5297222220061	0	0.013	"MGD"	NA	"01/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0088714"	"HOOVER TREATED WOOD PRODUCTS"	-77.369732	38.008094	"VA0088714003"	-77.3674999995635	38.0113888892056	0	0.01232	"MGD"	NA	"07/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0088714"	"HOOVER TREATED WOOD PRODUCTS"	-77.369732	38.008094	"VA0088714001"	-77.3655555557068	38.0111111114642	0	0.011428	"MGD"	NA	"07/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451111"	-77.787055555982	38.0627777778883	0	0.011421	"MGD"	NA	"09/01/2011"	"09/30/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451111"	-77.787055555982	38.0627777778883	0	0.011	"MGD"	0.03	"09/01/2014"	"09/30/2014"	"VPDES_flag_desflow"
"VA0088714"	"HOOVER TREATED WOOD PRODUCTS"	-77.369732	38.008094	"VA0088714006"	-77.3749999997346	38.0083333334914	0	0.010807	"MGD"	NA	"07/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084014"	-80.5847222222656	37.0750000003461	0	0.0107	"MGD"	NA	"10/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451111"	-77.787055555982	38.0627777778883	0	0.010407	"MGD"	NA	"04/01/2013"	"04/30/2013"	"VPDES_flag_desflow"
