"hydrocode"	"desflow"	"tsvalue"	"limit"	"tstime"	"tsendtime"	"varkey"	"vardesc"
"echo_VA0004090115"	2170	0.0429	NA	"02/01/2011"	"07/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090114"	2170	0.04286	NA	"08/01/2013"	"01/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090114"	2170	0.04286	NA	"08/01/2015"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090115"	2170	0.04286	NA	"08/01/2012"	"01/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090115"	2170	0.04286	NA	"08/01/2015"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090115"	2170	0.04286	NA	"02/01/2014"	"07/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004001"	NA	0.042	NA	"12/01/2011"	"12/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.042	NA	"12/01/2011"	"12/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.041	NA	"01/01/2013"	"01/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.041	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004146303"	1089	0.04	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.04	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.04	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.04	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0005860003"	0.004	0.04	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0088706001"	0.0395	0.0394	0.0395	"07/01/2016"	"07/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0088706001"	0.0395	0.0394	0.0395	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.039	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.039	NA	"10/01/2012"	"10/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0088706001"	0.0395	0.039	0.0395	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.039	0.032	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.039	0.032	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.038	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029858001"	NA	0.038	0.06	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0378	0.04	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0377	0.04	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.037	NA	"09/01/2012"	"09/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0088706001"	0.0395	0.0368	0.0395	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.036	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.036	NA	"02/01/2012"	"02/29/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.036	NA	"10/01/2017"	"12/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0088706001"	0.0395	0.036	0.0395	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.036	0.032	"09/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.036	0.032	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0355	0.04	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.035	NA	"08/01/2013"	"08/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029858001"	NA	0.035	0.06	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0052451118"	0	0.035	NA	"07/01/2014"	"09/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0083097102"	1.735	0.035	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.035	0.032	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0347	0.04	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029858001"	NA	0.034	0.06	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0339	0.04	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0339	0.04	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0336	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092711002"	NA	0.0332	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0003867995"	4.5	0.033	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.033	0.04	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.033	0.032	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.033	0.032	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.033	0.032	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0327	0.04	"11/01/2016"	"11/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002151003"	0.0033	0.0323	NA	"10/01/2014"	"10/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029858001"	NA	0.032	0.06	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0317	NA	"01/01/2012"	"01/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090107"	2170	0.03129	NA	"07/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0312	NA	"01/01/2014"	"03/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004138004"	4.59	0.0312	NA	"04/01/2015"	"06/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0304	0.04	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.03	NA	"08/01/2011"	"08/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351001"	0.2	0.03	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.03	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.03	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.03	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.03	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.03	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.03	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.03	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.029897	NA	"07/01/2011"	"07/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004102"	NA	0.029	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.029	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.029	NA	"07/01/2016"	"09/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0062189001"	0.086	0.029	0.086	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0089231001"	NA	0.029	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0089231001"	NA	0.029	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090280001"	NA	0.029	0.032	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0288	NA	"06/01/2011"	"06/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0288	NA	"01/01/2011"	"01/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0288	NA	"12/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.028	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.027	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0060445001"	0.04	0.0265	0.04	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0264	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.025	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.025	0.03	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.025	0.03	"10/01/2016"	"10/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.024	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029858001"	NA	0.024	0.06	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0029858001"	NA	0.024	0.06	"04/01/2016"	"04/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0085979004"	0.06	0.024	0.06	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.023376	NA	"08/01/2013"	"08/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.023	NA	"07/01/2013"	"07/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090116"	2170	0.023	NA	"08/01/2013"	"01/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090116"	2170	0.023	NA	"02/01/2012"	"07/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090116"	2170	0.023	NA	"08/01/2010"	"01/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090116"	2170	0.023	NA	"02/01/2015"	"07/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090117"	2170	0.023	NA	"02/01/2014"	"07/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090117"	2170	0.023	NA	"01/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0085979004"	0.06	0.023	0.06	"08/01/2017"	"08/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.022888	NA	"10/01/2011"	"10/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.02232	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.02222	NA	"05/01/2014"	"05/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.022	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.022	0.03	"04/01/2016"	"04/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.022	0.03	"03/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.022	0.03	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0085979004"	0.06	0.022	0.06	"10/01/2017"	"10/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0216	NA	"05/01/2011"	"05/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0216	NA	"11/01/2011"	"11/30/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0216	NA	"11/01/2012"	"11/30/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0216	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001490001"	0.054	0.0216	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.0214	NA	"02/01/2015"	"02/28/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.0213	NA	"04/01/2014"	"04/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.021	NA	"11/01/2014"	"11/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0085979004"	0.06	0.021	0.06	"11/01/2017"	"11/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090981004"	0.06	0.021	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.02	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0001678001"	NA	0.02	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.02	NA	"10/01/2013"	"10/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.02	NA	"01/01/2017"	"03/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.02	NA	"10/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.02	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.02	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0050351002"	0.2	0.02	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.02	0.03	"05/01/2016"	"05/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.02	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.02	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.02	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0091430001"	0	0.02	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.0195	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.0195	NA	"03/01/2012"	"03/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.019203	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.0191	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0000248402"	1.07	0.0187	NA	"03/01/2012"	"03/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.01864	NA	"03/01/2014"	"03/31/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.01855	NA	"02/01/2014"	"02/28/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.018339	NA	"02/01/2011"	"02/28/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0182	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0002160013"	4.51	0.018	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0074586001"	0.03	0.018	0.03	"12/01/2015"	"12/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0177	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0090433001"	0.0181	0.01728	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.017	NA	"04/01/2013"	"04/30/2013"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.017	0.017	"06/01/2016"	"06/30/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.016879	NA	"05/01/2011"	"05/31/2011"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0168	0.017	"01/01/2016"	"01/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0166	0.017	"03/01/2018"	"03/31/2018"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0166	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.01655	NA	"09/01/2014"	"09/30/2014"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0004090108"	2170	0.01623	NA	"01/01/2015"	"01/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_DC0022004101"	NA	0.016	NA	"12/01/2012"	"12/31/2012"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.016	0.017	"10/01/2015"	"10/31/2015"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0156	0.017	"04/01/2017"	"04/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0022993001"	0.017	0.0153	0.017	"06/01/2017"	"06/30/2017"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
"echo_VA0092258001"	0.0086	0.0153	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_units"	"Suspected Unit Conversion, flagged when ECHO Measured Effluent > 100 * Median"
