"hydrocode"	"varkey"	"tsvalue"	"tstime"	"tsendtime"	"tscode"
"echo_VA0088994001"	"dmr_mon_mgd"	7e-05	"03/01/2017"	"03/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	4e-04	"04/01/2017"	"04/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	3e-04	"05/01/2017"	"05/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	8e-04	"06/01/2017"	"06/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.001	"07/01/2017"	"07/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.0013	"08/01/2017"	"08/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	8e-04	"09/01/2017"	"09/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.001	"10/01/2017"	"10/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"11/01/2017"	"11/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"12/01/2017"	"12/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	2.5e-05	"01/01/2018"	"01/31/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	7.4e-05	"02/01/2018"	"02/28/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"03/01/2018"	"03/31/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"04/01/2018"	"04/30/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.056	"07/01/2016"	"07/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.138	"08/01/2016"	"08/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"09/01/2016"	"09/30/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.017	"10/01/2016"	"10/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.016	"11/01/2016"	"11/30/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"12/01/2016"	"12/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.048	"01/01/2017"	"01/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.023	"02/01/2017"	"02/28/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.015	"03/01/2017"	"03/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.026	"04/01/2017"	"04/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.04	"05/01/2017"	"05/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.027	"06/01/2017"	"06/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"07/01/2017"	"07/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.024	"08/01/2017"	"08/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.027	"09/01/2017"	"09/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.026	"10/01/2017"	"10/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.033	"11/01/2017"	"11/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"12/01/2017"	"12/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.025	"01/01/2018"	"01/31/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.035	"02/01/2018"	"02/28/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.028	"03/01/2018"	"03/31/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.029	"04/01/2018"	"04/30/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0036	"10/01/2015"	"10/31/2015"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0031	"11/01/2015"	"11/30/2015"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0028	"12/01/2015"	"12/31/2015"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"01/01/2016"	"01/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"02/01/2016"	"02/29/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0042	"03/01/2016"	"03/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0081	"04/01/2016"	"04/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0076	"05/01/2016"	"05/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0021	"06/01/2016"	"06/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"07/01/2016"	"07/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"08/01/2016"	"08/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0033	"09/01/2016"	"09/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0033	"10/01/2016"	"10/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"11/01/2016"	"11/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0047	"12/01/2016"	"12/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0059	"01/01/2017"	"01/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0061	"02/01/2017"	"02/28/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"03/01/2017"	"03/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0045	"04/01/2017"	"04/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"05/01/2017"	"05/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"06/01/2017"	"06/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"07/01/2017"	"07/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"08/01/2017"	"08/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.003	"09/01/2017"	"09/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"10/01/2017"	"10/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0056	"11/01/2017"	"11/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"12/01/2017"	"12/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0058	"01/01/2018"	"01/31/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0043	"02/01/2018"	"02/28/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0058	"03/01/2018"	"03/31/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0051	"04/01/2018"	"04/30/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"10/01/2015"	"10/31/2015"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"11/01/2015"	"11/30/2015"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"12/01/2015"	"12/31/2015"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"01/01/2016"	"01/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"02/01/2016"	"02/29/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"03/01/2016"	"03/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"04/01/2016"	"04/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"05/01/2016"	"05/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"06/01/2016"	"06/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"07/01/2016"	"07/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"08/01/2016"	"08/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"09/01/2016"	"09/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"10/01/2016"	"10/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"11/01/2016"	"11/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"12/01/2016"	"12/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"01/01/2017"	"01/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"02/01/2017"	"02/28/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"03/01/2017"	"03/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"04/01/2017"	"04/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"05/01/2017"	"05/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"06/01/2017"	"06/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"07/01/2017"	"07/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"08/01/2017"	"08/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"09/01/2017"	"09/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"10/01/2017"	"10/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"11/01/2017"	"11/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"12/01/2017"	"12/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"01/01/2018"	"01/31/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"02/01/2018"	"02/28/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"03/01/2018"	"03/31/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"04/01/2018"	"04/30/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"10/01/2015"	"10/31/2015"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"11/01/2015"	"11/30/2015"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"12/01/2015"	"12/31/2015"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"01/01/2016"	"01/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"02/01/2016"	"02/29/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"03/01/2016"	"03/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"04/01/2016"	"04/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	8e-04	"05/01/2016"	"05/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"06/01/2016"	"06/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"07/01/2016"	"07/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"08/01/2016"	"08/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"09/01/2016"	"09/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"10/01/2016"	"10/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"11/01/2016"	"11/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"12/01/2016"	"12/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"01/01/2017"	"01/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"02/01/2017"	"02/28/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"03/01/2017"	"03/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"04/01/2017"	"04/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"05/01/2017"	"05/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"06/01/2017"	"06/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"07/01/2017"	"07/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"08/01/2017"	"08/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"09/01/2017"	"09/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"10/01/2017"	"10/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"11/01/2017"	"11/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"12/01/2017"	"12/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"01/01/2018"	"01/31/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"02/01/2018"	"02/28/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"03/01/2018"	"03/31/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"04/01/2018"	"04/30/2018"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"01/01/2017"	"01/31/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"02/01/2017"	"02/28/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"03/01/2017"	"03/31/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"04/01/2017"	"04/30/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"05/01/2017"	"05/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.116	"03/01/2016"	"03/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.117	"04/01/2016"	"04/30/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.124	"05/01/2016"	"05/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.121	"06/01/2016"	"06/30/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.12	"07/01/2016"	"07/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.119	"08/01/2016"	"08/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.108	"09/01/2016"	"09/30/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.111	"10/01/2016"	"10/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.114	"11/01/2016"	"11/30/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.12	"12/01/2016"	"12/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1169	"01/01/2017"	"01/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1192	"02/01/2017"	"02/28/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1128	"03/01/2017"	"03/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1106	"04/01/2017"	"04/30/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1124	"05/01/2017"	"05/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1141	"06/01/2017"	"06/30/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1137	"07/01/2017"	"07/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1187	"08/01/2017"	"08/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1102	"09/01/2017"	"09/30/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1107	"10/01/2017"	"10/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1038	"11/01/2017"	"11/30/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1082	"12/01/2017"	"12/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1155	"01/01/2018"	"01/31/2018"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.1129	"02/01/2018"	"02/28/2018"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.109	"03/01/2018"	"03/31/2018"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.0985	"04/01/2018"	"04/30/2018"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"01/01/2012"	"01/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"02/01/2012"	"02/29/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"03/01/2012"	"03/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"04/01/2012"	"04/30/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"05/01/2012"	"05/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"06/01/2012"	"06/30/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.104	"07/01/2012"	"07/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"08/01/2012"	"08/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"09/01/2012"	"09/30/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.104	"10/01/2012"	"10/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"11/01/2012"	"11/30/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"12/01/2012"	"12/31/2012"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"01/01/2013"	"01/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"02/01/2013"	"02/28/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"03/01/2013"	"03/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"04/01/2013"	"04/30/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"05/01/2013"	"05/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"06/01/2013"	"06/30/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"07/01/2013"	"07/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.09	"08/01/2013"	"08/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"09/01/2013"	"09/30/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"10/01/2013"	"10/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"11/01/2013"	"11/30/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"12/01/2013"	"12/31/2013"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"01/01/2014"	"01/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"02/01/2014"	"02/28/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"03/01/2014"	"03/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"04/01/2014"	"04/30/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"05/01/2014"	"05/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"06/01/2014"	"06/30/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.106	"07/01/2014"	"07/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1098	"08/01/2014"	"08/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"09/01/2014"	"09/30/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"10/01/2014"	"10/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.095	"11/01/2014"	"11/30/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"12/01/2014"	"12/31/2014"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"01/01/2015"	"01/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"02/01/2015"	"02/28/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"03/01/2015"	"03/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"04/01/2015"	"04/30/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"05/01/2015"	"05/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.119	"06/01/2015"	"06/30/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"07/01/2015"	"07/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"08/01/2015"	"08/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"09/01/2015"	"09/30/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"10/01/2015"	"10/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1	"11/01/2015"	"11/30/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.112	"12/01/2015"	"12/31/2015"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.11	"01/01/2016"	"01/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.12	"02/01/2016"	"02/29/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1164	"03/01/2016"	"03/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.117	"04/01/2016"	"04/30/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1235	"05/01/2016"	"05/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1214	"06/01/2016"	"06/30/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1199	"07/01/2016"	"07/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1191	"08/01/2016"	"08/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1084	"09/01/2016"	"09/30/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1113	"10/01/2016"	"10/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1135	"11/01/2016"	"11/30/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1198	"12/01/2016"	"12/31/2016"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1169	"01/01/2017"	"01/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1192	"02/01/2017"	"02/28/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1128	"03/01/2017"	"03/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1106	"04/01/2017"	"04/30/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1124	"05/01/2017"	"05/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1141	"06/01/2017"	"06/30/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1137	"07/01/2017"	"07/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1187	"08/01/2017"	"08/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1102	"09/01/2017"	"09/30/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1107	"10/01/2017"	"10/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1038	"11/01/2017"	"11/30/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1082	"12/01/2017"	"12/31/2017"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1155	"01/01/2018"	"01/31/2018"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1129	"02/01/2018"	"02/28/2018"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.1086	"03/01/2018"	"03/31/2018"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.0985	"04/01/2018"	"04/30/2018"	1
"echo_VAN020044500"	"dmr_mon_mgd"	0.0924	"05/01/2018"	"05/31/2018"	1
"echo_VAN040081500"	"dmr_mon_mgd"	49.42	"01/01/2017"	"01/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	38.32	"02/01/2017"	"02/28/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	36.35	"03/01/2017"	"03/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	39.4	"04/01/2017"	"04/30/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	45.71	"05/01/2017"	"05/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	39.23	"06/01/2017"	"06/30/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	32.39	"07/01/2017"	"07/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	31.68	"08/01/2017"	"08/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	29.7	"09/01/2017"	"09/30/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	26.97	"10/01/2017"	"10/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	26.3	"11/01/2017"	"11/30/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	20.58	"12/01/2017"	"12/31/2017"	1
"echo_VAN040081500"	"dmr_mon_mgd"	28.94	"01/01/2018"	"01/31/2018"	1
"echo_VAN040081500"	"dmr_mon_mgd"	37.04	"02/01/2018"	"02/28/2018"	1
"echo_VAN040081500"	"dmr_mon_mgd"	32.55	"03/01/2018"	"03/31/2018"	1
"echo_VAN040081500"	"dmr_mon_mgd"	32.7	"04/01/2018"	"04/30/2018"	1
"echo_VAN040081500"	"dmr_mon_mgd"	44.77	"05/01/2018"	"05/31/2018"	1
"echo_VA0063690001"	"dmr_mon_mgd"	37.38	"07/01/2012"	"07/31/2012"	1
"echo_VA0063690001"	"dmr_mon_mgd"	35.3	"08/01/2012"	"08/31/2012"	1
"echo_VA0063690001"	"dmr_mon_mgd"	33.76	"09/01/2012"	"09/30/2012"	1
"echo_VA0063690001"	"dmr_mon_mgd"	33.41	"10/01/2012"	"10/31/2012"	1
"echo_VA0063690001"	"dmr_mon_mgd"	32.6	"11/01/2012"	"11/30/2012"	1
"echo_VA0063690001"	"dmr_mon_mgd"	34.17	"12/01/2012"	"12/31/2012"	1
"echo_VA0063690001"	"dmr_mon_mgd"	47.33	"01/01/2013"	"01/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	44.26	"02/01/2013"	"02/28/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	56.45	"03/01/2013"	"03/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	44.76	"04/01/2013"	"04/30/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	44.29	"05/01/2013"	"05/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	43.76	"06/01/2013"	"06/30/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	39.56	"07/01/2013"	"07/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	36.13	"08/01/2013"	"08/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	33.41	"09/01/2013"	"09/30/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	34.92	"10/01/2013"	"10/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	34.1	"11/01/2013"	"11/30/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	47.67	"12/01/2013"	"12/31/2013"	1
"echo_VA0063690001"	"dmr_mon_mgd"	47.19	"01/01/2014"	"01/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	47.06	"02/01/2014"	"02/28/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	41.62	"03/01/2014"	"03/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	45.84	"04/01/2014"	"04/30/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	46.58	"05/01/2014"	"05/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	32.56	"06/01/2014"	"06/30/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	29.78	"07/01/2014"	"07/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	30.1	"08/01/2014"	"08/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	28.93	"09/01/2014"	"09/30/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	29.47	"10/01/2014"	"10/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	29.69	"11/01/2014"	"11/30/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	30.97	"12/01/2014"	"12/31/2014"	1
"echo_VA0063690001"	"dmr_mon_mgd"	33.75	"01/01/2015"	"01/31/2015"	1
