"hydrocode"	"varkey"	"propname"	"propvalue"	"proptext"	"propcode"	"startdate"	"enddate"
"echo_VA0029319"	"last_inspect"	"last_inspect"	""	""	""	"04/24/2018"	""
"echo_VA0063118"	"last_inspect"	"last_inspect"	""	""	""	"01/19/2006"	""
"echo_VA0029335"	"last_inspect"	"last_inspect"	""	""	""	"04/24/2018"	""
"echo_VA0028398"	"last_inspect"	"last_inspect"	""	""	""	"01/23/2015"	""
"echo_VAU001664"	"last_inspect"	"last_inspect"	""	""	""	"12/03/2003"	""
"echo_VA0076881"	"last_inspect"	"last_inspect"	""	""	""	"04/26/2016"	""
"echo_VA0020524"	"last_inspect"	"last_inspect"	""	""	""	"01/07/2016"	""
"echo_VA0006203"	"last_inspect"	"last_inspect"	""	""	""	"10/17/2017"	""
"echo_VA0091405"	"last_inspect"	"last_inspect"	""	""	""	"11/03/2017"	""
"echo_VA0088625"	"last_inspect"	"last_inspect"	""	""	""	"01/20/2015"	""
"echo_VA0088404"	"last_inspect"	"last_inspect"	""	""	""	"12/15/2017"	""
"echo_VA0074454"	"last_inspect"	"last_inspect"	""	""	""	"03/17/2016"	""
"echo_VA0091294"	"last_inspect"	"last_inspect"	""	""	""	"08/25/2016"	""
"echo_VA0068209"	"last_inspect"	"last_inspect"	""	""	""	"07/28/2015"	""
"echo_VAU001702"	"last_inspect"	"last_inspect"	""	""	""	"08/10/2004"	""
"echo_VAU000034"	"last_inspect"	"last_inspect"	""	""	""	"07/23/1999"	""
"echo_VAN040080"	"last_inspect"	"last_inspect"	""	""	""	"11/30/2017"	""
"echo_VA0088609"	"last_inspect"	"last_inspect"	""	""	""	"12/28/2017"	""
"echo_VAL060194"	"last_inspect"	"last_inspect"	""	""	""	"12/28/2017"	""
"echo_VA0020222"	"last_inspect"	"last_inspect"	""	""	""	"08/13/2013"	""
"echo_VA0088480"	"last_inspect"	"last_inspect"	""	""	""	"05/27/2010"	""
"echo_VA0027561"	"last_inspect"	"last_inspect"	""	""	""	"06/07/2017"	""
"echo_VA0026379"	"last_inspect"	"last_inspect"	""	""	""	"08/15/2017"	""
"echo_VAU001751"	"last_inspect"	"last_inspect"	""	""	""	"09/25/2006"	""
"echo_VA0091618"	"last_inspect"	"last_inspect"	""	""	""	"06/26/2009"	""
"echo_VA0051756"	"last_inspect"	"last_inspect"	""	""	""	"09/08/2011"	""
"echo_VAR050878"	"last_inspect"	"last_inspect"	""	""	""	"04/23/2002"	""
"echo_VAU001721"	"last_inspect"	"last_inspect"	""	""	""	"02/08/2005"	""
"echo_VA0024066"	"last_inspect"	"last_inspect"	""	""	""	"03/05/2009"	""
"echo_VA0067067"	"last_inspect"	"last_inspect"	""	""	""	"04/11/2018"	""
"echo_VAN010131"	"last_inspect"	"last_inspect"	""	""	""	"04/11/2018"	""
"echo_VA0061751"	"last_inspect"	"last_inspect"	""	""	""	"11/09/2015"	""
"echo_VAL061751"	"last_inspect"	"last_inspect"	""	""	""	"11/09/2015"	""
"echo_VAU001813"	"last_inspect"	"last_inspect"	""	""	""	"06/16/2010"	""
"echo_VA0084212"	"last_inspect"	"last_inspect"	""	""	""	"05/18/2015"	""
"echo_WV1006045"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0054623"	"last_inspect"	"last_inspect"	""	""	""	"02/15/2017"	""
"echo_VAR040057"	"last_inspect"	"last_inspect"	""	""	""	"03/24/2015"	""
"echo_VAL020991"	"last_inspect"	"last_inspect"	""	""	""	"10/25/2016"	""
"echo_VAU001842"	"last_inspect"	"last_inspect"	""	""	""	"03/08/2012"	""
"echo_VAL060593"	"last_inspect"	"last_inspect"	""	""	""	"06/13/2017"	""
"echo_VAL025127"	"last_inspect"	"last_inspect"	""	""	""	"01/10/2018"	""
"echo_VAL078484"	"last_inspect"	"last_inspect"	""	""	""	"02/28/2018"	""
"echo_VAU001823"	"last_inspect"	"last_inspect"	""	""	""	"06/17/2010"	""
"echo_VAU001852"	"last_inspect"	"last_inspect"	""	""	""	"03/06/2012"	""
"echo_VAR040029"	"last_inspect"	"last_inspect"	""	""	""	"09/18/2015"	""
"echo_VA0056537"	"last_inspect"	"last_inspect"	""	""	""	"08/22/2017"	""
"echo_VA0073300"	"last_inspect"	"last_inspect"	""	""	""	"08/29/2017"	""
"echo_VAR101305"	"last_inspect"	"last_inspect"	""	""	""	"11/25/2002"	""
"echo_VA0020168"	"last_inspect"	"last_inspect"	""	""	""	"03/12/2015"	""
"echo_VA0064271"	"last_inspect"	"last_inspect"	""	""	""	"05/23/2017"	""
"echo_VA0087084"	"last_inspect"	"last_inspect"	""	""	""	"12/27/2016"	""
"echo_VA0021016"	"last_inspect"	"last_inspect"	""	""	""	"07/01/2017"	""
"echo_VA0080527"	"last_inspect"	"last_inspect"	""	""	""	"02/21/2018"	""
"echo_VAL022772"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0022772"	"last_inspect"	"last_inspect"	""	""	""	"06/06/2012"	""
"echo_VA0006076"	"last_inspect"	"last_inspect"	""	""	""	"03/18/2014"	""
"echo_VA0066991"	"last_inspect"	"last_inspect"	""	""	""	"08/10/2010"	""
"echo_VA0026565"	"last_inspect"	"last_inspect"	""	""	""	"05/02/2017"	""
"echo_VA0073733"	"last_inspect"	"last_inspect"	""	""	""	"08/30/2013"	""
"echo_VA0022705"	"last_inspect"	"last_inspect"	""	""	""	"09/23/2014"	""
"echo_VA0067318"	"last_inspect"	"last_inspect"	""	""	""	"04/04/2016"	""
"echo_VA0089818"	"last_inspect"	"last_inspect"	""	""	""	"08/29/2017"	""
"echo_VAU001698"	"last_inspect"	"last_inspect"	""	""	""	"08/24/2004"	""
"echo_VA0077828"	"last_inspect"	"last_inspect"	""	""	""	"06/15/2016"	""
"echo_VAL077828"	"last_inspect"	"last_inspect"	""	""	""	"06/15/2016"	""
"echo_VAU000039"	"last_inspect"	"last_inspect"	""	""	""	"08/09/2000"	""
"echo_VA0029416"	"last_inspect"	"last_inspect"	""	""	""	"02/12/2015"	""
"echo_VAU001623"	"last_inspect"	"last_inspect"	""	""	""	"04/03/2003"	""
"echo_VAU001674"	"last_inspect"	"last_inspect"	""	""	""	"06/09/2004"	""
"echo_VAG110095"	"last_inspect"	"last_inspect"	""	""	""	"05/04/2005"	""
"echo_VAG116024"	"last_inspect"	"last_inspect"	""	""	""	"12/17/2002"	""
"echo_VA0051683"	"last_inspect"	"last_inspect"	""	""	""	"09/03/2015"	""
"echo_VA0051713"	"last_inspect"	"last_inspect"	""	""	""	"09/24/2009"	""
"echo_VA0052841"	"last_inspect"	"last_inspect"	""	""	""	"09/24/2009"	""
"echo_VA0051926"	"last_inspect"	"last_inspect"	""	""	""	"06/04/2015"	""
"echo_VA0085481"	"last_inspect"	"last_inspect"	""	""	""	"02/12/2009"	""
"echo_VA0004391"	"last_inspect"	"last_inspect"	""	""	""	"09/21/2012"	""
"echo_VA0053813"	"last_inspect"	"last_inspect"	""	""	""	"01/26/2017"	""
"echo_VA0092185"	"last_inspect"	"last_inspect"	""	""	""	"03/01/2017"	""
"echo_VA0089265"	"last_inspect"	"last_inspect"	""	""	""	"10/02/2014"	""
"echo_VA0075981"	"last_inspect"	"last_inspect"	""	""	""	"07/13/2017"	""
"echo_VAU001709"	"last_inspect"	"last_inspect"	""	""	""	"09/29/2004"	""
"echo_VA0092932"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAU001666"	"last_inspect"	"last_inspect"	""	""	""	"01/15/2004"	""
"echo_VAG110024"	"last_inspect"	"last_inspect"	""	""	""	"06/15/2005"	""
"echo_VA0066907"	"last_inspect"	"last_inspect"	""	""	""	"10/12/2011"	""
"echo_VAU001544"	"last_inspect"	"last_inspect"	""	""	""	"02/04/2002"	""
"echo_VA0027065"	"last_inspect"	"last_inspect"	""	""	""	"07/20/2017"	""
"echo_VAU001575"	"last_inspect"	"last_inspect"	""	""	""	"05/13/2002"	""
"echo_VA0074586"	"last_inspect"	"last_inspect"	""	""	""	"08/22/2017"	""
"echo_VAU001629"	"last_inspect"	"last_inspect"	""	""	""	"06/14/2004"	""
"echo_VA0029653"	"last_inspect"	"last_inspect"	""	""	""	"09/07/2006"	""
"echo_VAL088579"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0091251"	"last_inspect"	"last_inspect"	""	""	""	"06/10/2016"	""
"echo_VAL061859"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0061859"	"last_inspect"	"last_inspect"	""	""	""	"11/25/2014"	""
"echo_VA0088382"	"last_inspect"	"last_inspect"	""	""	""	"01/14/2014"	""
"echo_VA0090638"	"last_inspect"	"last_inspect"	""	""	""	"08/28/2007"	""
"echo_VA0025542"	"last_inspect"	"last_inspect"	""	""	""	"12/07/2017"	""
"echo_VAN040065"	"last_inspect"	"last_inspect"	""	""	""	"12/07/2017"	""
"echo_VAL025542"	"last_inspect"	"last_inspect"	""	""	""	"12/07/2017"	""
"echo_VA0020320"	"last_inspect"	"last_inspect"	""	""	""	"09/04/2015"	""
"echo_VA0081213"	"last_inspect"	"last_inspect"	""	""	""	"06/10/2015"	""
"echo_VA0092100"	"last_inspect"	"last_inspect"	""	""	""	"07/13/2016"	""
"echo_VA0064599"	"last_inspect"	"last_inspect"	""	""	""	"02/16/2018"	""
"echo_VA0027952"	"last_inspect"	"last_inspect"	""	""	""	"04/20/2015"	""
"echo_VA0092487"	"last_inspect"	"last_inspect"	""	""	""	"04/29/2011"	""
"echo_VAU001678"	"last_inspect"	"last_inspect"	""	""	""	"06/28/2004"	""
"echo_VAN040100"	"last_inspect"	"last_inspect"	""	""	""	"02/28/2018"	""
"echo_VA0020303"	"last_inspect"	"last_inspect"	""	""	""	"02/28/2018"	""
"echo_VA0080080"	"last_inspect"	"last_inspect"	""	""	""	"08/24/2017"	""
"echo_VA0091375"	"last_inspect"	"last_inspect"	""	""	""	"04/19/2012"	""
"echo_VA0088374"	"last_inspect"	"last_inspect"	""	""	""	"02/27/2013"	""
"echo_VAU001683"	"last_inspect"	"last_inspect"	""	""	""	"06/30/2004"	""
"echo_VA0083291"	"last_inspect"	"last_inspect"	""	""	""	"01/27/2014"	""
"echo_VAR10F729"	"last_inspect"	"last_inspect"	""	""	""	"06/16/2016"	""
"echo_VA0055000"	"last_inspect"	"last_inspect"	""	""	""	"04/10/2014"	""
"echo_VA0091065"	"last_inspect"	"last_inspect"	""	""	""	"11/28/2012"	""
"echo_VAU000020"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0003344"	"last_inspect"	"last_inspect"	""	""	""	"10/29/2009"	""
"echo_VAN020054"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0068586"	"last_inspect"	"last_inspect"	""	""	""	"04/22/2015"	""
"echo_VA0085723"	"last_inspect"	"last_inspect"	""	""	""	"03/23/2013"	""
"echo_VAL061590"	"last_inspect"	"last_inspect"	""	""	""	"04/04/2018"	""
"echo_VA0061590"	"last_inspect"	"last_inspect"	""	""	""	"04/04/2018"	""
"echo_VAN020024"	"last_inspect"	"last_inspect"	""	""	""	"04/04/2018"	""
"echo_VA0059145"	"last_inspect"	"last_inspect"	""	""	""	"10/31/2016"	""
"echo_VA0090468"	"last_inspect"	"last_inspect"	""	""	""	"02/01/2018"	""
"echo_VAR10D013"	"last_inspect"	"last_inspect"	""	""	""	"09/16/2015"	""
"echo_VA0067121"	"last_inspect"	"last_inspect"	""	""	""	"04/21/2016"	""
"echo_VAU001640"	"last_inspect"	"last_inspect"	""	""	""	"09/03/2003"	""
"echo_VAR050716"	"last_inspect"	"last_inspect"	""	""	""	"05/15/2002"	""
"echo_VAU001614"	"last_inspect"	"last_inspect"	""	""	""	"12/10/2002"	""
"echo_VAR050717"	"last_inspect"	"last_inspect"	""	""	""	"04/23/2002"	""
"echo_VAU001715"	"last_inspect"	"last_inspect"	""	""	""	"12/08/2004"	""
"echo_VAU001624"	"last_inspect"	"last_inspect"	""	""	""	"04/22/2003"	""
"echo_VAL026514"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0026514"	"last_inspect"	"last_inspect"	""	""	""	"06/07/2017"	""
"echo_VAL024678"	"last_inspect"	"last_inspect"	""	""	""	"06/20/2017"	""
"echo_VAL024724"	"last_inspect"	"last_inspect"	""	""	""	"03/01/2017"	""
"echo_VA0021130"	"last_inspect"	"last_inspect"	""	""	""	"11/20/2014"	""
"echo_VA0088935"	"last_inspect"	"last_inspect"	""	""	""	"02/22/2018"	""
"echo_VA0060593"	"last_inspect"	"last_inspect"	""	""	""	"06/13/2017"	""
"echo_VA0060909"	"last_inspect"	"last_inspect"	""	""	""	"06/09/2012"	""
"echo_VAU000021"	"last_inspect"	"last_inspect"	""	""	""	"08/17/1999"	""
"echo_VAU001716"	"last_inspect"	"last_inspect"	""	""	""	"01/11/2005"	""
"echo_VA0090085"	"last_inspect"	"last_inspect"	""	""	""	"05/17/2018"	""
"echo_VA0029475"	"last_inspect"	"last_inspect"	""	""	""	"03/13/2015"	""
"echo_WV0097527"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0092461"	"last_inspect"	"last_inspect"	""	""	""	"09/27/2016"	""
"echo_VAN040132"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0091341"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAU000042"	"last_inspect"	"last_inspect"	""	""	""	"01/29/2001"	""
"echo_VA0090760"	"last_inspect"	"last_inspect"	""	""	""	"09/06/2012"	""
"echo_VA0091642"	"last_inspect"	"last_inspect"	""	""	""	"04/28/2016"	""
"echo_VAU001563"	"last_inspect"	"last_inspect"	""	""	""	"04/11/2002"	""
"echo_VA0020664"	"last_inspect"	"last_inspect"	""	""	""	"05/29/2013"	""
"echo_VA0054381"	"last_inspect"	"last_inspect"	""	""	""	"11/14/2017"	""
"echo_VA0091324"	"last_inspect"	"last_inspect"	""	""	""	"04/20/2018"	""
"echo_VA0059137"	"last_inspect"	"last_inspect"	""	""	""	"11/08/2017"	""
"echo_VA0068144"	"last_inspect"	"last_inspect"	""	""	""	"11/08/2017"	""
"echo_VA0027413"	"last_inspect"	"last_inspect"	""	""	""	"09/01/2010"	""
"echo_VA0027430"	"last_inspect"	"last_inspect"	""	""	""	"10/04/2011"	""
"echo_VA0027421"	"last_inspect"	"last_inspect"	""	""	""	"11/16/2016"	""
"echo_VA0027464"	"last_inspect"	"last_inspect"	""	""	""	"02/25/2016"	""
"echo_VA0067571"	"last_inspect"	"last_inspect"	""	""	""	"05/17/2017"	""
"echo_VA0082589"	"last_inspect"	"last_inspect"	""	""	""	"05/31/2016"	""
"echo_VA0085278"	"last_inspect"	"last_inspect"	""	""	""	"09/07/2011"	""
"echo_VA0067041"	"last_inspect"	"last_inspect"	""	""	""	"09/10/2001"	""
"echo_VA0067032"	"last_inspect"	"last_inspect"	""	""	""	"07/14/2015"	""
"echo_VA0090425"	"last_inspect"	"last_inspect"	""	""	""	"03/13/2012"	""
"echo_VA0071366"	"last_inspect"	"last_inspect"	""	""	""	"06/21/2011"	""
"echo_VAN040104"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAR100540"	"last_inspect"	"last_inspect"	""	""	""	"10/08/2002"	""
"echo_VA0081779"	"last_inspect"	"last_inspect"	""	""	""	"01/10/2018"	""
"echo_VAL086754"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAL030163"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0020630"	"last_inspect"	"last_inspect"	""	""	""	"05/29/2013"	""
"echo_VA0020672"	"last_inspect"	"last_inspect"	""	""	""	"05/09/2018"	""
"echo_VA0091821"	"last_inspect"	"last_inspect"	""	""	""	"02/22/2017"	""
"echo_VAN040118"	"last_inspect"	"last_inspect"	""	""	""	"02/22/2017"	""
"echo_VA0066460"	"last_inspect"	"last_inspect"	""	""	""	"06/25/2013"	""
"echo_VA0023329"	"last_inspect"	"last_inspect"	""	""	""	"03/15/2018"	""
"echo_VAL087718"	"last_inspect"	"last_inspect"	""	""	""	"02/21/2018"	""
"echo_VA0087718"	"last_inspect"	"last_inspect"	""	""	""	"02/21/2018"	""
"echo_VA0023400"	"last_inspect"	"last_inspect"	""	""	""	"01/09/2013"	""
"echo_VA0023418"	"last_inspect"	"last_inspect"	""	""	""	"11/15/2016"	""
"echo_VA0085588"	"last_inspect"	"last_inspect"	""	""	""	"01/22/2015"	""
"echo_VA0066869"	"last_inspect"	"last_inspect"	""	""	""	"04/14/2015"	""
"echo_VA0023558"	"last_inspect"	"last_inspect"	""	""	""	"11/14/2016"	""
"echo_VA0062499"	"last_inspect"	"last_inspect"	""	""	""	"03/15/2018"	""
"echo_VA0023582"	"last_inspect"	"last_inspect"	""	""	""	"02/24/2009"	""
"echo_VA0023370"	"last_inspect"	"last_inspect"	""	""	""	"01/13/2016"	""
"echo_VA0023477"	"last_inspect"	"last_inspect"	""	""	""	"04/28/2015"	""
"echo_VA0023345"	"last_inspect"	"last_inspect"	""	""	""	"01/23/2013"	""
"echo_VA0023426"	"last_inspect"	"last_inspect"	""	""	""	"02/05/2014"	""
"echo_VA0023442"	"last_inspect"	"last_inspect"	""	""	""	"10/03/2007"	""
"echo_VA0023540"	"last_inspect"	"last_inspect"	""	""	""	"04/01/2009"	""
"echo_VA0020699"	"last_inspect"	"last_inspect"	""	""	""	"10/31/2013"	""
"echo_VAN040077"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0023396"	"last_inspect"	"last_inspect"	""	""	""	"12/09/2014"	""
"echo_VA0063029"	"last_inspect"	"last_inspect"	""	""	""	"01/09/2013"	""
"echo_VA0083402"	"last_inspect"	"last_inspect"	""	""	""	"04/16/2015"	""
"echo_VA0090891"	"last_inspect"	"last_inspect"	""	""	""	"02/04/2015"	""
"echo_VA0004138"	"last_inspect"	"last_inspect"	""	""	""	"09/23/2015"	""
"echo_VA0004081"	"last_inspect"	"last_inspect"	""	""	""	"05/02/2018"	""
"echo_VA0004146"	"last_inspect"	"last_inspect"	""	""	""	"07/28/2016"	""
"echo_VAN040086"	"last_inspect"	"last_inspect"	""	""	""	"07/28/2016"	""
"echo_VA0087033"	"last_inspect"	"last_inspect"	""	""	""	"12/18/2014"	""
"echo_VA0082783"	"last_inspect"	"last_inspect"	""	""	""	"07/26/2017"	""
"echo_VA0087734"	"last_inspect"	"last_inspect"	""	""	""	"08/30/2012"	""
"echo_VA0084069"	"last_inspect"	"last_inspect"	""	""	""	"09/05/2013"	""
"echo_VA0052451"	"last_inspect"	"last_inspect"	""	""	""	"05/24/2016"	""
"echo_VA0083399"	"last_inspect"	"last_inspect"	""	""	""	"04/24/2015"	""
"echo_VA0002071"	"last_inspect"	"last_inspect"	""	""	""	"09/19/2017"	""
"echo_VA0082767"	"last_inspect"	"last_inspect"	""	""	""	"02/15/2017"	""
"echo_VA0004103"	"last_inspect"	"last_inspect"	""	""	""	"08/13/2015"	""
"echo_VA0091014"	"last_inspect"	"last_inspect"	""	""	""	"06/19/2014"	""
"echo_VAR100799"	"last_inspect"	"last_inspect"	""	""	""	"04/01/2005"	""
"echo_VA0053317"	"last_inspect"	"last_inspect"	""	""	""	"05/23/2017"	""
"echo_VA0092746"	"last_inspect"	"last_inspect"	""	""	""	"09/27/2016"	""
"echo_VAR108818"	"last_inspect"	"last_inspect"	""	""	""	"06/14/2016"	""
"echo_VAR10C775"	"last_inspect"	"last_inspect"	""	""	""	"09/15/2015"	""
"echo_VA0057576"	"last_inspect"	"last_inspect"	""	""	""	"06/09/2016"	""
"echo_VAR105317"	"last_inspect"	"last_inspect"	""	""	""	"05/06/2015"	""
"echo_VAU001679"	"last_inspect"	"last_inspect"	""	""	""	"07/06/2004"	""
"echo_VA0092550"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0052906"	"last_inspect"	"last_inspect"	""	""	""	"03/28/2018"	""
"echo_WV1008919"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0089001"	"last_inspect"	"last_inspect"	""	""	""	"05/15/2017"	""
"echo_VA0005851"	"last_inspect"	"last_inspect"	""	""	""	"06/26/2014"	""
"echo_VA0087629"	"last_inspect"	"last_inspect"	""	""	""	"04/29/2008"	""
"echo_VA0084433"	"last_inspect"	"last_inspect"	""	""	""	"05/08/2018"	""
"echo_VA0092321"	"last_inspect"	"last_inspect"	""	""	""	"06/29/2012"	""
"echo_VA0029564"	"last_inspect"	"last_inspect"	""	""	""	"02/18/2016"	""
"echo_VAG110185"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAU000044"	"last_inspect"	"last_inspect"	""	""	""	"01/29/2001"	""
"echo_VAR10D139"	"last_inspect"	"last_inspect"	""	""	""	"06/14/2016"	""
"echo_MD0064556"	"last_inspect"	"last_inspect"	""	""	""	"02/21/2013"	""
"echo_VA0070670"	"last_inspect"	"last_inspect"	""	""	""	"06/27/2017"	""
"echo_VA0089842"	"last_inspect"	"last_inspect"	""	""	""	"01/25/2012"	""
"echo_VA0003077"	"last_inspect"	"last_inspect"	""	""	""	"01/17/2017"	""
"echo_VA0090727"	"last_inspect"	"last_inspect"	""	""	""	"11/29/2017"	""
"echo_VAN040079"	"last_inspect"	"last_inspect"	""	""	""	"08/04/2016"	""
"echo_VA0004669"	"last_inspect"	"last_inspect"	""	""	""	"08/04/2016"	""
"echo_VA0027553"	"last_inspect"	"last_inspect"	""	""	""	"01/27/2017"	""
"echo_VAR105528"	"last_inspect"	"last_inspect"	""	""	""	"09/08/2016"	""
"echo_VAU001817"	"last_inspect"	"last_inspect"	""	""	""	"06/15/2010"	""
"echo_VA0087599"	"last_inspect"	"last_inspect"	""	""	""	"11/25/2013"	""
"echo_VAU001831"	"last_inspect"	"last_inspect"	""	""	""	"08/26/2011"	""
"echo_VA0092908"	"last_inspect"	"last_inspect"	""	""	""	"10/25/2016"	""
"echo_VAU001819"	"last_inspect"	"last_inspect"	""	""	""	"06/15/2010"	""
"echo_VA0072354"	"last_inspect"	"last_inspect"	""	""	""	"04/09/2015"	""
"echo_WV1018795"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_WV1005651"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAU001590"	"last_inspect"	"last_inspect"	""	""	""	"08/06/2002"	""
"echo_VA0024490"	"last_inspect"	"last_inspect"	""	""	""	"08/27/2015"	""
"echo_VAU001763"	"last_inspect"	"last_inspect"	""	""	""	"03/21/2007"	""
"echo_VA0020508"	"last_inspect"	"last_inspect"	""	""	""	"09/07/2017"	""
"echo_VA0091791"	"last_inspect"	"last_inspect"	""	""	""	"02/02/2016"	""
"echo_VA0080781"	"last_inspect"	"last_inspect"	""	""	""	"08/14/2000"	""
"echo_VAN040143"	"last_inspect"	"last_inspect"	""	""	""	"08/14/2000"	""
"echo_VA0062731"	"last_inspect"	"last_inspect"	""	""	""	"05/28/2014"	""
"echo_VAL026433"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0026433"	"last_inspect"	"last_inspect"	""	""	""	"06/28/2017"	""
"echo_VAN010144"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VAU001568"	"last_inspect"	"last_inspect"	""	""	""	"03/26/2002"	""
"echo_VA0062219"	"last_inspect"	"last_inspect"	""	""	""	"04/29/2015"	""
"echo_VA0092380"	"last_inspect"	"last_inspect"	""	""	""	"01/30/2018"	""
"echo_MD0067598"	"last_inspect"	"last_inspect"	""	""	""	"01/15/2008"	""
"echo_VA0089354"	"last_inspect"	"last_inspect"	""	""	""	"09/09/2016"	""
"echo_VAU001649"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0065471"	"last_inspect"	"last_inspect"	""	""	""	"02/18/2016"	""
"echo_VA0006220"	"last_inspect"	"last_inspect"	""	""	""	"06/01/2011"	""
"echo_VA0020346"	"last_inspect"	"last_inspect"	""	""	""	"10/13/2016"	""
"echo_VAL020346"	"last_inspect"	"last_inspect"	""	""	""	"10/13/2016"	""
"echo_VA0071846"	"last_inspect"	"last_inspect"	""	""	""	"11/26/2012"	""
"echo_VAR050691"	"last_inspect"	"last_inspect"	""	""	""	"02/12/2003"	""
"echo_VA0081639"	"last_inspect"	"last_inspect"	""	""	""	"08/22/2014"	""
"echo_VAU001821"	"last_inspect"	"last_inspect"	""	""	""	"06/14/2010"	""
"echo_VAU001753"	"last_inspect"	"last_inspect"	""	""	""	"12/21/2006"	""
"echo_VAR050123"	"last_inspect"	"last_inspect"	""	""	""	"09/09/2004"	""
"echo_VAU001605"	"last_inspect"	"last_inspect"	""	""	""	"07/25/2002"	""
"echo_VA0087891"	"last_inspect"	"last_inspect"	""	""	""	"08/24/2017"	""
"echo_VAR103938"	"last_inspect"	"last_inspect"	""	""	""	"06/29/2004"	""
"echo_VA0062031"	"last_inspect"	"last_inspect"	""	""	""	"04/09/2015"	""
"echo_VAU001832"	"last_inspect"	"last_inspect"	""	""	""	"08/26/2011"	""
"echo_VAU001653"	"last_inspect"	"last_inspect"	""	""	""	"07/01/2003"	""
"echo_VA0092592"	"last_inspect"	"last_inspect"	""	""	""	"03/15/2016"	""
"echo_VAU000022"	"last_inspect"	"last_inspect"	""	""	""	"08/17/1999"	""
"echo_VAU001549"	"last_inspect"	"last_inspect"	""	""	""	"02/08/2002"	""
"echo_VA0088587"	"last_inspect"	"last_inspect"	""	""	""	"06/09/2011"	""
"echo_VAR040104"	"last_inspect"	"last_inspect"	""	""	""	"07/11/2014"	""
"echo_VA0089885"	"last_inspect"	"last_inspect"	""	""	""	"09/20/2016"	""
"echo_VA0092134"	"last_inspect"	"last_inspect"	""	""	""	"04/20/2016"	""
"echo_MD0056464"	"last_inspect"	"last_inspect"	""	""	""	"04/20/2016"	""
"echo_VAL024996"	"last_inspect"	"last_inspect"	""	""	""	"11/30/2017"	""
"echo_VA0024996"	"last_inspect"	"last_inspect"	""	""	""	"11/30/2017"	""
"echo_VA0070271"	"last_inspect"	"last_inspect"	""	""	""	"01/20/2015"	""
"echo_VAU001675"	"last_inspect"	"last_inspect"	""	""	""	"05/18/2004"	""
"echo_VA0092258"	"last_inspect"	"last_inspect"	""	""	""	"01/13/2015"	""
"echo_VA0072575"	"last_inspect"	"last_inspect"	""	""	""	"01/29/2014"	""
"echo_VAN040097"	"last_inspect"	"last_inspect"	""	""	""	"11/02/2016"	""
"echo_VA0083135"	"last_inspect"	"last_inspect"	""	""	""	"11/02/2016"	""
"echo_VAL083135"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0089770"	"last_inspect"	"last_inspect"	""	""	""	"06/09/2011"	""
"echo_VAN020053"	"last_inspect"	"last_inspect"	""	""	""	NA	""
"echo_VA0077411"	"last_inspect"	"last_inspect"	""	""	""	"12/18/2014"	""
"echo_VAU001866"	"last_inspect"	"last_inspect"	""	""	""	"08/14/2014"	""
"echo_VA0087874"	"last_inspect"	"last_inspect"	""	""	""	"11/20/2015"	""
"echo_VA0002585"	"last_inspect"	"last_inspect"	""	""	""	"11/22/2016"	""
"echo_VA0089991"	"last_inspect"	"last_inspect"	""	""	""	"04/06/2018"	""
"echo_VA0076384"	"last_inspect"	"last_inspect"	""	""	""	"06/26/2014"	""
"echo_VAG110099"	"last_inspect"	"last_inspect"	""	""	""	"06/14/2005"	""
"echo_VAG110180"	"last_inspect"	"last_inspect"	""	""	""	"06/13/2005"	""
"echo_VAG110182"	"last_inspect"	"last_inspect"	""	""	""	"06/27/2005"	""
"echo_VAG110193"	"last_inspect"	"last_inspect"	""	""	""	"07/05/2005"	""
"echo_VAG110183"	"last_inspect"	"last_inspect"	""	""	""	"06/29/2005"	""
"echo_VAG110181"	"last_inspect"	"last_inspect"	""	""	""	"06/30/2005"	""
