"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_link_facility_mps"	"dh_geofield"
"transfer"	"TO VA0029319001"	"release"	"vahydro_VA0029319001"	"active"	"echo_VA0029319"	"POINT (-78.564774 36.888117)"
"transfer"	"TO VA0029335001"	"release"	"vahydro_VA0029335001"	"active"	"echo_VA0029335"	"POINT (-78.7463 37.08532)"
"transfer"	"TO VA0029343001"	"release"	"vahydro_VA0029343001"	"active"	"echo_VA0029343"	"POINT (-76.42797 37.67089)"
"transfer"	"TO VA0029351001"	"release"	"vahydro_VA0029351001"	"active"	"echo_VA0029351"	"POINT (-76.427485 37.664082)"
"transfer"	"TO VA0029416001"	"release"	"vahydro_VA0029416001"	"active"	"echo_VA0029416"	"POINT (-77.22205 38.66924)"
"transfer"	"TO VA0029475001"	"release"	"vahydro_VA0029475001"	"active"	"echo_VA0029475"	"POINT (-80.10805 37.39169)"
"transfer"	"TO VA0029513001"	"release"	"vahydro_VA0029513001"	"active"	"echo_VA0029513"	"POINT (-77.515833 38.135989)"
"transfer"	"TO VA0029556001"	"release"	"vahydro_VA0029556001"	"active"	"echo_VA0029556"	"POINT (-78.55587 38.26603)"
"transfer"	"TO VA0029564001"	"release"	"vahydro_VA0029564001"	"active"	"echo_VA0029564"	"POINT (-82.79583 36.71128)"
"transfer"	"TO VA0029599001"	"release"	"vahydro_VA0029599001"	"active"	"echo_VA0029599"	"POINT (-83.010278 36.757222)"
"transfer"	"TO VA0029688001"	"release"	"vahydro_VA0029688001"	"active"	"echo_VA0029688"	"POINT (-81.628889 36.928333)"
"transfer"	"TO VA0029769001"	"release"	"vahydro_VA0029769001"	"active"	"echo_VA0029769"	"POINT (-77.55442 38.13982)"
"transfer"	"TO VA0029785006"	"release"	"vahydro_VA0029785006"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"TO VA0029785007"	"release"	"vahydro_VA0029785007"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"TO VA0029785008"	"release"	"vahydro_VA0029785008"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"TO VA0029785009"	"release"	"vahydro_VA0029785009"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"TO VA0029785202"	"release"	"vahydro_VA0029785202"	"active"	"echo_VA0029785"	"POINT (-77.451871 38.284314)"
"transfer"	"TO VA0029858001"	"release"	"vahydro_VA0029858001"	"active"	"echo_VA0029858"	"POINT (-79.928955 36.664883)"
"transfer"	"TO VA0030121001"	"release"	"vahydro_VA0030121001"	"active"	"echo_VA0030121"	"POINT (-78.337061 39.097361)"
"transfer"	"TO VA0030589001"	"release"	"vahydro_VA0030589001"	"active"	"echo_VA0030589"	"POINT (-81.8574 36.75105)"
"transfer"	"TO VA0030767001"	"release"	"vahydro_VA0030767001"	"active"	"echo_VA0030767"	"POINT (-78.27297 37.825588)"
"transfer"	"TO VA0031011001"	"release"	"vahydro_VA0031011001"	"active"	"echo_VA0031011"	"POINT (-78.9649 37.9053)"
"transfer"	"TO VA0031194001"	"release"	"vahydro_VA0031194001"	"active"	"echo_VA0031194"	"POINT (-79.172528 37.289605)"
"transfer"	"TO VA0031321001"	"release"	"vahydro_VA0031321001"	"active"	"echo_VA0031321"	"POINT (-79.030556 37.583611)"
"transfer"	"TO VA0031763001"	"release"	"vahydro_VA0031763001"	"active"	"echo_VA0031763"	"POINT (-77.86738 38.85799)"
"transfer"	"TO VA0032000001"	"release"	"vahydro_VA0032000001"	"active"	"echo_VA0032000"	"POINT (-77.056704 38.862721)"
"transfer"	"TO VA0032000002"	"release"	"vahydro_VA0032000002"	"active"	"echo_VA0032000"	"POINT (-77.056704 38.862721)"
"transfer"	"TO VA0032034001"	"release"	"vahydro_VA0032034001"	"active"	"echo_VA0032034"	"POINT (-77.32246 38.072354)"
"transfer"	"TO VA0032115001"	"release"	"vahydro_VA0032115001"	"active"	"echo_VA0032115"	"POINT (-79.949167 37.94833)"
"transfer"	"TO VA0032123001"	"release"	"vahydro_VA0032123001"	"active"	"echo_VA0032123"	"POINT (-79.981667 37.980278)"
"transfer"	"TO VA0050181001"	"release"	"vahydro_VA0050181001"	"active"	"echo_VA0050181"	"POINT (-77.62245 38.76297)"
"transfer"	"TO VA0050181002"	"release"	"vahydro_VA0050181002"	"active"	"echo_VA0050181"	"POINT (-77.62245 38.76297)"
"transfer"	"TO VA0050181902"	"release"	"vahydro_VA0050181902"	"active"	"echo_VA0050181"	"POINT (-77.62245 38.76297)"
"transfer"	"TO VA0050351001"	"release"	"vahydro_VA0050351001"	"active"	"echo_VA0050351"	"POINT (-82.036899 37.234409)"
"transfer"	"TO VA0050351002"	"release"	"vahydro_VA0050351002"	"active"	"echo_VA0050351"	"POINT (-82.036899 37.234409)"
"transfer"	"TO VA0050351003"	"release"	"vahydro_VA0050351003"	"active"	"echo_VA0050351"	"POINT (-82.036899 37.234409)"
"transfer"	"TO VA0051373001"	"release"	"vahydro_VA0051373001"	"active"	"echo_VA0051373"	"POINT (-78.16592 39.19417)"
"transfer"	"TO VA0051373003"	"release"	"vahydro_VA0051373003"	"active"	"echo_VA0051373"	"POINT (-78.16592 39.19417)"
"transfer"	"TO VA0051446001"	"release"	"vahydro_VA0051446001"	"active"	"echo_VA0051446"	"POINT (-79.731644 37.388111)"
"transfer"	"TO VA0051926001"	"release"	"vahydro_VA0051926001"	"active"	"echo_VA0051926"	"POINT (-78.23809 37.665026)"
"transfer"	"TO VA0051926002"	"release"	"vahydro_VA0051926002"	"active"	"echo_VA0051926"	"POINT (-78.23809 37.665026)"
"transfer"	"TO VA0052451001"	"release"	"vahydro_VA0052451001"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451009"	"release"	"vahydro_VA0052451009"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451013"	"release"	"vahydro_VA0052451013"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451016"	"release"	"vahydro_VA0052451016"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451020"	"release"	"vahydro_VA0052451020"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451021"	"release"	"vahydro_VA0052451021"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451028"	"release"	"vahydro_VA0052451028"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451101"	"release"	"vahydro_VA0052451101"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451103"	"release"	"vahydro_VA0052451103"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451104"	"release"	"vahydro_VA0052451104"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451105"	"release"	"vahydro_VA0052451105"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451107"	"release"	"vahydro_VA0052451107"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451108"	"release"	"vahydro_VA0052451108"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451109"	"release"	"vahydro_VA0052451109"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451110"	"release"	"vahydro_VA0052451110"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451111"	"release"	"vahydro_VA0052451111"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451112"	"release"	"vahydro_VA0052451112"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451113"	"release"	"vahydro_VA0052451113"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451114"	"release"	"vahydro_VA0052451114"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451115"	"release"	"vahydro_VA0052451115"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451116"	"release"	"vahydro_VA0052451116"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451117"	"release"	"vahydro_VA0052451117"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052451118"	"release"	"vahydro_VA0052451118"	"active"	"echo_VA0052451"	"POINT (-77.80041 38.05477)"
"transfer"	"TO VA0052621001"	"release"	"vahydro_VA0052621001"	"active"	"echo_VA0052621"	"POINT (-78.35636 38.98779)"
"transfer"	"TO VA0052639001"	"release"	"vahydro_VA0052639001"	"active"	"echo_VA0052639"	"POINT (-82.175277 37.327777)"
"transfer"	"TO VA0052655004"	"release"	"vahydro_VA0052655004"	"active"	"echo_VA0052655"	"POINT (-82.7575 36.735277)"
"transfer"	"TO VA0052655401"	"release"	"vahydro_VA0052655401"	"active"	"echo_VA0052655"	"POINT (-82.7575 36.735277)"
"transfer"	"TO VA0052850001"	"release"	"vahydro_VA0052850001"	"active"	"echo_VA0052850"	"POINT (-80.42173 37.23215)"
"transfer"	"TO VA0052906002"	"release"	"vahydro_VA0052906002"	"active"	"echo_VA0052906"	"POINT (-77.44984 37.84631)"
"transfer"	"TO VA0052906902"	"release"	"vahydro_VA0052906902"	"active"	"echo_VA0052906"	"POINT (-77.44984 37.84631)"
"transfer"	"TO VA0053317001"	"release"	"vahydro_VA0053317001"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317006"	"release"	"vahydro_VA0053317006"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317007"	"release"	"vahydro_VA0053317007"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317008"	"release"	"vahydro_VA0053317008"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317009"	"release"	"vahydro_VA0053317009"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317014"	"release"	"vahydro_VA0053317014"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317015"	"release"	"vahydro_VA0053317015"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317016"	"release"	"vahydro_VA0053317016"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317017"	"release"	"vahydro_VA0053317017"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317018"	"release"	"vahydro_VA0053317018"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317019"	"release"	"vahydro_VA0053317019"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317020"	"release"	"vahydro_VA0053317020"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317021"	"release"	"vahydro_VA0053317021"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317022"	"release"	"vahydro_VA0053317022"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317023"	"release"	"vahydro_VA0053317023"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317024"	"release"	"vahydro_VA0053317024"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317025"	"release"	"vahydro_VA0053317025"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317026"	"release"	"vahydro_VA0053317026"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317027"	"release"	"vahydro_VA0053317027"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317028"	"release"	"vahydro_VA0053317028"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317030"	"release"	"vahydro_VA0053317030"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317039"	"release"	"vahydro_VA0053317039"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317040"	"release"	"vahydro_VA0053317040"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317041"	"release"	"vahydro_VA0053317041"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317043"	"release"	"vahydro_VA0053317043"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317045"	"release"	"vahydro_VA0053317045"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053317046"	"release"	"vahydro_VA0053317046"	"active"	"echo_VA0053317"	"POINT (-79.81373 38.192528)"
"transfer"	"TO VA0053813009"	"release"	"vahydro_VA0053813009"	"active"	"echo_VA0053813"	"POINT (-76.27597 36.83424)"
"transfer"	"TO VA0054003001"	"release"	"vahydro_VA0054003001"	"active"	"echo_VA0054003"	"POINT (-75.380738 37.931374)"
"transfer"	"TO VA0054381001"	"release"	"vahydro_VA0054381001"	"active"	"echo_VA0054381"	"POINT (-81.47707 36.824034)"
"transfer"	"TO VA0054453001"	"release"	"vahydro_VA0054453001"	"active"	"echo_VA0054453"	"POINT (-78.67038 38.647152)"
"transfer"	"TO VA0054577001"	"release"	"vahydro_VA0054577001"	"active"	"echo_VA0054577"	"POINT (-79.733185 37.383467)"
"transfer"	"TO VA0054577003"	"release"	"vahydro_VA0054577003"	"active"	"echo_VA0054577"	"POINT (-79.733185 37.383467)"
"transfer"	"TO VA0054780001"	"release"	"vahydro_VA0054780001"	"active"	"echo_VA0054780"	"POINT (-80.591726 37.126793)"
"transfer"	"TO VA0055328001"	"release"	"vahydro_VA0055328001"	"active"	"echo_VA0055328"	"POINT (-79.69729 37.369982)"
"transfer"	"TO VA0055409001"	"release"	"vahydro_VA0055409001"	"active"	"echo_VA0055409"	"POINT (-77.41392 37.50949)"
"transfer"	"TO VA0055409002"	"release"	"vahydro_VA0055409002"	"active"	"echo_VA0055409"	"POINT (-77.41392 37.50949)"
"transfer"	"TO VA0055409003"	"release"	"vahydro_VA0055409003"	"active"	"echo_VA0055409"	"POINT (-77.41392 37.50949)"
"transfer"	"TO VA0056537001"	"release"	"vahydro_VA0056537001"	"active"	"echo_VA0056537"	"POINT (-76.70626 37.30192)"
"transfer"	"TO VA0057487001"	"release"	"vahydro_VA0057487001"	"active"	"echo_VA0057487"	"POINT (-77.4824 38.38819)"
"transfer"	"TO VA0057576001"	"release"	"vahydro_VA0057576001"	"active"	"echo_VA0057576"	"POINT (-76.415479 36.966822)"
"transfer"	"TO VA0058378001"	"release"	"vahydro_VA0058378001"	"active"	"echo_VA0058378"	"POINT (-77.42737 37.46949)"
"transfer"	"TO VA0058424001"	"release"	"vahydro_VA0058424001"	"active"	"echo_VA0058424"	"POINT (-80.917276 36.848675)"
"transfer"	"TO VA0058424002"	"release"	"vahydro_VA0058424002"	"active"	"echo_VA0058424"	"POINT (-80.917276 36.848675)"
"transfer"	"TO VA0059072001"	"release"	"vahydro_VA0059072001"	"active"	"echo_VA0059072"	"POINT (-77.524872 36.548931)"
"transfer"	"TO VA0059137001"	"release"	"vahydro_VA0059137001"	"active"	"echo_VA0059137"	"POINT (-80.9003 36.93081)"
"transfer"	"TO VA0059161001"	"release"	"vahydro_VA0059161001"	"active"	"echo_VA0059161"	"POINT (-77.34 37.24)"
"transfer"	"TO VA0059161002"	"release"	"vahydro_VA0059161002"	"active"	"echo_VA0059161"	"POINT (-77.34 37.24)"
"transfer"	"TO VA0059161003"	"release"	"vahydro_VA0059161003"	"active"	"echo_VA0059161"	"POINT (-77.34 37.24)"
"transfer"	"TO VA0059161006"	"release"	"vahydro_VA0059161006"	"active"	"echo_VA0059161"	"POINT (-77.34 37.24)"
"transfer"	"TO VA0059161008"	"release"	"vahydro_VA0059161008"	"active"	"echo_VA0059161"	"POINT (-77.34 37.24)"
"transfer"	"TO VA0059170001"	"release"	"vahydro_VA0059170001"	"active"	"echo_VA0059170"	"POINT (-78.101667 38.914167)"
"transfer"	"TO VA0060194001"	"release"	"vahydro_VA0060194001"	"active"	"echo_VA0060194"	"POINT (-77.378036 37.381453)"
"transfer"	"TO VA0060275001"	"release"	"vahydro_VA0060275001"	"active"	"echo_VA0060275"	"POINT (-82.280087 37.294387)"
"transfer"	"TO VA0060330001"	"release"	"vahydro_VA0060330001"	"active"	"echo_VA0060330"	"POINT (-77.955656 38.260196)"
"transfer"	"TO VA0060348001"	"release"	"vahydro_VA0060348001"	"active"	"echo_VA0060348"	"POINT (-77.560833 38.400277)"
"transfer"	"TO VA0060364001"	"release"	"vahydro_VA0060364001"	"active"	"echo_VA0060364"	"POINT (-79.879444 37.516667)"
"transfer"	"TO VA0060429001"	"release"	"vahydro_VA0060429001"	"active"	"echo_VA0060429"	"POINT (-77.26506 38.24824)"
"transfer"	"TO VA0060445001"	"release"	"vahydro_VA0060445001"	"active"	"echo_VA0060445"	"POINT (-79.713784 36.678685)"
"transfer"	"TO VA0060500001"	"release"	"vahydro_VA0060500001"	"active"	"echo_VA0060500"	"POINT (-77.61685 39.19063)"
"transfer"	"TO VA0060526001"	"release"	"vahydro_VA0060526001"	"active"	"echo_VA0060526"	"POINT (-76.18467 36.61538)"
"transfer"	"TO VA0060569001"	"release"	"vahydro_VA0060569001"	"active"	"echo_VA0060569"	"POINT (-76.2923 37.61682)"
"transfer"	"TO VA0060585001"	"release"	"vahydro_VA0060585001"	"active"	"echo_VA0060585"	"POINT (-77.07574 37.34091)"
"transfer"	"TO VA0060593001"	"release"	"vahydro_VA0060593001"	"active"	"echo_VA0060593"	"POINT (-79.360352 36.564695)"
"transfer"	"TO VA0060640001"	"release"	"vahydro_VA0060640001"	"active"	"echo_VA0060640"	"POINT (-78.92986 38.343547)"
"transfer"	"TO VA0060712001"	"release"	"vahydro_VA0060712001"	"active"	"echo_VA0060712"	"POINT (-76.270039 37.831402)"
"transfer"	"TO VA0060798001"	"release"	"vahydro_VA0060798001"	"active"	"echo_VA0060798"	"POINT (-82.746412 36.924156)"
"transfer"	"TO VA0060844001"	"release"	"vahydro_VA0060844001"	"active"	"echo_VA0060844"	"POINT (-80.519444 37.191389)"
"transfer"	"TO VA0060879001"	"release"	"vahydro_VA0060879001"	"active"	"echo_VA0060879"	"POINT (-78.30003 38.28285)"
"transfer"	"TO VA0060887001"	"release"	"vahydro_VA0060887001"	"active"	"echo_VA0060887"	"POINT (-77.552238 38.008816)"
"transfer"	"TO VA0060968001"	"release"	"vahydro_VA0060968001"	"active"	"echo_VA0060968"	"POINT (-77.39547 38.44636)"
"transfer"	"TO VA0061042001"	"release"	"vahydro_VA0061042001"	"active"	"echo_VA0061042"	"POINT (-79.110052 37.359376)"
"transfer"	"TO VA0061158001"	"release"	"vahydro_VA0061158001"	"active"	"echo_VA0061158"	"POINT (-78.065278 37.120833)"
"transfer"	"TO VA0061158201"	"release"	"vahydro_VA0061158201"	"active"	"echo_VA0061158"	"POINT (-78.065278 37.120833)"
"transfer"	"TO VA0061247001"	"release"	"vahydro_VA0061247001"	"active"	"echo_VA0061247"	"POINT (-78.846389 37.543889)"
"transfer"	"TO VA0061280001"	"release"	"vahydro_VA0061280001"	"active"	"echo_VA0061280"	"POINT (-77.533625 39.228207)"
"transfer"	"TO VA0061298001"	"release"	"vahydro_VA0061298001"	"active"	"echo_VA0061298"	"POINT (-77.59986 38.15596)"
"transfer"	"TO VA0061301001"	"release"	"vahydro_VA0061301001"	"active"	"echo_VA0061301"	"POINT (-77.61785 38.12132)"
"transfer"	"TO VA0061379001"	"release"	"vahydro_VA0061379001"	"active"	"echo_VA0061379"	"POINT (-77.835 36.859444)"
"transfer"	"TO VA0061409001"	"release"	"vahydro_VA0061409001"	"active"	"echo_VA0061409"	"POINT (-77.520332 38.091378)"
"transfer"	"TO VA0061549001"	"release"	"vahydro_VA0061549001"	"active"	"echo_VA0061549"	"POINT (-78.4388 38.9454)"
"transfer"	"TO VA0061590001"	"release"	"vahydro_VA0061590001"	"active"	"echo_VA0061590"	"POINT (-78.009722 38.481944)"
"transfer"	"TO VA0061751001"	"release"	"vahydro_VA0061751001"	"active"	"echo_VA0061751"	"POINT (-80.47159 37.15688)"
"transfer"	"TO VA0061859001"	"release"	"vahydro_VA0061859001"	"active"	"echo_VA0061859"	"POINT (-77.0371 36.68605)"
"transfer"	"TO VA0061913001"	"release"	"vahydro_VA0061913001"	"active"	"echo_VA0061913"	"POINT (-82.603907 37.136225)"
"transfer"	"TO VA0061964001"	"release"	"vahydro_VA0061964001"	"active"	"echo_VA0061964"	"POINT (-78.181463 39.064154)"
"transfer"	"TO VA0062031001"	"release"	"vahydro_VA0062031001"	"active"	"echo_VA0062031"	"POINT (-79.099717 37.266749)"
"transfer"	"TO VA0062154001"	"release"	"vahydro_VA0062154001"	"active"	"echo_VA0062154"	"POINT (-77.47339 37.81829)"
"transfer"	"TO VA0062189001"	"release"	"vahydro_VA0062189001"	"active"	"echo_VA0062189"	"POINT (-77.558716 39.103252)"
"transfer"	"TO VA0062219001"	"release"	"vahydro_VA0062219001"	"active"	"echo_VA0062219"	"POINT (-80.21187 37.23054)"
"transfer"	"TO VA0062421001"	"release"	"vahydro_VA0062421001"	"active"	"echo_VA0062421"	"POINT (-78.636521 36.631396)"
"transfer"	"TO VA0062481001"	"release"	"vahydro_VA0062481001"	"active"	"echo_VA0062481"	"POINT (-78.90942 38.21492)"
"transfer"	"TO VA0062499001"	"release"	"vahydro_VA0062499001"	"active"	"echo_VA0062499"	"POINT (-77.255792 36.722094)"
"transfer"	"TO VA0062529001"	"release"	"vahydro_VA0062529001"	"active"	"echo_VA0062529"	"POINT (-77.928333 38.491666)"
"transfer"	"TO VA0062561001"	"release"	"vahydro_VA0062561001"	"active"	"echo_VA0062561"	"POINT (-81.307222 37.276111)"
"transfer"	"TO VA0062642001"	"release"	"vahydro_VA0062642001"	"active"	"echo_VA0062642"	"POINT (-78.458819 38.684558)"
"transfer"	"TO VA0062669001"	"release"	"vahydro_VA0062669001"	"active"	"echo_VA0062669"	"POINT (-77.388544 36.953496)"
"transfer"	"TO VA0062685001"	"release"	"vahydro_VA0062685001"	"active"	"echo_VA0062685"	"POINT (-80.55949 37.1675)"
"transfer"	"TO VA0062731001"	"release"	"vahydro_VA0062731001"	"active"	"echo_VA0062731"	"POINT (-78.088072 37.718556)"
"transfer"	"TO VA0062812001"	"release"	"vahydro_VA0062812001"	"active"	"echo_VA0062812"	"POINT (-78.1858 38.9354)"
"transfer"	"TO VA0062880001"	"release"	"vahydro_VA0062880001"	"active"	"echo_VA0062880"	"POINT (-78.224324 38.656018)"
"transfer"	"TO VA0062961001"	"release"	"vahydro_VA0062961001"	"active"	"echo_VA0062961"	"POINT (-77.95279 38.24676)"
"transfer"	"TO VA0063029001"	"release"	"vahydro_VA0063029001"	"active"	"echo_VA0063029"	"POINT (-76.509444 37.611111)"
"transfer"	"TO VA0063037001"	"release"	"vahydro_VA0063037001"	"active"	"echo_VA0063037"	"POINT (-77.88428 37.55735)"
"transfer"	"TO VA0063177001"	"release"	"vahydro_VA0063177001"	"active"	"echo_VA0063177"	"POINT (-77.422183 37.522046)"
"transfer"	"TO VA0063347001"	"release"	"vahydro_VA0063347001"	"active"	"echo_VA0063347"	"POINT (-78.205 38.3392)"
"transfer"	"TO VA0063606001"	"release"	"vahydro_VA0063606001"	"active"	"echo_VA0063606"	"POINT (-75.62423 37.75883)"
"transfer"	"TO VA0063614001"	"release"	"vahydro_VA0063614001"	"active"	"echo_VA0063614"	"POINT (-78.1525 36.598889)"
"transfer"	"TO VA0063614002"	"release"	"vahydro_VA0063614002"	"active"	"echo_VA0063614"	"POINT (-78.1525 36.598889)"
"transfer"	"TO VA0063649001"	"release"	"vahydro_VA0063649001"	"active"	"echo_VA0063649"	"POINT (-77.68474 37.60091)"
"transfer"	"TO VA0063657001"	"release"	"vahydro_VA0063657001"	"active"	"echo_VA0063657"	"POINT (-79.13256 37.47933)"
"transfer"	"TO VA0063673001"	"release"	"vahydro_VA0063673001"	"active"	"echo_VA0063673"	"POINT (-82.04425 36.75145)"
"transfer"	"TO VA0063690001"	"release"	"vahydro_VA0063690001"	"active"	"echo_VA0063690"	"POINT (-77.32345 37.41572)"
"transfer"	"TO VA0063738001"	"release"	"vahydro_VA0063738001"	"active"	"echo_VA0063738"	"POINT (-79.621565 37.240551)"
"transfer"	"TO VA0063843001"	"release"	"vahydro_VA0063843001"	"active"	"echo_VA0063843"	"POINT (-79.34587 36.95582)"
"transfer"	"TO VA0064009001"	"release"	"vahydro_VA0064009001"	"active"	"echo_VA0064009"	"POINT (-82.84537 36.69231)"
"transfer"	"TO VA0064181001"	"release"	"vahydro_VA0064181001"	"active"	"echo_VA0064181"	"POINT (-78.190278 38.684722)"
"transfer"	"TO VA0064271001"	"release"	"vahydro_VA0064271001"	"active"	"echo_VA0064271"	"POINT (-81.79139 37.02834)"
"transfer"	"TO VA0064394001"	"release"	"vahydro_VA0064394001"	"active"	"echo_VA0064394"	"POINT (-78.526486 38.580708)"
"transfer"	"TO VA0064424001"	"release"	"vahydro_VA0064424001"	"active"	"echo_VA0064424"	"POINT (-81.11151 36.60031)"
"transfer"	"TO VA0064599001"	"release"	"vahydro_VA0064599001"	"active"	"echo_VA0064599"	"POINT (-80.10068 37.50976)"
"transfer"	"TO VA0064726001"	"release"	"vahydro_VA0064726001"	"active"	"echo_VA0064726"	"POINT (-77.70184 38.50332)"
"transfer"	"TO VA0064751001"	"release"	"vahydro_VA0064751001"	"active"	"echo_VA0064751"	"POINT (-82.081667 37.081944)"
"transfer"	"TO VA0064793001"	"release"	"vahydro_VA0064793001"	"active"	"echo_VA0064793"	"POINT (-78.97736 38.18358)"
"transfer"	"TO VA0065196001"	"release"	"vahydro_VA0065196001"	"active"	"echo_VA0065196"	"POINT (-75.53962 37.94676)"
"transfer"	"TO VA0065315001"	"release"	"vahydro_VA0065315001"	"active"	"echo_VA0065315"	"POINT (-81.95563 36.67118)"
"transfer"	"TO VA0065323001"	"release"	"vahydro_VA0065323001"	"active"	"echo_VA0065323"	"POINT (-81.81664 36.68155)"
"transfer"	"TO VA0065358001"	"release"	"vahydro_VA0065358001"	"active"	"echo_VA0065358"	"POINT (-78.138055 38.525555)"
"transfer"	"TO VA0065374001"	"release"	"vahydro_VA0065374001"	"active"	"echo_VA0065374"	"POINT (-78.827778 38.286111)"
"transfer"	"TO VA0065471001"	"release"	"vahydro_VA0065471001"	"active"	"echo_VA0065471"	"POINT (-82.78772 36.71308)"
"transfer"	"TO VA0065552001"	"release"	"vahydro_VA0065552001"	"active"	"echo_VA0065552"	"POINT (-78.07576 39.17912)"
"transfer"	"TO VA0065714001"	"release"	"vahydro_VA0065714001"	"active"	"echo_VA0065714"	"POINT (-81.337766 36.599212)"
"transfer"	"TO VA0066303001"	"release"	"vahydro_VA0066303001"	"active"	"echo_VA0066303"	"POINT (-79.860532 38.008491)"
"transfer"	"TO VA0066311001"	"release"	"vahydro_VA0066311001"	"active"	"echo_VA0066311"	"POINT (-82.463211 36.779237)"
