"HydroID","Permit","Facility","Well Name","Date","Value","Parameter","Units","Variable Key","Well Type","Facility Use Type","Well Depth (ft)","Latitude","Longitude","Permit ID","Locality","DEQ Well Number" 
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","11/25/2013","4,760","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","11/25/2013","3,260","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","11/25/2013","3,430","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","11/25/2013","2,910","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","11/25/2013","1,240","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","11/25/2013","2,160","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","08/28/2013","3,560","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","08/28/2013","4,590","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","08/28/2013","1,890","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","08/28/2013","2,740","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","08/28/2013","3,250","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","05/16/2013","4,830","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","05/16/2013","3,940","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","05/16/2013","1,970","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","05/16/2013","2,850","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","05/16/2013","3,380","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","05/16/2013","1,290","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","02/25/2013","4,730","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","02/25/2013","2,040","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","02/25/2013","2,900","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","02/25/2013","1,330","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","02/25/2013","5,770","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","02/25/2013","3,210","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","11/16/2012","3,480","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","11/16/2012","3,800","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","11/16/2012","1,320","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","11/16/2012","4,980","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","11/16/2012","2,090","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","11/16/2012","3,060","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","08/13/2012","2,700","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","08/13/2012","4,910","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","08/13/2012","3,290","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","08/13/2012","1,150","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","08/13/2012","1,940","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","02/15/2012","1,950","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","02/15/2012","1,320","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","02/15/2012","2,770","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","02/15/2012","3,220","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","02/15/2012","2,530","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","02/15/2012","4,620","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","11/18/2011","2,590","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","11/18/2011","3,210","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","11/18/2011","1,120","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","11/18/2011","2,640","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","11/18/2011","1,850","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","08/05/2011","4,940","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","08/05/2011","1,200","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","08/05/2011","3,140","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","08/05/2011","3,070","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","08/05/2011","1,990","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","08/05/2011","3,410","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","05/25/2011","1,320","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","05/25/2011","3,400","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","05/25/2011","1,940","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","05/25/2011","2,940","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","05/25/2011","2,590","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","05/25/2011","4,630","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","02/18/2011","4,750","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","02/18/2011","2,670","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","02/18/2011","1,200","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","02/18/2011","3,430","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","02/18/2011","1,990","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","02/18/2011","2,930","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","11/17/2010","2,690","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","11/17/2010","3,100","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","11/17/2010","4,190","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","11/17/2010","2,670","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","11/17/2010","1,790","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","11/17/2010","1,100","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","09/10/2010","2,930","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","09/10/2010","4,830","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","09/10/2010","1,960","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","09/10/2010","1,260","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","09/10/2010","2,880","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","05/14/2010","2,710","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","05/14/2010","1,260","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","05/14/2010","1,990","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","05/14/2010","4,830","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","05/14/2010","2,930","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","02/19/2010","3,040","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","02/19/2010","2,060","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","02/19/2010","3,000","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","02/19/2010","1,300","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","02/19/2010","3,520","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","02/19/2010","4,960","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","12/03/2009","3,260","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","12/03/2009","3,980","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","12/03/2009","2,800","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","12/03/2009","1,250","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","12/03/2009","2,850","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","12/03/2009","1,930","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","09/28/2009","1,295","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","09/28/2009","3,360","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","08/27/2009","2,510","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","08/27/2009","1,780","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","08/27/2009","3,460","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","08/27/2009","2,590","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","05/21/2009","1,310","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","05/21/2009","3,590","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","05/21/2009","3,060","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","05/21/2009","2,740","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","05/21/2009","2,610","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1519","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2 Upr Potmc","05/21/2009","1,940","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.186341666667","-76.570147222222","GW0030201","","216-00036"
"1518","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1 Upr Potmc","02/26/2009","1,300","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","580.00","37.177697222222","-76.588197222222","GW0030201","","216-00035"
"1521","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#1b Mid Potmc","02/26/2009","3,510","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1131.00","37.178388888889","-76.588197222222","GW0030201","","216-00040"
"1520","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3 Upr Potmc","02/26/2009","3,670","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","600.00","37.166722222222","-76.554383333333","GW0030201","","216-00037"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","02/26/2009","3,000","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
"1523","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#3b Mid Potmc","02/26/2009","4,290","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1164.00","37.166600000000","-76.554416666667","GW0030201","","216-00042"
"1522","Newport News Water System","Newport News City of Waterworks Lee Hall","LH#2b Mid Potmc","10/30/2008","2,850","Total Dissolved Solids (mgl)","mgl","totaldissolvedsolids_mgl","production","municipal","1117.00","37.186777777778","-76.570166666667","GW0030201","","216-00041"
