"hydrocode"	"varkey"	"entity_type"	"propname"	"propcode"	"startdate"	"enddate"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2012"	"12/31/2012"
"echo_VA0005860002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"12/31/2016"
"echo_VA0083712001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0053317041"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0005819004"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2016"	"11/30/2016"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2013"	"12/31/2013"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2013"	"08/31/2013"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"04/30/2018"
"echo_VA0092657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0024899001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2017"	"06/30/2017"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"04/30/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2015"	"11/30/2015"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0053317009"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0004880001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"04/30/2016"
"echo_VA0052906902"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"06/30/2018"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2016"	"11/30/2016"
"echo_VA0062812001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2014"	"05/31/2014"
"echo_VA0062642001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2014"	"01/31/2014"
"echo_VA0062812001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2018"	"03/31/2018"
"echo_VA0005851002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"10/31/2017"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"09/30/2017"
"echo_VA0020362001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0020362001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0021172001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0091286001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"06/30/2016"
"echo_VA0057576001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0067954001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0091227001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"12/31/2015"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2012"	"08/31/2012"
"echo_VA0062812001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2013"	"12/31/2013"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0061913001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2017"	"12/31/2017"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0005657002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"06/30/2016"
"echo_VA0005657001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"07/31/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0053317030"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0025542001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2014"	"03/31/2014"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2013"	"09/30/2013"
"echo_VA0064599001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2013"	"04/30/2013"
"echo_VA0091243002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0005657001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"01/31/2017"
"echo_VA0090981002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0005851003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2017"	"11/30/2017"
"echo_VA0090981002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0062642001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2014"	"03/31/2014"
"echo_VA0020745001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0089214003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"04/30/2016"
"echo_VA0005851002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2013"	"02/28/2013"
"echo_VA0006408001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2012"	"03/31/2012"
"echo_VA0002151016"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2012"	"04/30/2012"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2017"	"03/31/2017"
"echo_VA0005835001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"12/31/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"04/30/2018"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0020532999"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0020532002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0053317009"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2018"	"03/31/2018"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0053317030"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0053317009"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"10/31/2017"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2017"	"12/31/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2017"	"02/28/2017"
"echo_VA0092525001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2016"	"08/31/2016"
"echo_VA0091464001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"09/30/2016"
"echo_VA0061913001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"06/30/2018"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2013"	"05/31/2013"
"echo_VA0003492006"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0005835001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"07/31/2017"
"echo_VA0083054001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0061913001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2014"	"12/31/2014"
"echo_VA0062642001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2013"	"03/31/2013"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2017"	"12/31/2017"
"echo_VA0053317009"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2018"	"04/30/2018"
"echo_VA0025542001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0089214003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0064394001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0053317039"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2017"	"12/31/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0024899001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"01/31/2016"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0052850001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2012"	"04/30/2012"
"echo_VA0006076001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0029599001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2017"	"08/31/2017"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2017"	"03/31/2017"
"echo_VA0005835001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"01/31/2018"
"echo_VA0063843001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2012"	"11/30/2012"
"echo_VA0090468001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"09/30/2017"
"echo_VA0024040001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2018"	"06/30/2018"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2017"	"03/31/2017"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2016"	"11/30/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0061913001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2018"	"03/31/2018"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0083097101"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2011"	"07/31/2011"
"echo_VA0053317030"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2017"	"11/30/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"04/30/2016"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2012"	"10/31/2012"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"06/30/2017"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2016"	"03/31/2016"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2016"	"06/30/2016"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"09/30/2016"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2014"	"04/30/2014"
"echo_VA0089214003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2016"	"07/31/2016"
"echo_VA0089214003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0081311001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2013"	"03/31/2013"
"echo_VA0053317039"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2017"	"12/31/2017"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2017"	"09/30/2017"
"echo_VA0053317030"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2017"	"12/31/2017"
"echo_VA0053317030"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2017"	"11/30/2017"
"echo_VA0062642001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2014"	"05/31/2014"
"echo_VA0091219001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"12/31/2015"
"echo_VA0083097001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2013"	"07/31/2013"
"echo_VA0021326001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2016"	"05/31/2016"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2017"	"09/30/2017"
"echo_VA0053317039"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0053317043"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2015"	"11/30/2015"
"echo_VA0053317043"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"07/01/2017"	"07/31/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0063614002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0003115001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"08/01/2013"	"08/31/2013"
"echo_VA0062812001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2014"	"12/31/2014"
"echo_VA0090468001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"03/31/2018"
"echo_VA0024058001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0053317007"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0067954001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"06/01/2016"	"06/30/2016"
"echo_VA0062812001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0002194003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2017"	"09/30/2017"
"echo_VA0002194003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2016"	"09/30/2016"
"echo_VA0002194003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2018"	"02/28/2018"
"echo_VA0002194003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0002194003"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"04/01/2017"	"04/30/2017"
"echo_VA0079863001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0005835001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0005835001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0061913001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2018"	"05/31/2018"
"echo_VA0091243002"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"03/31/2017"
"echo_VA0005860001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"05/01/2017"	"05/31/2017"
"echo_VA0028380001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0053317030"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2016"	"10/31/2016"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2016"	"12/31/2016"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"10/01/2015"	"10/31/2015"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2016"	"02/29/2016"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"12/01/2015"	"12/31/2015"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2015"	"11/30/2015"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"02/01/2017"	"02/28/2017"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"03/01/2016"	"03/31/2016"
"echo_VA0090654001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"11/01/2016"	"11/30/2016"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2017"	"01/31/2017"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"09/01/2017"	"09/30/2017"
"echo_VA0025569001"	"dmr_flag_desflow"	"dh_timeseries"	"dmr_flag_desflow"	"dmr_flag_desflow"	"01/01/2018"	"01/31/2018"
