"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"dh_link_facility_mps"
"transfer"	"FROM VA0088609"	"outfall"	"echo_VA0088609001"	"inactive"	"POINT (-77.5061111115084 37.3811111110412)"	"echo_VA0088609"
"transfer"	"FROM VA0088617"	"outfall"	"echo_VA0088617001"	"inactive"	"POINT (-77.5152777775858 37.6288888892135)"	"echo_VA0088617"
"transfer"	"FROM VA0088625"	"outfall"	"echo_VA0088625000"	"inactive"	"POINT (-76.2496999996418 36.715759999926)"	"echo_VA0088625"
"transfer"	"FROM VA0088633"	"outfall"	"echo_VA0088633001"	"inactive"	"POINT (-76.5683333337259 37.0583333335928)"	"echo_VA0088633"
"transfer"	"FROM VA0088641"	"outfall"	"echo_VA0088641001"	"inactive"	"POINT (-76.4301500004176 36.9772199999961)"	"echo_VA0088641"
"transfer"	"FROM VA0088650"	"outfall"	"echo_VA0088650001"	"inactive"	"POINT (-76.2166666667205 36.9000000002507)"	"echo_VA0088650"
"transfer"	"FROM VA0088668"	"outfall"	"echo_VA0088668000"	"inactive"	"POINT (-76.2999999997595 36.8333333331227)"	"echo_VA0088668"
"transfer"	"FROM VA0088676"	"outfall"	"echo_VA0088676000"	"inactive"	"POINT (-76.2500000001158 36.7083333335606)"	"echo_VA0088676"
"transfer"	"FROM VA0088684"	"outfall"	"echo_VA0088684001"	"active"	"POINT (-78.9736111111569 37.5763888890855)"	"echo_VA0088684"
"transfer"	"FROM VA0088684"	"outfall"	"echo_VA0088684003"	"active"	"POINT (-78.97444444411 37.5780555557801)"	"echo_VA0088684"
"transfer"	"FROM VA0088706"	"outfall"	"echo_VA0088706001"	"active"	"POINT (-78.2111111114253 37.9727777778718)"	"echo_VA0088706"
"transfer"	"FROM VA0088714"	"outfall"	"echo_VA0088714001"	"active"	"POINT (-77.3655555557068 38.0111111114642)"	"echo_VA0088714"
"transfer"	"FROM VA0088714"	"outfall"	"echo_VA0088714003"	"active"	"POINT (-77.3674999995635 38.0113888892056)"	"echo_VA0088714"
"transfer"	"FROM VA0088714"	"outfall"	"echo_VA0088714004"	"active"	"POINT (-77.3661111107094 38.0086111111412)"	"echo_VA0088714"
"transfer"	"FROM VA0088714"	"outfall"	"echo_VA0088714006"	"active"	"POINT (-77.3749999997346 38.0083333334914)"	"echo_VA0088714"
"transfer"	"FROM VA0088722"	"outfall"	"echo_VA0088722001"	"active"	"POINT (-78.2249999999656 39.1425000000284)"	"echo_VA0088722"
"transfer"	"FROM VA0088749"	"outfall"	"echo_VA0088749001"	"active"	"POINT (-78.1388888892186 38.5244444440996)"	"echo_VA0088749"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765001"	"active"	"POINT (-79.5366666664181 37.0399999996528)"	"echo_VA0088765"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765002"	"active"	"POINT (-79.5347222225614 37.0416666668456)"	"echo_VA0088765"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765003"	"active"	"POINT (-79.5363888884676 37.0402777774299)"	"echo_VA0088765"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765004"	"active"	"POINT (-79.5361111114155 37.0405555556247)"	"echo_VA0088765"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765005"	"active"	"POINT (-79.5361111114155 37.0405555556247)"	"echo_VA0088765"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765006"	"active"	"POINT (-79.5355555555145 37.0411111111167)"	"echo_VA0088765"
"transfer"	"FROM VA0088765"	"outfall"	"echo_VA0088765007"	"active"	"POINT (-79.5352777775641 37.0413888891308)"	"echo_VA0088765"
"transfer"	"FROM VA0088811"	"outfall"	"echo_VA0088811001"	"active"	"POINT (-78.150833333004 39.0597222224009)"	"echo_VA0088811"
"transfer"	"FROM VA0088871"	"outfall"	"echo_VA0088871001"	"active"	"POINT (-78.3758333336465 39.2311111109759)"	"echo_VA0088871"
"transfer"	"FROM VA0088935"	"outfall"	"echo_VA0088935001"	"active"	"POINT (-82.2916666669978 36.9516666667156)"	"echo_VA0088935"
"transfer"	"FROM VA0088943"	"outfall"	"echo_VA0088943001"	"active"	"POINT (-78.8516666663588 38.1586111107923)"	"echo_VA0088943"
"transfer"	"FROM VA0088978"	"outfall"	"echo_VA0088978001"	"active"	"POINT (-77.1398611115357 37.053944444141)"	"echo_VA0088978"
"transfer"	"FROM VA0088986"	"outfall"	"echo_VA0088986001"	"active"	"POINT (-78.8141666664014 38.2536111109838)"	"echo_VA0088986"
"transfer"	"FROM VA0088994"	"outfall"	"echo_VA0088994001"	"active"	"POINT (-78.707499999896 38.5355555556536)"	"echo_VA0088994"
"transfer"	"FROM VA0089010"	"outfall"	"echo_VA0089010002"	"active"	"POINT (-78.1375000003646 39.0963888888124)"	"echo_VA0089010"
"transfer"	"FROM VA0089052"	"outfall"	"echo_VA0089052001"	"inactive"	"POINT (-79.6344444447967 37.1627777775393)"	"echo_VA0089052"
"transfer"	"FROM VA0089052"	"outfall"	"echo_VA0089052003"	"inactive"	"POINT (-79.6347222218488 37.1633333329784)"	"echo_VA0089052"
"transfer"	"FROM VA0089061"	"outfall"	"echo_VA0089061001"	"active"	"POINT (-78.9183333331492 38.1480555555703)"	"echo_VA0089061"
"transfer"	"FROM VA0089125"	"outfall"	"echo_VA0089125001"	"active"	"POINT (-77.2541666667383 38.2072222224552)"	"echo_VA0089125"
"transfer"	"FROM VA0089125"	"outfall"	"echo_VA0089125650"	"inactive"	"POINT (-77.2541679998382 38.2072220001039)"	"echo_VA0089125"
"transfer"	"FROM VA0089133"	"outfall"	"echo_VA0089133001"	"active"	"POINT (-77.6372222223839 38.9772222219719)"	"echo_VA0089133"
"transfer"	"FROM VA0089168"	"outfall"	"echo_VA0089168001"	"inactive"	"POINT (-76.2653970001181 36.838667999973)"	"echo_VA0089168"
"transfer"	"FROM VA0089168"	"outfall"	"echo_VA0089168002"	"inactive"	"POINT (-76.2655350002103 36.8375449996673)"	"echo_VA0089168"
"transfer"	"FROM VA0089168"	"outfall"	"echo_VA0089168003"	"inactive"	"POINT (-76.2651700003374 36.8380809999597)"	"echo_VA0089168"
"transfer"	"FROM VA0089168"	"outfall"	"echo_VA0089168901"	"inactive"	"POINT (-76.2652039997742 36.8381599997388)"	"echo_VA0089168"
"transfer"	"FROM VA0089206"	"outfall"	"echo_VA0089206001"	"active"	"POINT (-77.9302777777725 37.5397222220272)"	"echo_VA0089206"
"transfer"	"FROM VA0089214"	"outfall"	"echo_VA0089214003"	"active"	"POINT (-78.0880555557235 39.2866666666722)"	"echo_VA0089214"
"transfer"	"FROM VA0089222"	"outfall"	"echo_VA0089222001"	"inactive"	"POINT (-76.2500000001158 36.9166666668916)"	"echo_VA0089222"
"transfer"	"FROM VA0089222"	"outfall"	"echo_VA0089222002"	"active"	"POINT (-76.2455555556032 36.8407500001427)"	"echo_VA0089222"
"transfer"	"FROM VA0089222"	"outfall"	"echo_VA0089222003"	"inactive"	"POINT (-76.2452499999475 36.8420555556195)"	"echo_VA0089222"
"transfer"	"FROM VA0089265"	"outfall"	"echo_VA0089265001"	"active"	"POINT (-75.3727777778066 37.9363888890296)"	"echo_VA0089265"
"transfer"	"FROM VA0089273"	"outfall"	"echo_VA0089273001"	"active"	"POINT (-79.8129800000563 37.7535299997448)"	"echo_VA0089273"
"transfer"	"FROM VA0089320"	"outfall"	"echo_VA0089320001"	"active"	"POINT (-76.4831200001721 37.0919200000942)"	"echo_VA0089320"
"transfer"	"FROM VA0089320"	"outfall"	"echo_VA0089320002"	"active"	"POINT (-76.4791900001615 37.0952000002581)"	"echo_VA0089320"
"transfer"	"FROM VA0089320"	"outfall"	"echo_VA0089320004"	"inactive"	"POINT (-76.4761089997226 37.0961130001986)"	"echo_VA0089320"
"transfer"	"FROM VA0089338"	"outfall"	"echo_VA0089338001"	"active"	"POINT (-77.2255570002971 38.2441680003138)"	"echo_VA0089338"
"transfer"	"FROM VA0089354"	"outfall"	"echo_VA0089354001"	"active"	"POINT (-77.976666666755 38.5438888892066)"	"echo_VA0089354"
"transfer"	"FROM VA0089397"	"outfall"	"echo_VA0089397001"	"active"	"POINT (-83.0176279997717 36.6974250002455)"	"echo_VA0089397"
"transfer"	"FROM VA0089443"	"outfall"	"echo_VA0089443001"	"active"	"POINT (-80.7477777776822 36.7877777780154)"	"echo_VA0089443"
"transfer"	"FROM VA0089451"	"outfall"	"echo_VA0089451001"	"active"	"POINT (-76.6084722219669 37.1539166669143)"	"echo_VA0089451"
"transfer"	"FROM VA0089460"	"outfall"	"echo_VA0089460001"	"active"	"POINT (-77.544117000413 38.3136110001852)"	"echo_VA0089460"
"transfer"	"FROM VA0089486"	"outfall"	"echo_VA0089486001"	"active"	"POINT (-78.7369444446796 37.35083333313)"	"echo_VA0089486"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541020"	"active"	"POINT (-77.4299999997918 38.9461111113022)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541021"	"active"	"POINT (-77.4305555556928 38.9397222219621)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541025"	"active"	"POINT (-77.440833333572 38.922777777823)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541032"	"active"	"POINT (-77.4758329995985 38.9386109997512)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541551"	"active"	"POINT (-77.4649999999916 38.9894444445746)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541552"	"active"	"POINT (-77.4644444440906 38.9183333335568)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541553"	"active"	"POINT (-77.4536159998406 38.9744450001774)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541554"	"inactive"	"POINT (-77.4613939998461 38.9472229998451)"	"echo_VA0089541"
"transfer"	"FROM VA0089541"	"outfall"	"echo_VA0089541555"	"inactive"	"POINT (-77.4533370001813 38.9294440001522)"	"echo_VA0089541"
"transfer"	"FROM VA0089583"	"outfall"	"echo_VA0089583001"	"active"	"POINT (-81.1386111114494 37.1924999997377)"	"echo_VA0089583"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605001"	"active"	"POINT (-76.3388899997869 36.8870280001386)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605002"	"active"	"POINT (-76.3431944445574 36.8836111107652)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605003"	"inactive"	"POINT (-76.3494179997952 36.8872620000998)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605004"	"inactive"	"POINT (-76.3625429996455 36.8877590002082)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605005"	"active"	"POINT (-76.3390000002901 36.892168999783)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605006"	"inactive"	"POINT (-76.3491459998087 36.8943359997252)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605007"	"inactive"	"POINT (-76.3549379998924 36.8883350003265)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605008"	"inactive"	"POINT (-76.3722360003259 36.8850320001697)"	"echo_VA0089605"
"transfer"	"FROM VA0089605"	"outfall"	"echo_VA0089605026"	"inactive"	"POINT (-76.3521219997673 36.8884789998567)"	"echo_VA0089605"
"transfer"	"FROM VA0089630"	"outfall"	"echo_VA0089630001"	"active"	"POINT (-77.4683333336006 38.4469444441937)"	"echo_VA0089630"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681001"	"inactive"	"POINT (-76.5000000001309 37.1272222221903)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681002"	"inactive"	"POINT (-76.5063888885001 37.1216666667776)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681003"	"inactive"	"POINT (-76.4827777779815 37.1427777777716)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681004"	"inactive"	"POINT (-76.4744444448573 37.1369444442222)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681005"	"inactive"	"POINT (-76.5177777781813 37.1483333335567)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681006"	"inactive"	"POINT (-76.483055555932 37.1444444445344)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681007"	"inactive"	"POINT (-76.4875000004446 37.1519444444305)"	"echo_VA0089681"
"transfer"	"FROM VA0089681"	"outfall"	"echo_VA0089681008"	"inactive"	"POINT (-76.5172222222803 37.1416666664833)"	"echo_VA0089681"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699001"	"inactive"	"POINT (-76.3144789996948 36.8531299999042)"	"echo_VA0089699"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699002"	"inactive"	"POINT (-76.3160620001087 36.8526660002156)"	"echo_VA0089699"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699003"	"inactive"	"POINT (-76.3130040001343 36.8532650001971)"	"echo_VA0089699"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699004"	"inactive"	"POINT (-76.3149759998123 36.8529670002338)"	"echo_VA0089699"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699005"	"inactive"	"POINT (-76.3135249996429 36.8528330000019)"	"echo_VA0089699"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699006"	"inactive"	"POINT (-76.3126049999261 36.8522839997802)"	"echo_VA0089699"
"transfer"	"FROM VA0089699"	"outfall"	"echo_VA0089699007"	"inactive"	"POINT (-76.3135730002218 36.8512569997955)"	"echo_VA0089699"
"transfer"	"FROM VA0089729"	"outfall"	"echo_VA0089729001"	"active"	"POINT (-78.9569444440101 37.7080555557848)"	"echo_VA0089729"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737001"	"inactive"	"POINT (-76.2111111113044 36.8927777776491)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737002"	"inactive"	"POINT (-76.2127777781089 36.8947222225587)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737003"	"inactive"	"POINT (-76.212222222208 36.898055555463)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737004"	"inactive"	"POINT (-76.2088888885989 36.8983333330391)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737005"	"inactive"	"POINT (-76.2047222220368 36.9008333331371)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737006"	"inactive"	"POINT (-76.2036111111333 36.9011111113775)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737007"	"active"	"POINT (-76.1977777777666 36.9025000003424)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737008"	"inactive"	"POINT (-76.2088888885989 36.8983333330391)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737012"	"inactive"	"POINT (-76.2041666670342 36.9013888886069)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737013"	"inactive"	"POINT (-76.1972222218657 36.9027777775441)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737014"	"inactive"	"POINT (-76.1944444441576 36.9041666663425)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737015"	"inactive"	"POINT (-76.193888889155 36.9055555557185)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737016"	"inactive"	"POINT (-76.1927777773531 36.9061111112855)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737017"	"inactive"	"POINT (-76.192500000301 36.8963888888896)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737018"	"inactive"	"POINT (-76.2091666665494 36.8838888891743)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737019"	"inactive"	"POINT (-76.2100000004008 36.8861111109633)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737020"	"inactive"	"POINT (-76.2105555554035 36.8902777780628)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737021"	"inactive"	"POINT (-76.2111111113044 36.8919444444508)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737023"	"inactive"	"POINT (-76.2047222220368 36.8841666665729)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737024"	"inactive"	"POINT (-76.2063888888414 36.883333333501)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737025"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737026"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737027"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737028"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737029"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737030"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737032"	"inactive"	"POINT (-76.2063888888414 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737033"	"inactive"	"POINT (-76.1958333330117 36.9022222221294)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737035"	"inactive"	"POINT (-76.1902777775955 36.9061111112855)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737036"	"inactive"	"POINT (-76.187222221937 36.9077777781359)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737038"	"inactive"	"POINT (-76.187222221937 36.9077777781359)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737039"	"inactive"	"POINT (-76.187222221937 36.9077777781359)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737050"	"inactive"	"POINT (-76.1950000000586 36.9038888891687)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737051"	"inactive"	"POINT (-76.193333333254 36.9058333332894)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737052"	"inactive"	"POINT (-76.1922222223505 36.9063888889886)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737053"	"inactive"	"POINT (-76.1894444446424 36.9077777781359)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737054"	"inactive"	"POINT (-76.1908333334965 36.9033333332239)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737055"	"inactive"	"POINT (-76.1913888884991 36.9027777775441)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737056"	"inactive"	"POINT (-76.1916666664495 36.9022222221294)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737057"	"inactive"	"POINT (-76.1922222223505 36.90166666698)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737058"	"inactive"	"POINT (-76.192500000301 36.9013888886069)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737059"	"inactive"	"POINT (-76.1927777773531 36.9008333331371)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737060"	"inactive"	"POINT (-76.193333333254 36.9005555553222)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737061"	"inactive"	"POINT (-76.210277777453 36.8863888888993)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737062"	"inactive"	"POINT (-76.213611111062 36.8897222221774)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737063"	"inactive"	"POINT (-76.1877777778379 36.9055555557185)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737064"	"inactive"	"POINT (-76.2086111115468 36.8888888886717)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737065"	"inactive"	"POINT (-76.2094444444999 36.8894444441554)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737069"	"inactive"	"POINT (-76.2088888885989 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737070"	"inactive"	"POINT (-76.2086111115468 36.9002777779329)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737071"	"inactive"	"POINT (-76.2083333335963 36.9002777779329)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737072"	"inactive"	"POINT (-76.2080555556459 36.9002777779329)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737073"	"inactive"	"POINT (-76.2080555556459 36.9000000002507)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737074"	"inactive"	"POINT (-76.2086111115468 36.8994444447266)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737075"	"inactive"	"POINT (-76.2094444444999 36.8994444447266)"	"echo_VA0089737"
"transfer"	"FROM VA0089737"	"outfall"	"echo_VA0089737907"	"inactive"	"POINT (-76.1977777777666 36.9025000003424)"	"echo_VA0089737"
"transfer"	"FROM VA0089796"	"outfall"	"echo_VA0089796001"	"active"	"POINT (-77.1130555559341 38.8824999997293)"	"echo_VA0089796"
"transfer"	"FROM VA0089818"	"outfall"	"echo_VA0089818001"	"active"	"POINT (-76.2969444441009 36.7655555558066)"	"echo_VA0089818"
"transfer"	"FROM VA0089818"	"outfall"	"echo_VA0089818002"	"inactive"	"POINT (-76.2972222220514 36.7638888887545)"	"echo_VA0089818"
"transfer"	"FROM VA0089818"	"outfall"	"echo_VA0089818003"	"inactive"	"POINT (-76.2972222220514 36.7636111112291)"	"echo_VA0089818"
"transfer"	"FROM VA0089826"	"outfall"	"echo_VA0089826001"	"active"	"POINT (-76.6294444442019 37.2647222221956)"	"echo_VA0089826"
"transfer"	"FROM VA0089885"	"outfall"	"echo_VA0089885001"	"active"	"POINT (-79.2797222221328 37.8863888888579)"	"echo_VA0089885"
"transfer"	"FROM VA0089915"	"outfall"	"echo_VA0089915001"	"active"	"POINT (-77.1858333331433 37.657500000069)"	"echo_VA0089915"
"transfer"	"FROM VA0089923"	"outfall"	"echo_VA0089923001"	"inactive"	"POINT (-76.308333333782 36.8055555555022)"	"echo_VA0089923"
"transfer"	"FROM VA0089923"	"outfall"	"echo_VA0089923003"	"inactive"	"POINT (-76.2924999995883 36.810555555765)"	"echo_VA0089923"
"transfer"	"FROM VA0089940"	"outfall"	"echo_VA0089940001"	"active"	"POINT (-77.7413888891317 39.170277777642)"	"echo_VA0089940"
"transfer"	"FROM VA0089958"	"outfall"	"echo_VA0089958001"	"active"	"POINT (-78.0991666665558 38.9133333336285)"	"echo_VA0089958"
"transfer"	"FROM VA0089982"	"outfall"	"echo_VA0089982001"	"active"	"POINT (-76.9222222225383 38.18888888916)"	"echo_VA0089982"
"transfer"	"FROM VA0089991"	"outfall"	"echo_VA0089991001"	"active"	"POINT (-80.3947222218229 37.1908333333338)"	"echo_VA0089991"
"transfer"	"FROM VA0090034"	"outfall"	"echo_VA0090034001"	"inactive"	"POINT (-76.529166666964 36.7575000001417)"	"echo_VA0090034"
"transfer"	"FROM VA0090034"	"outfall"	"echo_VA0090034002"	"active"	"POINT (-76.5240399996039 36.7556000002648)"	"echo_VA0090034"
"transfer"	"FROM VA0090034"	"outfall"	"echo_VA0090034003"	"active"	"POINT (-76.5223600000039 36.7540900002347)"	"echo_VA0090034"
"transfer"	"FROM VA0090034"	"outfall"	"echo_VA0090034902"	"inactive"	"POINT (-76.5243500001236 36.7557499996554)"	"echo_VA0090034"
"transfer"	"FROM VA0090034"	"outfall"	"echo_VA0090034903"	"inactive"	"POINT (-76.5224000001869 36.7541800000923)"	"echo_VA0090034"
"transfer"	"FROM VA0090051"	"outfall"	"echo_VA0090051001"	"active"	"POINT (-78.5136111108417 38.7338888889577)"	"echo_VA0090051"
"transfer"	"FROM VA0090085"	"outfall"	"echo_VA0090085001"	"active"	"POINT (-78.9472222220319 38.4200000001948)"	"echo_VA0090085"
"transfer"	"FROM VA0090093"	"outfall"	"echo_VA0090093001"	"active"	"POINT (-77.238333333443 38.9213888886239)"	"echo_VA0090093"
"transfer"	"FROM VA0090115"	"outfall"	"echo_VA0090115001"	"active"	"POINT (-81.7774999995784 36.8527777779132)"	"echo_VA0090115"
"transfer"	"FROM VA0090131"	"outfall"	"echo_VA0090131001"	"active"	"POINT (-78.1361111115106 37.2644444441233)"	"echo_VA0090131"
"transfer"	"FROM VA0090131"	"outfall"	"echo_VA0090131002"	"inactive"	"POINT (-78.1352777776591 37.2658333335327)"	"echo_VA0090131"
"transfer"	"FROM VA0090131"	"outfall"	"echo_VA0090131003"	"inactive"	"POINT (-78.1416666669267 37.2658333335327)"	"echo_VA0090131"
"transfer"	"FROM VA0090131"	"outfall"	"echo_VA0090131901"	"inactive"	"POINT (-78.1333333329042 37.2499999997892)"	"echo_VA0090131"
"transfer"	"FROM VA0090140"	"outfall"	"echo_VA0090140001"	"active"	"POINT (-77.9163888892321 37.9705555554305)"	"echo_VA0090140"
"transfer"	"FROM VA0090174"	"outfall"	"echo_VA0090174001"	"active"	"POINT (-79.9499999998004 36.6500000000352)"	"echo_VA0090174"
"transfer"	"FROM VA0090182"	"outfall"	"echo_VA0090182001"	"active"	"POINT (-82.0716666667689 36.6402777777949)"	"echo_VA0090182"
"transfer"	"FROM VA0090221"	"outfall"	"echo_VA0090221001"	"active"	"POINT (-77.1947222221685 38.6586111109668)"	"echo_VA0090221"
"transfer"	"FROM VA0090239"	"outfall"	"echo_VA0090239001"	"active"	"POINT (-82.0713888888184 37.1733333333617)"	"echo_VA0090239"
"transfer"	"FROM VA0090247"	"outfall"	"echo_VA0090247001"	"active"	"POINT (-78.2208333334035 38.9844444444885)"	"echo_VA0090247"
"transfer"	"FROM VA0090263"	"outfall"	"echo_VA0090263003"	"active"	"POINT (-78.7516666670714 38.6355555555347)"	"echo_VA0090263"
"transfer"	"FROM VA0090301"	"outfall"	"echo_VA0090301001"	"inactive"	"POINT (-77.2971760001972 37.5051429997613)"	"echo_VA0090301"
"transfer"	"FROM VA0090301"	"outfall"	"echo_VA0090301002"	"inactive"	"POINT (-77.3269650000962 37.5193249999979)"	"echo_VA0090301"
