"hydrocode"	"varkey"	"tsvalue"	"tstime"	"tsendtime"	"tscode"
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2015-06-01"	"06/30/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2015-07-01"	"07/31/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2015-08-01"	"08/31/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2015-09-01"	"09/30/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2015-10-01"	"10/31/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3	"2015-11-01"	"11/30/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.2	"2015-12-01"	"12/31/2015"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.2	"2016-01-01"	"01/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.5	"2016-02-01"	"02/29/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2016-03-01"	"03/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.7	"2016-04-01"	"04/30/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.4	"2016-05-01"	"05/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3	"2016-06-01"	"06/30/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.7	"2016-07-01"	"07/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.4	"2016-08-01"	"08/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.7	"2016-09-01"	"09/30/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.1	"2016-10-01"	"10/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2016-11-01"	"11/30/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.7	"2016-12-01"	"12/31/2016"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.2	"2017-01-01"	"01/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.8	"2017-02-01"	"02/28/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.8	"2017-03-01"	"03/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2017-04-01"	"04/30/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3.09	"2017-05-01"	"05/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2017-06-01"	"06/30/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2017-07-01"	"07/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.4	"2017-08-01"	"08/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.5	"2017-09-01"	"09/30/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.5	"2017-10-01"	"10/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2017-11-01"	"11/30/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2017-12-01"	"12/31/2017"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.6	"2018-01-01"	"01/31/2018"	1
"echo_VA0089915001"	"dmr_mon_mgd"	3	"2018-02-01"	"02/28/2018"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2018-03-01"	"03/31/2018"	1
"echo_VA0089915001"	"dmr_mon_mgd"	2.9	"2018-04-01"	"04/30/2018"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.05	"2015-10-01"	"10/31/2015"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.048	"2015-11-01"	"11/30/2015"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.059	"2015-12-01"	"12/31/2015"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.061	"2016-01-01"	"01/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.081	"2016-02-01"	"02/29/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.07	"2016-03-01"	"03/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.072	"2016-04-01"	"04/30/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.061	"2016-05-01"	"05/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.058	"2016-06-01"	"06/30/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.063	"2016-07-01"	"07/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.067	"2016-08-01"	"08/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.071	"2016-09-01"	"09/30/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.076	"2016-10-01"	"10/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.063	"2016-11-01"	"11/30/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.061	"2016-12-01"	"12/31/2016"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.063	"2017-01-01"	"01/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.062	"2017-02-01"	"02/28/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.045	"2017-03-01"	"03/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.044	"2017-04-01"	"04/30/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.048	"2017-05-01"	"05/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.059	"2017-06-01"	"06/30/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.043	"2017-07-01"	"07/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.041	"2017-08-01"	"08/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.043	"2017-09-01"	"09/30/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.048	"2017-10-01"	"10/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.046	"2017-11-01"	"11/30/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.042	"2017-12-01"	"12/31/2017"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.039	"2018-01-01"	"01/31/2018"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.044	"2018-02-01"	"02/28/2018"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.052	"2018-03-01"	"03/31/2018"	1
"echo_VA0062154001"	"dmr_mon_mgd"	0.052	"2018-04-01"	"04/30/2018"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.043	"2015-10-01"	"10/31/2015"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.0389	"2015-11-01"	"11/30/2015"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.04003	"2015-12-01"	"12/31/2015"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.0318	"2016-01-01"	"01/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.0356	"2016-02-01"	"02/29/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.03698	"2016-03-01"	"03/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.027	"2016-04-01"	"04/30/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.033	"2016-05-01"	"05/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.038	"2016-06-01"	"06/30/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.039	"2016-07-01"	"07/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.037	"2016-08-01"	"08/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.035	"2016-09-01"	"09/30/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.03	"2016-10-01"	"10/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.022	"2016-11-01"	"11/30/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.018	"2016-12-01"	"12/31/2016"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.02	"2017-01-01"	"01/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.021	"2017-02-01"	"02/28/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.021	"2017-03-01"	"03/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.029	"2017-04-01"	"04/30/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.03	"2017-05-01"	"05/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.034	"2017-06-01"	"06/30/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.036	"2017-07-01"	"07/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.035	"2017-08-01"	"08/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.032	"2017-09-01"	"09/30/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.03	"2017-10-01"	"10/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.019	"2017-11-01"	"11/30/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.01	"2017-12-01"	"12/31/2017"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.017	"2018-01-01"	"01/31/2018"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.016	"2018-02-01"	"02/28/2018"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.015	"2018-03-01"	"03/31/2018"	1
"echo_VA0028622001"	"dmr_mon_mgd"	0.018	"2018-04-01"	"04/30/2018"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.36	"2015-10-01"	"10/31/2015"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.33	"2015-11-01"	"11/30/2015"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.321	"2015-12-01"	"12/31/2015"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.327	"2016-01-01"	"01/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.368	"2016-02-01"	"02/29/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.351	"2016-03-01"	"03/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.327	"2016-04-01"	"04/30/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.389	"2016-05-01"	"05/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.341	"2016-06-01"	"06/30/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.346	"2016-07-01"	"07/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.372	"2016-08-01"	"08/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.358	"2016-09-01"	"09/30/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.344	"2016-10-01"	"10/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.304	"2016-11-01"	"11/30/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.34	"2016-12-01"	"12/31/2016"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.339	"2017-01-01"	"01/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.338	"2017-02-01"	"02/28/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.308	"2017-03-01"	"03/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.332	"2017-04-01"	"04/30/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.356	"2017-05-01"	"05/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.348	"2017-06-01"	"06/30/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.331	"2017-07-01"	"07/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.345	"2017-08-01"	"08/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.346	"2017-09-01"	"09/30/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.348	"2017-10-01"	"10/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.336	"2017-11-01"	"11/30/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.345	"2017-12-01"	"12/31/2017"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.342	"2018-01-01"	"01/31/2018"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.328	"2018-02-01"	"02/28/2018"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.331	"2018-03-01"	"03/31/2018"	1
"echo_VA0002674001"	"dmr_mon_mgd"	0.326	"2018-04-01"	"04/30/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2015-10-01"	"10/31/2015"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2015-11-01"	"11/30/2015"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2015-12-01"	"12/31/2015"	1
"echo_VA0088994001"	"dmr_mon_mgd"	2e-05	"2016-01-01"	"01/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	3e-05	"2016-02-01"	"02/29/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	7e-05	"2016-03-01"	"03/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2016-04-01"	"04/30/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	3e-04	"2016-05-01"	"05/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	6e-04	"2016-06-01"	"06/30/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.0013	"2016-07-01"	"07/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.001	"2016-08-01"	"08/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	5e-04	"2016-09-01"	"09/30/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	3e-04	"2016-10-01"	"10/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.00023	"2016-11-01"	"11/30/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	7e-05	"2016-12-01"	"12/31/2016"	1
"echo_VA0088994001"	"dmr_mon_mgd"	2e-05	"2017-01-01"	"01/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2017-02-01"	"02/28/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	7e-05	"2017-03-01"	"03/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	4e-04	"2017-04-01"	"04/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	3e-04	"2017-05-01"	"05/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	8e-04	"2017-06-01"	"06/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.001	"2017-07-01"	"07/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.0013	"2017-08-01"	"08/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	8e-04	"2017-09-01"	"09/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	0.001	"2017-10-01"	"10/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2017-11-01"	"11/30/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2017-12-01"	"12/31/2017"	1
"echo_VA0088994001"	"dmr_mon_mgd"	2.5e-05	"2018-01-01"	"01/31/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	7.4e-05	"2018-02-01"	"02/28/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2018-03-01"	"03/31/2018"	1
"echo_VA0088994001"	"dmr_mon_mgd"	1e-04	"2018-04-01"	"04/30/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.056	"2016-07-01"	"07/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.138	"2016-08-01"	"08/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"2016-09-01"	"09/30/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.017	"2016-10-01"	"10/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.016	"2016-11-01"	"11/30/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"2016-12-01"	"12/31/2016"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.048	"2017-01-01"	"01/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.023	"2017-02-01"	"02/28/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.015	"2017-03-01"	"03/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.026	"2017-04-01"	"04/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.04	"2017-05-01"	"05/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.027	"2017-06-01"	"06/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"2017-07-01"	"07/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.024	"2017-08-01"	"08/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.027	"2017-09-01"	"09/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.026	"2017-10-01"	"10/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.033	"2017-11-01"	"11/30/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0	"2017-12-01"	"12/31/2017"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.025	"2018-01-01"	"01/31/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.035	"2018-02-01"	"02/28/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.028	"2018-03-01"	"03/31/2018"	1
"echo_VA0027901001"	"dmr_mon_mgd"	0.029	"2018-04-01"	"04/30/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0036	"2015-10-01"	"10/31/2015"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0031	"2015-11-01"	"11/30/2015"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0028	"2015-12-01"	"12/31/2015"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"2016-01-01"	"01/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"2016-02-01"	"02/29/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0042	"2016-03-01"	"03/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0081	"2016-04-01"	"04/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0076	"2016-05-01"	"05/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0021	"2016-06-01"	"06/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"2016-07-01"	"07/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"2016-08-01"	"08/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0033	"2016-09-01"	"09/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0033	"2016-10-01"	"10/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"2016-11-01"	"11/30/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0047	"2016-12-01"	"12/31/2016"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0059	"2017-01-01"	"01/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0061	"2017-02-01"	"02/28/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"2017-03-01"	"03/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0045	"2017-04-01"	"04/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"2017-05-01"	"05/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"2017-06-01"	"06/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"2017-07-01"	"07/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0	"2017-08-01"	"08/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.003	"2017-09-01"	"09/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0038	"2017-10-01"	"10/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0056	"2017-11-01"	"11/30/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0044	"2017-12-01"	"12/31/2017"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0058	"2018-01-01"	"01/31/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0043	"2018-02-01"	"02/28/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0058	"2018-03-01"	"03/31/2018"	1
"echo_VA0060348001"	"dmr_mon_mgd"	0.0051	"2018-04-01"	"04/30/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2015-10-01"	"10/31/2015"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2015-11-01"	"11/30/2015"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2015-12-01"	"12/31/2015"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-01-01"	"01/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-02-01"	"02/29/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-03-01"	"03/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-04-01"	"04/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-05-01"	"05/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2016-06-01"	"06/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2016-07-01"	"07/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2016-08-01"	"08/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2016-09-01"	"09/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-10-01"	"10/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-11-01"	"11/30/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2016-12-01"	"12/31/2016"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-01-01"	"01/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-02-01"	"02/28/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-03-01"	"03/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-04-01"	"04/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-05-01"	"05/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2017-06-01"	"06/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2017-07-01"	"07/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2017-08-01"	"08/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	8e-04	"2017-09-01"	"09/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-10-01"	"10/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-11-01"	"11/30/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2017-12-01"	"12/31/2017"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2018-01-01"	"01/31/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2018-02-01"	"02/28/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2018-03-01"	"03/31/2018"	1
"echo_VA0087661001"	"dmr_mon_mgd"	0	"2018-04-01"	"04/30/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2015-10-01"	"10/31/2015"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2015-11-01"	"11/30/2015"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2015-12-01"	"12/31/2015"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-01-01"	"01/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-02-01"	"02/29/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-03-01"	"03/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-04-01"	"04/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	8e-04	"2016-05-01"	"05/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-06-01"	"06/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-07-01"	"07/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-08-01"	"08/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-09-01"	"09/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-10-01"	"10/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-11-01"	"11/30/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2016-12-01"	"12/31/2016"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-01-01"	"01/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-02-01"	"02/28/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-03-01"	"03/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-04-01"	"04/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-05-01"	"05/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-06-01"	"06/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-07-01"	"07/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-08-01"	"08/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-09-01"	"09/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-10-01"	"10/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-11-01"	"11/30/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2017-12-01"	"12/31/2017"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2018-01-01"	"01/31/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2018-02-01"	"02/28/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2018-03-01"	"03/31/2018"	1
"echo_VA0087661002"	"dmr_mon_mgd"	0	"2018-04-01"	"04/30/2018"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"2017-01-01"	"01/31/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"2017-02-01"	"02/28/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"2017-03-01"	"03/31/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"2017-04-01"	"04/30/2017"	1
"echo_VAN020030500"	"dmr_mon_mgd"	0	"2017-05-01"	"05/31/2017"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.116	"2016-03-01"	"03/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.117	"2016-04-01"	"04/30/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.124	"2016-05-01"	"05/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.121	"2016-06-01"	"06/30/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.12	"2016-07-01"	"07/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.119	"2016-08-01"	"08/31/2016"	1
"echo_VA0023469001"	"dmr_mon_mgd"	0.108	"2016-09-01"	"09/30/2016"	1
