"bundle","name","ftype","hydrocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","FROM VA0060526","outfall","echo_VA0088846006","active","POINT (36.6113888889586 -76.1841666662784)","echo_VA0060526"
"transfer","FROM VA0060569","outfall","echo_VA0088846006","active","POINT (37.6172019999863 -76.2902979997566)","echo_VA0060569"
"transfer","FROM VA0060585","outfall","echo_VA0088846006","active","POINT (37.3433333330673 -77.0763888889298)","echo_VA0060585"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","active","POINT (36.560555555638 -79.3630555551717)","echo_VA0060593"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","inactive","POINT (36.5627777775548 -79.3658333337781)","echo_VA0060593"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","inactive","POINT (36.5622409999123 -79.3618349998222)","echo_VA0060593"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","inactive","POINT (36.5597222223553 -79.3694444444393)","echo_VA0060593"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","inactive","POINT (36.5609400003465 -79.3737820002129)","echo_VA0060593"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","inactive","POINT (36.560555555638 -79.3630555551717)","echo_VA0060593"
"transfer","FROM VA0060593","outfall","echo_VA0088846006","inactive","POINT (36.560555555638 -79.3630555551717)","echo_VA0060593"
"transfer","FROM VA0060640","outfall","echo_VA0088846006","active","POINT (38.3394444445592 -78.9299999998825)","echo_VA0060640"
"transfer","FROM VA0060712","outfall","echo_VA0088846006","active","POINT (37.8347222218866 -76.2783333330975)","echo_VA0060712"
"transfer","FROM VA0060798","outfall","echo_VA0088846006","active","POINT (36.924999999862 -82.7455555559959)","echo_VA0060798"
"transfer","FROM VA0060844","outfall","echo_VA0088846006","active","POINT (37.1913888885957 -80.5261111115472)","echo_VA0060844"
"transfer","FROM VA0060844","outfall","echo_VA0088846006","inactive","POINT (37.1913888885957 -80.5261111115472)","echo_VA0060844"
"transfer","FROM VA0060844","outfall","echo_VA0088846006","inactive","POINT (37.1913888885957 -80.5261111115472)","echo_VA0060844"
"transfer","FROM VA0060879","outfall","echo_VA0088846006","active","POINT (38.2813888891232 -78.2999999998803)","echo_VA0060879"
"transfer","FROM VA0060887","outfall","echo_VA0088846006","active","POINT (38.0305555557001 -77.5497222218846)","echo_VA0060887"
"transfer","FROM VA0060968","outfall","echo_VA0088846006","active","POINT (38.4472222220687 -77.3952777775426)","echo_VA0060968"
"transfer","FROM VA0061042","outfall","echo_VA0088846006","active","POINT (37.3472222222716 -79.1144444440107)","echo_VA0061042"
"transfer","FROM VA0061158","outfall","echo_VA0088846006","active","POINT (37.1236111114638 -78.0693888893096)","echo_VA0061158"
"transfer","FROM VA0061158","outfall","echo_VA0088846006","inactive","POINT (37.1208333335019 -78.065277778158)","echo_VA0061158"
"transfer","FROM VA0061158","outfall","echo_VA0088846006","active","POINT (37.1217299999521 -78.0649499999788)","echo_VA0061158"
"transfer","FROM VA0061247","outfall","echo_VA0088846006","active","POINT (37.5438888885802 -78.8463888888931)","echo_VA0061247"
"transfer","FROM VA0061280","outfall","echo_VA0088846006","active","POINT (39.2291666668155 -77.530277777928)","echo_VA0061280"
"transfer","FROM VA0061298","outfall","echo_VA0088846006","active","POINT (38.1563888887123 -77.5974999997211)","echo_VA0061298"
"transfer","FROM VA0061301","outfall","echo_VA0088846006","active","POINT (38.1186111111532 -77.6144444448184)","echo_VA0061301"
"transfer","FROM VA0061310","outfall","echo_VA0088846006","active","POINT (37.0525472220869 -77.0840805554466)","echo_VA0061310"
"transfer","FROM VA0061379","outfall","echo_VA0088846006","active","POINT (36.8594444447915 -77.8350000000499)","echo_VA0061379"
"transfer","FROM VA0061409","outfall","echo_VA0088846006","active","POINT (38.0900000000827 -77.5197222220983)","echo_VA0061409"
"transfer","FROM VA0061549","outfall","echo_VA0088846006","active","POINT (38.9427777780535 -78.4375000000234)","echo_VA0061549"
"transfer","FROM VA0061590","outfall","echo_VA0088846006","active","POINT (38.4655555554016 -77.9688888886334)","echo_VA0061590"
"transfer","FROM VA0061590","outfall","echo_VA0088846006","inactive","POINT (38.4655555554016 -77.9688888886334)","echo_VA0061590"
"transfer","FROM VA0061590","outfall","echo_VA0088846006","inactive","POINT (38.4655555554016 -77.9688888886334)","echo_VA0061590"
"transfer","FROM VA0061646","outfall","echo_VA0088846006","active","POINT (37.135277777643 -76.8441666669651)","echo_VA0061646"
"transfer","FROM VA0061751","outfall","echo_VA0088846006","active","POINT (37.1475000003551 -80.5258333335967)","echo_VA0061751"
"transfer","FROM VA0061751","outfall","echo_VA0088846006","inactive","POINT (37.1486111111594 -80.5272222224507)","echo_VA0061751"
"transfer","FROM VA0061751","outfall","echo_VA0088846006","inactive","POINT (37.1486111111594 -80.5272222224507)","echo_VA0061751"
"transfer","FROM VA0061859","outfall","echo_VA0088846006","active","POINT (36.6736111114643 -77.0438888884877)","echo_VA0061859"
"transfer","FROM VA0061913","outfall","echo_VA0088846006","active","POINT (37.137499999706 -82.6041666663429)","echo_VA0061913"
"transfer","FROM VA0061964","outfall","echo_VA0088846006","active","POINT (39.0586111114338 -78.1791666668841)","echo_VA0061964"
"transfer","FROM VA0061972","outfall","echo_VA0088846006","inactive","POINT (37.7231944447868 -77.4464166666934)","echo_VA0061972"
"transfer","FROM VA0061972","outfall","echo_VA0088846006","inactive","POINT (37.724194444492 -77.4490833335806)","echo_VA0061972"
"transfer","FROM VA0061972","outfall","echo_VA0088846006","inactive","POINT (37.7233888889286 -77.4464166666934)","echo_VA0061972"
"transfer","FROM VA0062031","outfall","echo_VA0088846006","active","POINT (37.2980555554861 -79.1500000001114)","echo_VA0062031"
"transfer","FROM VA0062103","outfall","echo_VA0088846006","active","POINT (36.741944444114 -78.8024999996681)","echo_VA0062103"
"transfer","FROM VA0062154","outfall","echo_VA0088846006","active","POINT (37.7883333336482 -77.3702777781699)","echo_VA0062154"
"transfer","FROM VA0062189","outfall","echo_VA0088846006","active","POINT (39.0063888887731 -77.7961111112385)","echo_VA0062189"
"transfer","FROM VA0062219","outfall","echo_VA0088846006","active","POINT (37.2304999997974 -80.2093611107276)","echo_VA0062219"
"transfer","FROM VA0062391","outfall","echo_VA0088846006","active","POINT (36.7255555558136 -75.96833333351)","echo_VA0062391"
"transfer","FROM VA0062421","outfall","echo_VA0088846006","active","POINT (36.6319444441244 -78.6375000003948)","echo_VA0062421"
"transfer","FROM VA0062481","outfall","echo_VA0088846006","active","POINT (38.2178260002691 -78.9075959996286)","echo_VA0062481"
"transfer","FROM VA0062499","outfall","echo_VA0088846006","active","POINT (36.7294444447846 -77.2500555555867)","echo_VA0062499"
"transfer","FROM VA0062529","outfall","echo_VA0088846006","inactive","POINT (38.493333333189 -77.9308333336735)","echo_VA0062529"
"transfer","FROM VA0062561","outfall","echo_VA0088846006","inactive","POINT (37.2761111108739 -81.3072222222823)","echo_VA0062561"
"transfer","FROM VA0062642","outfall","echo_VA0088846006","active","POINT (38.6852777775137 -78.4611111114404)","echo_VA0062642"
"transfer","FROM VA0062669","outfall","echo_VA0088846006","active","POINT (36.948888889021 -77.3902777780273)","echo_VA0062669"
"transfer","FROM VA0062685","outfall","echo_VA0088846006","active","POINT (37.1826666663863 -80.562194444047)","echo_VA0062685"
"transfer","FROM VA0062685","outfall","echo_VA0088846006","inactive","POINT (37.1830555556153 -80.5619444447)","echo_VA0062685"
"transfer","FROM VA0062685","outfall","echo_VA0088846006","inactive","POINT (37.1830555556153 -80.5619444447)","echo_VA0062685"
"transfer","FROM VA0062731","outfall","echo_VA0088846006","active","POINT (37.7124999998486 -78.085000000065)","echo_VA0062731"
"transfer","FROM VA0062812","outfall","echo_VA0088846006","active","POINT (38.9441666669732 -78.1886111109119)","echo_VA0062812"
"transfer","FROM VA0062880","outfall","echo_VA0088846006","active","POINT (38.6580555556849 -78.219166666599)","echo_VA0062880"
"transfer","FROM VA0062961","outfall","echo_VA0088846006","active","POINT (38.2474999996699 -77.9533333332886)","echo_VA0062961"
"transfer","FROM VA0063029","outfall","echo_VA0088846006","active","POINT (37.6111111109379 -76.5086111112056)","echo_VA0063029"
"transfer","FROM VA0063037","outfall","echo_VA0088846006","active","POINT (37.5588888887074 -77.8863888885476)","echo_VA0063037"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","active","POINT (37.5172222223161 -77.4183333330586)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5180555554834 -77.4166666662541)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.520555555434 -77.4169444442045)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5230555556932 -77.4166666662541)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5255555555383 -77.4208333337145)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5313888892159 -77.4322222224973)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5341666667594 -77.4366666670099)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5352777780143 -77.4430555553791)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5355555555564 -77.4447222221836)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5338888890304 -77.4541666671097)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5069444441716 -77.3983333332011)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5252777777985 -77.4291666668387)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5255555555383 -77.4333333334009)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5249999997368 -77.4574999998204)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5244444447853 -77.4616666663826)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.527499999965 -77.4700000004051)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5258333336686 -77.4744444440194)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5308333334028 -77.4758333337717)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5408333331304 -77.4949999997778)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5227777779069 -77.4224999996207)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5224999997989 -77.4041666665677)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5283333330413 -77.394166666639)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5241666664706 -77.3994444441047)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5216666663942 -77.4108333328874)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5386111114617 -77.3897222221264)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5375000000102 -77.4763888887744)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5308333334028 -77.4277777779847)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5277777779791 -77.4224999996207)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5227777779069 -77.4041666665677)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5283333330413 -77.440833333572)","echo_VA0063177"
"transfer","FROM VA0063177","outfall","echo_VA0088846006","inactive","POINT (37.5169444441882 -77.4183333330586)","echo_VA0063177"
"transfer","FROM VA0063291","outfall","echo_VA0088846006","active","POINT (37.5326388885566 -78.4944166662321)","echo_VA0063291"
"transfer","FROM VA0063347","outfall","echo_VA0088846006","active","POINT (38.3386111111065 -78.2030555553532)","echo_VA0063347"
"transfer","FROM VA0063606","outfall","echo_VA0088846006","active","POINT (37.7602499996922 -75.616583333389)","echo_VA0063606"
"transfer","FROM VA0063614","outfall","echo_VA0088846006","active","POINT (36.5988888892272 -78.1524999998085)","echo_VA0063614"
"transfer","FROM VA0063614","outfall","echo_VA0088846006","active","POINT (36.5985833333199 -78.1514611107589)","echo_VA0063614"
"transfer","FROM VA0063649","outfall","echo_VA0088846006","active","POINT (37.6041666668563 -77.6822222225124)","echo_VA0063649"
"transfer","FROM VA0063657","outfall","echo_VA0088846006","active","POINT (37.4786111113095 -79.1363888886231)","echo_VA0063657"
"transfer","FROM VA0063690","outfall","echo_VA0088846006","active","POINT (37.3802777777959 -77.3472222226538)","echo_VA0063690"
"transfer","FROM VA0063690","outfall","echo_VA0088846006","inactive","POINT (37.3802777777959 -77.3472222226538)","echo_VA0063690"
"transfer","FROM VA0063690","outfall","echo_VA0088846006","inactive","POINT (37.3802777777959 -77.3472222226538)","echo_VA0063690"
"transfer","FROM VA0063738","outfall","echo_VA0088846006","active","POINT (37.2444444442938 -79.6263888887246)","echo_VA0063738"
"transfer","FROM VA0063843","outfall","echo_VA0088846006","active","POINT (36.9466666664423 -79.3436111112152)","echo_VA0063843"
"transfer","FROM VA0063843","outfall","echo_VA0088846006","inactive","POINT (36.9466666664423 -79.3436111112152)","echo_VA0063843"
"transfer","FROM VA0063843","outfall","echo_VA0088846006","inactive","POINT (36.9466666664423 -79.3436111112152)","echo_VA0063843"
"transfer","FROM VA0063843","outfall","echo_VA0088846006","inactive","POINT (36.9466666664423 -79.3436111112152)","echo_VA0063843"
"transfer","FROM VA0063843","outfall","echo_VA0088846006","inactive","POINT (36.9466666664423 -79.3436111112152)","echo_VA0063843"
"transfer","FROM VA0063843","outfall","echo_VA0088846006","inactive","POINT (36.9466666664423 -79.3436111112152)","echo_VA0063843"
"transfer","FROM VA0064009","outfall","echo_VA0088846006","active","POINT (36.6875000001996 -82.8433333334762)","echo_VA0064009"
"transfer","FROM VA0064181","outfall","echo_VA0088846006","active","POINT (38.684722222275 -78.1902777777163)","echo_VA0064181"
"transfer","FROM VA0064271","outfall","echo_VA0088846006","active","POINT (37.0297222224646 -81.7908333331162)","echo_VA0064271"
"transfer","FROM VA0064394","outfall","echo_VA0088846006","active","POINT (38.5879270003445 -78.5659459998937)","echo_VA0064394"
"transfer","FROM VA0064424","outfall","echo_VA0088846006","active","POINT (36.6003099996564 -81.1115100002379)","echo_VA0064424"
"transfer","FROM VA0064599","outfall","echo_VA0088846006","active","POINT (37.508611111245 -80.0969722225748)","echo_VA0064599"
"transfer","FROM VA0064726","outfall","echo_VA0088846006","active","POINT (38.504444444151 -77.7047222221275)","echo_VA0064726"
"transfer","FROM VA0064751","outfall","echo_VA0088846006","active","POINT (37.0819444444517 -82.0816666666976)","echo_VA0064751"
"transfer","FROM VA0064793","outfall","echo_VA0088846006","active","POINT (38.1889399997556 -78.972619999904)","echo_VA0064793"
"transfer","FROM VA0065196","outfall","echo_VA0088846006","active","POINT (37.9538055555873 -75.5398611112594)","echo_VA0065196"
"transfer","FROM VA0065315","outfall","echo_VA0088846006","active","POINT (36.674166666917 -81.9566666662409)","echo_VA0065315"
"transfer","FROM VA0065323","outfall","echo_VA0088846006","active","POINT (36.6872222221342 -81.8175000001917)","echo_VA0065323"
"transfer","FROM VA0065358","outfall","echo_VA0088846006","active","POINT (38.5252777777022 -78.1373055555298)","echo_VA0065358"
"transfer","FROM VA0065374","outfall","echo_VA0088846006","active","POINT (38.2861111113048 -78.8277777778896)","echo_VA0065374"
"transfer","FROM VA0065471","outfall","echo_VA0088846006","active","POINT (36.7113888888984 -82.7958333335901)","echo_VA0065471"
"transfer","FROM VA0065552","outfall","echo_VA0088846006","active","POINT (39.1768100001904 -78.074060000328)","echo_VA0065552"
"transfer","FROM VA0065714","outfall","echo_VA0088846006","active","POINT (36.6022222223304 -81.3402777777271)","echo_VA0065714"
"transfer","FROM VA0065951","outfall","echo_VA0088846006","inactive","POINT (36.9563888885324 -82.1794444441779)","echo_VA0065951"
"transfer","FROM VA0066303","outfall","echo_VA0088846006","active","POINT (38.009444444146 -79.8633333331524)","echo_VA0066303"
"transfer","FROM VA0066311","outfall","echo_VA0088846006","active","POINT (36.7777777779968 -82.4633333334892)","echo_VA0066311"
"transfer","FROM VA0066460","outfall","echo_VA0088846006","active","POINT (37.5683333335832 -78.4816666663005)","echo_VA0066460"
"transfer","FROM VA0066532","outfall","echo_VA0088846006","active","POINT (36.6388888886108 -80.5347222226219)","echo_VA0066532"
"transfer","FROM VA0066575","outfall","echo_VA0088846006","active","POINT (36.6400000000872 -80.5413888889416)","echo_VA0066575"
"transfer","FROM VA0066630","outfall","echo_VA0088846006","active","POINT (37.3058333334342 -77.261388888959)","echo_VA0066630"
"transfer","FROM VA0066630","outfall","echo_VA0088846006","active","POINT (37.2952777780637 -77.2572222223969)","echo_VA0066630"
"transfer","FROM VA0066869","outfall","echo_VA0088846006","active","POINT (37.1733329998046 -78.1861149999611)","echo_VA0066869"
"transfer","FROM VA0066877","outfall","echo_VA0088846006","active","POINT (38.0187499997334 -79.0186999995828)","echo_VA0066877"
"transfer","FROM VA0066877","outfall","echo_VA0088846006","inactive","POINT (38.0187399999165 -79.0187199996742)","echo_VA0066877"
"transfer","FROM VA0067032","outfall","echo_VA0088846006","active","POINT (37.1057190002891 -82.3964200001015)","echo_VA0067032"
"transfer","FROM VA0067059","outfall","echo_VA0088846006","active","POINT (36.8524999999372 -80.9075000003882)","echo_VA0067059"
"transfer","FROM VA0067067","outfall","echo_VA0088846006","active","POINT (38.9511111114203 -78.148055555296)","echo_VA0067067"
"transfer","FROM VA0067105","outfall","echo_VA0088846006","active","POINT (37.7480555557314 -77.6624999997071)","echo_VA0067105"
"transfer","FROM VA0067121","outfall","echo_VA0088846006","active","POINT (37.5472222223909 -76.9761111107937)","echo_VA0067121"
"transfer","FROM VA0067245","outfall","echo_VA0088846006","active","POINT (37.1180555553251 -79.940833333723)","echo_VA0067245"
"transfer","FROM VA0067318","outfall","echo_VA0088846006","active","POINT (36.8447222223247 -76.7588888891712)","echo_VA0067318"
"transfer","FROM VA0067351","outfall","echo_VA0088846006","active","POINT (36.6121710001481 -82.5821719996179)","echo_VA0067351"
"transfer","FROM VA0067423","outfall","echo_VA0088846006","active","POINT (37.8277777775932 -76.009722222079)","echo_VA0067423"
"transfer","FROM VA0067521","outfall","echo_VA0088846006","active","POINT (37.383611110891 -82.0002777775154)","echo_VA0067521"
"transfer","FROM VA0067555","outfall","echo_VA0088846006","active","POINT (37.048906999698 -79.8763029999171)","echo_VA0067555"
"transfer","FROM VA0067571","outfall","echo_VA0088846006","active","POINT (37.2100000000602 -82.2980555553671)","echo_VA0067571"
"transfer","FROM VA0067881","outfall","echo_VA0088846006","active","POINT (36.7113888888984 -80.9730555553768)","echo_VA0067881"
"transfer","FROM VA0067938","outfall","echo_VA0088846006","active","POINT (39.1488888887915 -77.5477777780279)","echo_VA0067938"
"transfer","FROM VA0067954","outfall","echo_VA0088846006","active","POINT (38.0083333334914 -77.9938888889044)","echo_VA0067954"
"transfer","FROM VA0067962","outfall","echo_VA0088846006","active","POINT (38.1422222225522 -78.8499999995542)","echo_VA0067962"
"transfer","FROM VA0067962","outfall","echo_VA0088846006","inactive","POINT (38.1422222225522 -78.8499999995542)","echo_VA0067962"
"transfer","FROM VA0068110","outfall","echo_VA0088846006","active","POINT (38.2819444445655 -77.4450000001341)","echo_VA0068110"
"transfer","FROM VA0068144","outfall","echo_VA0088846006","active","POINT (36.9336111109452 -80.8980555554621)","echo_VA0068144"
"transfer","FROM VA0068209","outfall","echo_VA0088846006","active","POINT (36.6635555553049 -76.3279722225734)","echo_VA0068209"
"transfer","FROM VA0068209","outfall","echo_VA0088846006","inactive","POINT (36.6634444447783 -76.3279722225734)","echo_VA0068209"
"transfer","FROM VA0068209","outfall","echo_VA0088846006","inactive","POINT (36.8273333332331 -76.3279722225734)","echo_VA0068209"
"transfer","FROM VA0068209","outfall","echo_VA0088846006","active","POINT (36.6642500000284 -76.3246111112592)","echo_VA0068209"
"transfer","FROM VA0068314","outfall","echo_VA0088846006","active","POINT (37.8880555552521 -77.462500000234)","echo_VA0068314"
"transfer","FROM VA0068438","outfall","echo_VA0088846006","active","POINT (37.2422222221222 -81.9152777776719)","echo_VA0068438"
"transfer","FROM VA0068543","outfall","echo_VA0088846006","active","POINT (37.2013888891127 -79.0566666662454)","echo_VA0068543"
"transfer","FROM VA0068586","outfall","echo_VA0088846006","active","POINT (38.5180555556505 -77.8549999999073)","echo_VA0068586"
"transfer","FROM VA0068934","outfall","echo_VA0088846006","active","POINT (38.229166666554 -77.4969444445328)","echo_VA0068934"
"transfer","FROM VA0068951","outfall","echo_VA0088846006","active","POINT (38.3369444443344 -78.0913888893325)","echo_VA0068951"
"transfer","FROM VA0069337","outfall","echo_VA0088846006","active","POINT (36.6986111110578 -78.1313888890475)","echo_VA0069337"
"transfer","FROM VA0070106","outfall","echo_VA0088846006","active","POINT (38.2536111109838 -77.1563888892581)","echo_VA0070106"
"transfer","FROM VA0070271","outfall","echo_VA0088846006","active","POINT (36.6816666669734 -77.5352777774432)","echo_VA0070271"
"transfer","FROM VA0070327","outfall","echo_VA0088846006","active","POINT (37.6638888887005 -78.6861111111844)","echo_VA0070327"
"transfer","FROM VA0070572","outfall","echo_VA0088846006","inactive","POINT (37.7602777780638 -77.4616666663826)","echo_VA0070572"
"transfer","FROM VA0070572","outfall","echo_VA0088846006","inactive","POINT (37.7602777780638 -77.4616666663826)","echo_VA0070572"
"transfer","FROM VA0070572","outfall","echo_VA0088846006","inactive","POINT (37.761388888749 -77.4616666663826)","echo_VA0070572"
"transfer","FROM VA0070572","outfall","echo_VA0088846006","inactive","POINT (37.7616666670082 -77.4616666663826)","echo_VA0070572"
"transfer","FROM VA0070670","outfall","echo_VA0088846006","active","POINT (36.8233333333991 -82.4677777780018)","echo_VA0070670"
"transfer","FROM VA0071471","outfall","echo_VA0088846006","active","POINT (37.9109722221022 -76.8751388891288)","echo_VA0071471"
"transfer","FROM VA0071528","outfall","echo_VA0088846006","active","POINT (37.2486111108786 -76.4969444444723)","echo_VA0071528"
"transfer","FROM VA0071528","outfall","echo_VA0088846006","inactive","POINT (37.2486111108786 -76.4969444444723)","echo_VA0071528"
"transfer","FROM VA0071692","outfall","echo_VA0088846006","active","POINT (37.8152777778095 -78.2269444447206)","echo_VA0071692"
"transfer","FROM VA0071846","outfall","echo_VA0088846006","active","POINT (38.6016666666174 -78.6802777778178)","echo_VA0071846"
"transfer","FROM VA0071927","outfall","echo_VA0088846006","active","POINT (39.2413888891158 -78.2872222222435)","echo_VA0071927"
"transfer","FROM VA0072044","outfall","echo_VA0088846006","active","POINT (38.9613888887864 -78.2277777776737)","echo_VA0072044"
"transfer","FROM VA0072079","outfall","echo_VA0088846006","active","POINT (38.0858333330118 -77.8283333337301)","echo_VA0072079"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","active","POINT (36.7275000000772 -79.9472199996603)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","active","POINT (36.7288900000621 -79.950559999667)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","inactive","POINT (36.7263899999895 -79.9522200000738)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","inactive","POINT (36.7275000000772 -79.9508300000038)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","inactive","POINT (36.7291699998631 -79.950559999667)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","inactive","POINT (36.7305599998566 -79.9502800001829)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","inactive","POINT (36.7272199999467 -79.9513899998704)","echo_VA0072354"
"transfer","FROM VA0072354","outfall","echo_VA0088846006","inactive","POINT (36.7263899999895 -79.9519399996913)","echo_VA0072354"
"transfer","FROM VA0072389","outfall","echo_VA0088846006","active","POINT (37.2747222223292 -79.8305555556581)","echo_VA0072389"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","active","POINT (37.4669444443189 -80.0066666666621)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","active","POINT (37.4675000001012 -80.0055555557585)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","active","POINT (37.4677777775136 -80.0052777778081)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","active","POINT (37.463611111342 -80.0063888887116)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","active","POINT (37.4550000001459 -79.9738888891678)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","active","POINT (37.4519444444444 -79.982777778193)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","inactive","POINT (37.4567777775756 -79.9812499999146)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","inactive","POINT (37.4565833330548 -79.9771666664681)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","inactive","POINT (37.4564999999414 -79.9821944445868)","echo_VA0072397"
"transfer","FROM VA0072397","outfall","echo_VA0088846006","inactive","POINT (37.4567777775756 -79.9814166670442)","echo_VA0072397"
"transfer","FROM VA0072729","outfall","echo_VA0088846006","active","POINT (38.0855555554835 -76.838055555648)","echo_VA0072729"
"transfer","FROM VA0072931","outfall","echo_VA0088846006","active","POINT (38.3483333331133 -78.7072222219455)","echo_VA0072931"
"transfer","FROM VA0072991","outfall","echo_VA0088846006","active","POINT (37.8527777781311 -79.1208333332783)","echo_VA0072991"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","active","POINT (36.8386111112005 -76.2894444448281)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","active","POINT (36.838333333518 -76.2894444448281)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","active","POINT (36.8388888885929 -76.2880555559741)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8394444446648 -76.2897222218803)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8388888885929 -76.2883333330262)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8397222219063 -76.2891666668776)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8397222219063 -76.2897222218803)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","active","POINT (36.8394444446648 -76.2897222218803)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8394444446648 -76.2897222218803)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.838333333518 -76.2891666668776)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8394444446648 -76.2880555559741)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8397222219063 -76.2880555559741)","echo_VA0073091"
"transfer","FROM VA0073091","outfall","echo_VA0088846006","inactive","POINT (36.8400000002958 -76.2880555559741)","echo_VA0073091"
