"bundle","name","ftype","hydocode","fstatus","wkt_geom","dh_link_facility_mps"
"transfer","TO VA0087084010","release","vahydro_VA0087084010","inactive","POINT (37.076756 -80.575521)","echo_VA0087084"
"transfer","TO VA0087084011","release","vahydro_VA0087084011","inactive","POINT (37.076756 -80.575521)","echo_VA0087084"
"transfer","TO VA0087084012","release","vahydro_VA0087084012","inactive","POINT (37.076756 -80.575521)","echo_VA0087084"
"transfer","TO VA0087084013","release","vahydro_VA0087084013","active","POINT (37.076756 -80.575521)","echo_VA0087084"
"transfer","TO VA0087084014","release","vahydro_VA0087084014","active","POINT (37.076756 -80.575521)","echo_VA0087084"
"transfer","TO VA0087084015","release","vahydro_VA0087084015","inactive","POINT (37.076756 -80.575521)","echo_VA0087084"
"transfer","TO VA0087092001","release","vahydro_VA0087092001","active","POINT (37.25519 -79.87234)","echo_VA0087092"
"transfer","TO VA0087092002","release","vahydro_VA0087092002","active","POINT (37.25519 -79.87234)","echo_VA0087092"
"transfer","TO VA0087106001","release","vahydro_VA0087106001","active","POINT (37.092222 -79.4025)","echo_VA0087106"
"transfer","TO VA0087106002","release","vahydro_VA0087106002","active","POINT (37.092222 -79.4025)","echo_VA0087106"
"transfer","TO VA0087106003","release","vahydro_VA0087106003","inactive","POINT (37.092222 -79.4025)","echo_VA0087106"
"transfer","TO VA0087106004","release","vahydro_VA0087106004","inactive","POINT (37.092222 -79.4025)","echo_VA0087106"
"transfer","TO VA0087106005","release","vahydro_VA0087106005","active","POINT (37.092222 -79.4025)","echo_VA0087106"
"transfer","TO VA0087106006","release","vahydro_VA0087106006","active","POINT (37.092222 -79.4025)","echo_VA0087106"
"transfer","TO VA0087114001","release","vahydro_VA0087114001","inactive","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087114002","release","vahydro_VA0087114002","inactive","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087114003","release","vahydro_VA0087114003","inactive","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087114004","release","vahydro_VA0087114004","inactive","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087114005","release","vahydro_VA0087114005","inactive","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087114006","release","vahydro_VA0087114006","active","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087114007","release","vahydro_VA0087114007","inactive","POINT (37.461393 -79.187587)","echo_VA0087114"
"transfer","TO VA0087173001","release","vahydro_VA0087173001","active","POINT (37.559722 -76.317222)","echo_VA0087173"
"transfer","TO VA0087238001","release","vahydro_VA0087238001","active","POINT (37.37464 -79.70844)","echo_VA0087238"
"transfer","TO VA0087254001","release","vahydro_VA0087254001","active","POINT (37.07898 -82.069087)","echo_VA0087254"
"transfer","TO VA0087271001","release","vahydro_VA0087271001","active","POINT (38.16187 -77.65054)","echo_VA0087271"
"transfer","TO VA0087327001","release","vahydro_VA0087327001","active","POINT (37.930783 -75.381537)","echo_VA0087327"
"transfer","TO VA0087378001","release","vahydro_VA0087378001","active","POINT (36.750556 -81.798333)","echo_VA0087378"
"transfer","TO VA0087424001","release","vahydro_VA0087424001","active","POINT (39.37573 -78.30819)","echo_VA0087424"
"transfer","TO VA0087548001","release","vahydro_VA0087548001","active","POINT (36.715833 -76.093611)","echo_VA0087548"
"transfer","TO VA0087599001","release","vahydro_VA0087599001","active","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087599003","release","vahydro_VA0087599003","active","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087599004","release","vahydro_VA0087599004","active","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087599005","release","vahydro_VA0087599005","inactive","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087599901","release","vahydro_VA0087599901","inactive","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087599903","release","vahydro_VA0087599903","inactive","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087599904","release","vahydro_VA0087599904","inactive","POINT (36.860639 -76.346354)","echo_VA0087599"
"transfer","TO VA0087611001","release","vahydro_VA0087611001","inactive","POINT (37.55462 -76.31302)","echo_VA0087611"
"transfer","TO VA0087629001","release","vahydro_VA0087629001","inactive","POINT (37.560277 -76.316388)","echo_VA0087629"
"transfer","TO VA0087645001","release","vahydro_VA0087645001","inactive","POINT (38.26772 -77.31706)","echo_VA0087645"
"transfer","TO VA0087661001","release","vahydro_VA0087661001","active","POINT (38.569444 -78.469444)","echo_VA0087661"
"transfer","TO VA0087661002","release","vahydro_VA0087661002","active","POINT (38.569444 -78.469444)","echo_VA0087661"
"transfer","TO VA0087696001","release","vahydro_VA0087696001","active","POINT (38.37642 -78.25176)","echo_VA0087696"
"transfer","TO VA0087696002","release","vahydro_VA0087696002","active","POINT (38.37642 -78.25176)","echo_VA0087696"
"transfer","TO VA0087718001","release","vahydro_VA0087718001","active","POINT (38.364794 -78.021846)","echo_VA0087718"
"transfer","TO VA0087718002","release","vahydro_VA0087718002","active","POINT (38.364794 -78.021846)","echo_VA0087718"
"transfer","TO VA0087734001","release","vahydro_VA0087734001","active","POINT (37.46726 -77.44613)","echo_VA0087734"
"transfer","TO VA0087734002","release","vahydro_VA0087734002","active","POINT (37.46726 -77.44613)","echo_VA0087734"
"transfer","TO VA0087858001","release","vahydro_VA0087858001","active","POINT (38.799722 -77.504444)","echo_VA0087858"
"transfer","TO VA0087858002","release","vahydro_VA0087858002","active","POINT (38.799722 -77.504444)","echo_VA0087858"
"transfer","TO VA0087874001","release","vahydro_VA0087874001","active","POINT (38.994423 -77.360186)","echo_VA0087874"
"transfer","TO VA0087874002","release","vahydro_VA0087874002","active","POINT (38.994423 -77.360186)","echo_VA0087874"
"transfer","TO VA0087874003","release","vahydro_VA0087874003","active","POINT (38.994423 -77.360186)","echo_VA0087874"
"transfer","TO VA0087882001","release","vahydro_VA0087882001","active","POINT (36.641666 -81.924444)","echo_VA0087882"
"transfer","TO VA0087891001","release","vahydro_VA0087891001","active","POINT (38.88159 -77.65892)","echo_VA0087891"
"transfer","TO VA0087955001","release","vahydro_VA0087955001","active","POINT (36.735556 -82.411389)","echo_VA0087955"
"transfer","TO VA0088048001","release","vahydro_VA0088048001","active","POINT (37.31449 -80.64252)","echo_VA0088048"
"transfer","TO VA0088072001","release","vahydro_VA0088072001","active","POINT (36.963055 -76.559722)","echo_VA0088072"
"transfer","TO VA0088102001","release","vahydro_VA0088102001","active","POINT (37.706667 -77.144167)","echo_VA0088102"
"transfer","TO VA0088111001","release","vahydro_VA0088111001","active","POINT (36.667222 -83.355277)","echo_VA0088111"
"transfer","TO VA0088161001","release","vahydro_VA0088161001","active","POINT (37.795135 -79.414588)","echo_VA0088161"
"transfer","TO VA0088196001","release","vahydro_VA0088196001","active","POINT (39.164722 -77.551388)","echo_VA0088196"
"transfer","TO VA0088277002","release","vahydro_VA0088277002","active","POINT (37.93128 -79.23189)","echo_VA0088277"
"transfer","TO VA0088331001","release","vahydro_VA0088331001","active","POINT (37.51482 -76.8589)","echo_VA0088331"
"transfer","TO VA0088331650","release","vahydro_VA0088331650","inactive","POINT (37.51482 -76.8589)","echo_VA0088331"
"transfer","TO VA0088331676","release","vahydro_VA0088331676","inactive","POINT (37.51482 -76.8589)","echo_VA0088331"
"transfer","TO VA0088374002","release","vahydro_VA0088374002","active","POINT (38.26594 -77.30433)","echo_VA0088374"
"transfer","TO VA0088374003","release","vahydro_VA0088374003","active","POINT (38.26594 -77.30433)","echo_VA0088374"
"transfer","TO VA0088374004","release","vahydro_VA0088374004","active","POINT (38.26594 -77.30433)","echo_VA0088374"
"transfer","TO VA0088382001","release","vahydro_VA0088382001","active","POINT (37.506082 -78.137527)","echo_VA0088382"
"transfer","TO VA0088404001","release","vahydro_VA0088404001","active","POINT (36.594607 -76.208852)","echo_VA0088404"
"transfer","TO VA0088421001","release","vahydro_VA0088421001","active","POINT (37.932598 -77.992162)","echo_VA0088421"
"transfer","TO VA0088463001","release","vahydro_VA0088463001","active","POINT (37.077777 -76.899166)","echo_VA0088463"
"transfer","TO VA0088498001","release","vahydro_VA0088498001","active","POINT (36.687588 -80.521339)","echo_VA0088498"
"transfer","TO VA0088510001","release","vahydro_VA0088510001","active","POINT (38.78761 -77.56293)","echo_VA0088510"
"transfer","TO VA0088561001","release","vahydro_VA0088561001","active","POINT (37.011962 -80.04853)","echo_VA0088561"
"transfer","TO VA0088587001","release","vahydro_VA0088587001","inactive","POINT (38.875 -77.25)","echo_VA0088587"
"transfer","TO VA0088595001","release","vahydro_VA0088595001","inactive","POINT (38.751824 -77.482838)","echo_VA0088595"
"transfer","TO VA0088609001","release","vahydro_VA0088609001","inactive","POINT (37.381453 -77.378036)","echo_VA0088609"
"transfer","TO VA0088617001","release","vahydro_VA0088617001","inactive","POINT (37.628889 -77.515278)","echo_VA0088617"
"transfer","TO VA0088625000","release","vahydro_VA0088625000","inactive","POINT (36.714295 -76.247847)","echo_VA0088625"
"transfer","TO VA0088633001","release","vahydro_VA0088633001","inactive","POINT (37.02783 -76.34477)","echo_VA0088633"
"transfer","TO VA0088641001","release","vahydro_VA0088641001","inactive","POINT (36.97775 -76.43037)","echo_VA0088641"
"transfer","TO VA0088650001","release","vahydro_VA0088650001","inactive","POINT (36.845386 -76.28202)","echo_VA0088650"
"transfer","TO VA0088668000","release","vahydro_VA0088668000","inactive","POINT (36.832984 -76.29774)","echo_VA0088668"
"transfer","TO VA0088676000","release","vahydro_VA0088676000","inactive","POINT (36.75079 -76.05599)","echo_VA0088676"
"transfer","TO VA0088684001","release","vahydro_VA0088684001","active","POINT (37.578056 -78.974444)","echo_VA0088684"
"transfer","TO VA0088684003","release","vahydro_VA0088684003","active","POINT (37.578056 -78.974444)","echo_VA0088684"
"transfer","TO VA0088706001","release","vahydro_VA0088706001","active","POINT (37.97409 -78.21628)","echo_VA0088706"
"transfer","TO VA0088714001","release","vahydro_VA0088714001","active","POINT (38.00986 -77.367035)","echo_VA0088714"
"transfer","TO VA0088714003","release","vahydro_VA0088714003","active","POINT (38.00986 -77.367035)","echo_VA0088714"
"transfer","TO VA0088714004","release","vahydro_VA0088714004","active","POINT (38.00986 -77.367035)","echo_VA0088714"
"transfer","TO VA0088714006","release","vahydro_VA0088714006","active","POINT (38.00986 -77.367035)","echo_VA0088714"
"transfer","TO VA0088722001","release","vahydro_VA0088722001","active","POINT (39.14242 -78.22323)","echo_VA0088722"
"transfer","TO VA0088749001","release","vahydro_VA0088749001","inactive","POINT (38.524444 -78.138889)","echo_VA0088749"
"transfer","TO VA0088765001","release","vahydro_VA0088765001","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088765002","release","vahydro_VA0088765002","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088765003","release","vahydro_VA0088765003","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088765004","release","vahydro_VA0088765004","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088765005","release","vahydro_VA0088765005","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088765006","release","vahydro_VA0088765006","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088765007","release","vahydro_VA0088765007","inactive","POINT (37.03629 -79.52985)","echo_VA0088765"
"transfer","TO VA0088811001","release","vahydro_VA0088811001","active","POINT (39.06438 -78.14803)","echo_VA0088811"
"transfer","TO VA0088871001","release","vahydro_VA0088871001","active","POINT (39.2317 -78.37477)","echo_VA0088871"
"transfer","TO VA0088935001","release","vahydro_VA0088935001","active","POINT (36.951667 -82.291667)","echo_VA0088935"
"transfer","TO VA0088943001","release","vahydro_VA0088943001","active","POINT (38.15989 -78.84711)","echo_VA0088943"
"transfer","TO VA0088978001","release","vahydro_VA0088978001","active","POINT (37.056737 -77.142397)","echo_VA0088978"
"transfer","TO VA0088986001","release","vahydro_VA0088986001","active","POINT (38.251118 -78.812782)","echo_VA0088986"
"transfer","TO VA0088994001","release","vahydro_VA0088994001","active","POINT (38.53594 -78.70625)","echo_VA0088994"
"transfer","TO VA0089010002","release","vahydro_VA0089010002","active","POINT (39.09492 -78.1377)","echo_VA0089010"
"transfer","TO VA0089052001","release","vahydro_VA0089052001","inactive","POINT (37.16095 -79.63396)","echo_VA0089052"
"transfer","TO VA0089052003","release","vahydro_VA0089052003","inactive","POINT (37.16095 -79.63396)","echo_VA0089052"
"transfer","TO VA0089061001","release","vahydro_VA0089061001","active","POINT (38.148056 -78.918333)","echo_VA0089061"
"transfer","TO VA0089125001","release","vahydro_VA0089125001","active","POINT (38.205405 -77.260239)","echo_VA0089125"
"transfer","TO VA0089125650","release","vahydro_VA0089125650","inactive","POINT (38.205405 -77.260239)","echo_VA0089125"
"transfer","TO VA0089133001","release","vahydro_VA0089133001","active","POINT (38.97497 -77.63761)","echo_VA0089133"
"transfer","TO VA0089168001","release","vahydro_VA0089168001","inactive","POINT (36.8376 -76.26429)","echo_VA0089168"
"transfer","TO VA0089168002","release","vahydro_VA0089168002","inactive","POINT (36.8376 -76.26429)","echo_VA0089168"
"transfer","TO VA0089168003","release","vahydro_VA0089168003","inactive","POINT (36.8376 -76.26429)","echo_VA0089168"
"transfer","TO VA0089168901","release","vahydro_VA0089168901","inactive","POINT (36.8376 -76.26429)","echo_VA0089168"
"transfer","TO VA0089206001","release","vahydro_VA0089206001","active","POINT (37.53939 -77.93123)","echo_VA0089206"
"transfer","TO VA0089214003","release","vahydro_VA0089214003","active","POINT (39.29122 -78.08698)","echo_VA0089214"
"transfer","TO VA0089222001","release","vahydro_VA0089222001","inactive","POINT (36.844216 -76.245327)","echo_VA0089222"
"transfer","TO VA0089222002","release","vahydro_VA0089222002","active","POINT (36.844216 -76.245327)","echo_VA0089222"
"transfer","TO VA0089222003","release","vahydro_VA0089222003","inactive","POINT (36.844216 -76.245327)","echo_VA0089222"
"transfer","TO VA0089265001","release","vahydro_VA0089265001","active","POINT (37.93539 -75.37338)","echo_VA0089265"
"transfer","TO VA0089273001","release","vahydro_VA0089273001","active","POINT (37.75353 -79.81298)","echo_VA0089273"
"transfer","TO VA0089320001","release","vahydro_VA0089320001","inactive","POINT (37.098 -76.48954)","echo_VA0089320"
"transfer","TO VA0089320002","release","vahydro_VA0089320002","active","POINT (37.098 -76.48954)","echo_VA0089320"
"transfer","TO VA0089320004","release","vahydro_VA0089320004","inactive","POINT (37.098 -76.48954)","echo_VA0089320"
"transfer","TO VA0089338001","release","vahydro_VA0089338001","active","POINT (38.246667 -77.227778)","echo_VA0089338"
"transfer","TO VA0089354001","release","vahydro_VA0089354001","active","POINT (38.54953 -77.97857)","echo_VA0089354"
"transfer","TO VA0089397001","release","vahydro_VA0089397001","active","POINT (36.697425 -83.017628)","echo_VA0089397"
"transfer","TO VA0089443001","release","vahydro_VA0089443001","active","POINT (36.789793 -80.751883)","echo_VA0089443"
"transfer","TO VA0089451001","release","vahydro_VA0089451001","active","POINT (37.168047 -76.560142)","echo_VA0089451"
"transfer","TO VA0089460001","release","vahydro_VA0089460001","active","POINT (38.30834 -77.5425)","echo_VA0089460"
"transfer","TO VA0089486001","release","vahydro_VA0089486001","active","POINT (37.379035 -78.808175)","echo_VA0089486"
"transfer","TO VA0089541020","release","vahydro_VA0089541020","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541021","release","vahydro_VA0089541021","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541025","release","vahydro_VA0089541025","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541032","release","vahydro_VA0089541032","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541551","release","vahydro_VA0089541551","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541552","release","vahydro_VA0089541552","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541553","release","vahydro_VA0089541553","active","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541554","release","vahydro_VA0089541554","inactive","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089541555","release","vahydro_VA0089541555","inactive","POINT (38.952277 -77.447777)","echo_VA0089541"
"transfer","TO VA0089583001","release","vahydro_VA0089583001","active","POINT (37.1925 -81.138611)","echo_VA0089583"
"transfer","TO VA0089605001","release","vahydro_VA0089605001","active","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605002","release","vahydro_VA0089605002","active","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605003","release","vahydro_VA0089605003","inactive","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605004","release","vahydro_VA0089605004","inactive","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605005","release","vahydro_VA0089605005","active","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605006","release","vahydro_VA0089605006","inactive","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605007","release","vahydro_VA0089605007","inactive","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605008","release","vahydro_VA0089605008","inactive","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089605026","release","vahydro_VA0089605026","inactive","POINT (36.890426 -76.353555)","echo_VA0089605"
"transfer","TO VA0089630001","release","vahydro_VA0089630001","active","POINT (38.44652 -77.4679)","echo_VA0089630"
"transfer","TO VA0089681001","release","vahydro_VA0089681001","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681002","release","vahydro_VA0089681002","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681003","release","vahydro_VA0089681003","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681004","release","vahydro_VA0089681004","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681005","release","vahydro_VA0089681005","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681006","release","vahydro_VA0089681006","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681007","release","vahydro_VA0089681007","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089681008","release","vahydro_VA0089681008","inactive","POINT (37.13032 -76.50292)","echo_VA0089681"
"transfer","TO VA0089699001","release","vahydro_VA0089699001","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089699002","release","vahydro_VA0089699002","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089699003","release","vahydro_VA0089699003","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089699004","release","vahydro_VA0089699004","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089699005","release","vahydro_VA0089699005","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089699006","release","vahydro_VA0089699006","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089699007","release","vahydro_VA0089699007","inactive","POINT (36.846037 -76.330445)","echo_VA0089699"
"transfer","TO VA0089729001","release","vahydro_VA0089729001","active","POINT (37.708056 -78.956944)","echo_VA0089729"
"transfer","TO VA0089737001","release","vahydro_VA0089737001","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737002","release","vahydro_VA0089737002","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737003","release","vahydro_VA0089737003","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737004","release","vahydro_VA0089737004","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737005","release","vahydro_VA0089737005","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737006","release","vahydro_VA0089737006","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737007","release","vahydro_VA0089737007","active","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737008","release","vahydro_VA0089737008","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737012","release","vahydro_VA0089737012","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737013","release","vahydro_VA0089737013","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737014","release","vahydro_VA0089737014","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737015","release","vahydro_VA0089737015","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737016","release","vahydro_VA0089737016","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737017","release","vahydro_VA0089737017","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737018","release","vahydro_VA0089737018","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737019","release","vahydro_VA0089737019","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737020","release","vahydro_VA0089737020","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737021","release","vahydro_VA0089737021","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737023","release","vahydro_VA0089737023","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737024","release","vahydro_VA0089737024","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737025","release","vahydro_VA0089737025","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737026","release","vahydro_VA0089737026","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737027","release","vahydro_VA0089737027","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737028","release","vahydro_VA0089737028","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737029","release","vahydro_VA0089737029","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737030","release","vahydro_VA0089737030","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737032","release","vahydro_VA0089737032","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737033","release","vahydro_VA0089737033","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737035","release","vahydro_VA0089737035","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737036","release","vahydro_VA0089737036","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737038","release","vahydro_VA0089737038","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737039","release","vahydro_VA0089737039","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737050","release","vahydro_VA0089737050","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737051","release","vahydro_VA0089737051","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737052","release","vahydro_VA0089737052","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737053","release","vahydro_VA0089737053","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737054","release","vahydro_VA0089737054","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737055","release","vahydro_VA0089737055","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737056","release","vahydro_VA0089737056","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737057","release","vahydro_VA0089737057","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737058","release","vahydro_VA0089737058","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737059","release","vahydro_VA0089737059","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737060","release","vahydro_VA0089737060","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737061","release","vahydro_VA0089737061","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737062","release","vahydro_VA0089737062","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737063","release","vahydro_VA0089737063","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737064","release","vahydro_VA0089737064","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737065","release","vahydro_VA0089737065","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737069","release","vahydro_VA0089737069","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737070","release","vahydro_VA0089737070","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737071","release","vahydro_VA0089737071","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737072","release","vahydro_VA0089737072","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737073","release","vahydro_VA0089737073","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737074","release","vahydro_VA0089737074","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737075","release","vahydro_VA0089737075","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089737907","release","vahydro_VA0089737907","inactive","POINT (36.898298 -76.211757)","echo_VA0089737"
"transfer","TO VA0089796001","release","vahydro_VA0089796001","active","POINT (38.88223 -77.1123)","echo_VA0089796"
"transfer","TO VA0089818001","release","vahydro_VA0089818001","active","POINT (36.7642 -76.29419)","echo_VA0089818"
"transfer","TO VA0089818002","release","vahydro_VA0089818002","inactive","POINT (36.7642 -76.29419)","echo_VA0089818"
"transfer","TO VA0089818003","release","vahydro_VA0089818003","inactive","POINT (36.7642 -76.29419)","echo_VA0089818"
"transfer","TO VA0089826001","release","vahydro_VA0089826001","active","POINT (37.26369 -76.63923)","echo_VA0089826"
"transfer","TO VA0089885001","release","vahydro_VA0089885001","active","POINT (37.886389 -79.279722)","echo_VA0089885"
"transfer","TO VA0089907001","release","vahydro_VA0089907001","active","POINT (37.234906 -81.991394)","echo_VA0089907"
"transfer","TO VA0089915001","release","vahydro_VA0089915001","active","POINT (37.643363 -77.307229)","echo_VA0089915"
"transfer","TO VA0089923001","release","vahydro_VA0089923001","inactive","POINT (36.8087 -76.3035)","echo_VA0089923"
"transfer","TO VA0089923003","release","vahydro_VA0089923003","inactive","POINT (36.8087 -76.3035)","echo_VA0089923"
"transfer","TO VA0089940001","release","vahydro_VA0089940001","active","POINT (39.17148 -77.74134)","echo_VA0089940"
"transfer","TO VA0089958001","release","vahydro_VA0089958001","active","POINT (38.91313 -78.0996)","echo_VA0089958"
"transfer","TO VA0089982001","release","vahydro_VA0089982001","active","POINT (38.18372 -76.92055)","echo_VA0089982"
"transfer","TO VA0089991001","release","vahydro_VA0089991001","active","POINT (37.18562 -80.394531)","echo_VA0089991"
"transfer","TO VA009003400","release","vahydro_VA009003400","inactive","POINT (36.7564 -76.50915)","echo_VA0090034"
"transfer","TO VA0090034001","release","vahydro_VA0090034001","inactive","POINT (36.7564 -76.50915)","echo_VA0090034"
