"Facility.ID"	"FacilityName"	"Facility_Longitude"	"Facility_Latitude"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Statistic"	"Units"	"Mean_ME"	"Median_ME"	"Std_ME"	"Measured_Effluent"	"Permitted_Limit"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004090"	"DOMINION ENERGY- SURRY AND GRAVEL NECK STATIONS"	-76.6911	37.1575	"VA0004090108"	-76.7063888888716	37.1716666670214	2170	"mon_ave"	"MGD"	0.0424347083333333	0	0.194409561038606	1.6	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	1.53	NA	"01/01/2015"	"01/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0001015"	"AMERICAN ELECTRIC POWER - CLINCH RIVER PLANT"	-82.145269	36.990541	"VA0001015D03"	-82.1980369995808	36.9351220003339	4.84	"mon_ave"	"MGD"	0.245	0	0.567932941540598	1.52	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	1.33	NA	"03/01/2012"	"03/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092771"	"FORT BELVOIR - US ARMY GARRISON"	-77.150418	38.703037	"VA0092771031"	-77.1983350001029	38.7533310001763	NA	"mon_ave"	"MGD"	0.436666666666667	0	0.75632885263841	1.31	NA	"01/01/2018"	"06/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097103"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.0171556818181818	0.0023	0.138865535604916	1.305	NA	"07/01/2012"	"07/31/2012"	"dmr_flag_units_100"	NA
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138202"	-78.2791666670698	37.7041666665892	4.59	"mon_ave"	"MGD"	0.125628947368421	0	0.336856976553724	1.2988	NA	"07/01/2012"	"12/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002071"	"DOMINION - POSSUM POINT POWER STATION"	-77.2786	38.5391	"VA0002071008"	-77.2794444440615	38.5361111112326	300	"mon_ave"	"MGD"	0.0811111111111111	0	0.276535341090058	1.29	NA	"01/01/2014"	"03/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	1.29	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	1.29	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.29	NA	"04/01/2010"	"04/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.29	NA	"01/01/2012"	"01/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.29	NA	"11/01/2014"	"11/30/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.29	NA	"07/01/2013"	"07/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.29	NA	"04/01/2013"	"04/30/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VAN040086"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VAN040086502"	NA	NA	NA	"mon_ave"	"MGD"	0.398421052631579	0	1.02030095319358	1.29	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.28	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	"mon_ave"	"MGD"	0.0762741935483871	0	0.229125863425155	1.241	NA	"03/01/2010"	"03/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	1.21	NA	"09/01/2010"	"09/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0072397"	"ROANOKE CEMENT CO - BOTETOURT COUNTY"	-79.9948	37.4604	"VA0072397003"	-80.0052777778081	37.4677777775136	3.4	"mon_ave"	"MGD"	0.214761904761905	0	0.457139136889624	1.2	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0072397"	"ROANOKE CEMENT CO - BOTETOURT COUNTY"	-79.9948	37.4604	"VA0072397003"	-80.0052777778081	37.4677777775136	3.4	"mon_ave"	"MGD"	0.214761904761905	0	0.457139136889624	1.2	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0072397"	"ROANOKE CEMENT CO - BOTETOURT COUNTY"	-79.9948	37.4604	"VA0072397003"	-80.0052777778081	37.4677777775136	3.4	"mon_ave"	"MGD"	0.214761904761905	0	0.457139136889624	1.2	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	1.15	NA	"01/01/2014"	"01/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	1.13	NA	"08/01/2010"	"08/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146401"	-77.3844444446607	37.3763888887105	1089	"mon_ave"	"MGD"	0.3625	0	0.609267319545917	1.12	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138202"	-78.2791666670698	37.7041666665892	4.59	"mon_ave"	"MGD"	0.125628947368421	0	0.336856976553724	1.0813	NA	"07/01/2013"	"12/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0001015"	"AMERICAN ELECTRIC POWER - CLINCH RIVER PLANT"	-82.145269	36.990541	"VA0001015D03"	-82.1980369995808	36.9351220003339	4.84	"mon_ave"	"MGD"	0.245	0	0.567932941540598	1.08	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	1.08	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146401"	-77.3844444446607	37.3763888887105	1089	"mon_ave"	"MGD"	0.3625	0	0.609267319545917	1.04	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	1.04	NA	"06/01/2010"	"06/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138203"	-78.2930555556101	37.7058333332952	4.59	"mon_ave"	"MGD"	0.0183010752688172	0.0056	0.104900269919891	1.0164	NA	"03/01/2015"	"03/31/2015"	"dmr_flag_units_100"	NA
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	1.01	NA	"03/01/2010"	"03/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"DC0022004"	"MIRANT POTOMAC RIVER L.L.C."	-77.04167	38.81953	"DC0022004001"	NA	NA	NA	"mon_ave"	"MGD"	46.5106326530612	0	85.1623425251979	1	NA	"10/01/2010"	"10/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0087114"	"REUSENS HYDROELECTRIC PLANT"	-79.187587	37.461393	"VA0087114006"	-79.1861111112147	37.4633333334216	0.177	"mon_ave"	"MGD"	2.20181818181818	0	3.62436702937718	1	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0091766"	"MANEUVER TRAINING CENTER FORT PICKETT"	-77.946196	37.051067	"VA0091766001"	-77.9369444440922	37.1086111108543	0.173	"mon_ave"	"MGD"	0.0645161290322581	0	0.249731038114707	1	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0091766"	"MANEUVER TRAINING CENTER FORT PICKETT"	-77.946196	37.051067	"VA0091766001"	-77.9369444440922	37.1086111108543	0.173	"mon_ave"	"MGD"	0.0645161290322581	0	0.249731038114707	1	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	0.99	NA	"04/01/2014"	"04/30/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	0.985	NA	"10/01/2010"	"10/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0072397"	"ROANOKE CEMENT CO - BOTETOURT COUNTY"	-79.9948	37.4604	"VA0072397003"	-80.0052777778081	37.4677777775136	3.4	"mon_ave"	"MGD"	0.214761904761905	0	0.457139136889624	0.91	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138202"	-78.2791666670698	37.7041666665892	4.59	"mon_ave"	"MGD"	0.125628947368421	0	0.336856976553724	0.9	NA	"01/01/2012"	"06/30/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	0.888	NA	"11/01/2010"	"11/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	"mon_ave"	"MGD"	0.0618507462686567	0	0.186965663168348	0.864	NA	"09/01/2013"	"09/30/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	"mon_ave"	"MGD"	0.0618507462686567	0	0.186965663168348	0.864	NA	"04/01/2014"	"04/30/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138202"	-78.2791666670698	37.7041666665892	4.59	"mon_ave"	"MGD"	0.125628947368421	0	0.336856976553724	0.8375	NA	"07/01/2015"	"12/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092771"	"FORT BELVOIR - US ARMY GARRISON"	-77.150418	38.703037	"VA0092771032"	-77.1955609998106	38.7491689999678	NA	"mon_ave"	"MGD"	0.273333333333333	0	0.473427220735493	0.82	NA	"01/01/2018"	"06/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	0.81	NA	"02/01/2010"	"02/28/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	0.796	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	"mon_ave"	"MGD"	0.0762741935483871	0	0.229125863425155	0.785	NA	"04/01/2014"	"04/30/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146401"	-77.3844444446607	37.3763888887105	1089	"mon_ave"	"MGD"	0.3625	0	0.609267319545917	0.77	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146005"	-77.3638888889023	37.3722222223342	1089	"mon_ave"	"MGD"	0.448953488372093	0	0.99253926171538	0.72	NA	"03/01/2015"	"03/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	"mon_ave"	"MGD"	0.0762741935483871	0	0.229125863425155	0.681	NA	"05/01/2010"	"05/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002071"	"DOMINION - POSSUM POINT POWER STATION"	-77.2786	38.5391	"VA0002071008"	-77.2794444440615	38.5361111112326	300	"mon_ave"	"MGD"	0.0811111111111111	0	0.276535341090058	0.67	NA	"01/01/2015"	"03/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.67	NA	"08/01/2013"	"08/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	"mon_ave"	"MGD"	0.0398108695652174	0	0.0958375611246054	0.662	NA	"09/01/2015"	"09/30/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138202"	-78.2791666670698	37.7041666665892	4.59	"mon_ave"	"MGD"	0.125628947368421	0	0.336856976553724	0.6563	NA	"07/01/2011"	"12/31/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092771"	"FORT BELVOIR - US ARMY GARRISON"	-77.150418	38.703037	"VA0092771009"	-77.1675000000904	38.7319469999649	NA	"mon_ave"	"MGD"	0.216666666666667	0	0.375277674973257	0.65	NA	"01/01/2018"	"06/30/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	"mon_ave"	"MGD"	0.0618507462686567	0	0.186965663168348	0.62	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.608	NA	"06/01/2013"	"06/30/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	0.6	NA	"07/01/2016"	"07/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.588	NA	"05/01/2013"	"05/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	"mon_ave"	"MGD"	0.0762741935483871	0	0.229125863425155	0.564	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	"mon_ave"	"MGD"	0.0762741935483871	0	0.229125863425155	0.55	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	0.55	NA	"10/01/2013"	"10/31/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	0.55	NA	"11/01/2010"	"11/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	0.55	NA	"01/01/2011"	"01/31/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	0.55	NA	"04/01/2011"	"04/30/2011"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0072397"	"ROANOKE CEMENT CO - BOTETOURT COUNTY"	-79.9948	37.4604	"VA0072397005"	-79.9738888891678	37.4550000001459	3.4	"mon_ave"	"MGD"	0.0261904761904762	0	0.120019839629796	0.55	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	0.543	NA	"01/01/2010"	"01/31/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317039"	-79.8052777774367	38.2100000003412	0.04	"mon_ave"	"MGD"	0.031030303030303	0	0.0984290622886874	0.5	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002160"	"APPAREL AND ADVANCED TEXTILES LLC - WAYNESBORO"	-78.883333	38.061111	"VA0002160013"	-78.8866430004423	38.0608019998715	4.51	"mon_ave"	"MGD"	0.0398108695652174	0	0.0958375611246054	0.496	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0005860"	"MIDTOWN ELIZABETH RIVER TUNNEL"	-76.21254	36.87668	"VA0005860003"	-76.3095799995636	36.8617820000172	0.004	"mon_ave"	"MGD"	0.053953	0.00025	0.146464748690598	0.491333	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units_100"	NA
"VA0002071"	"DOMINION - POSSUM POINT POWER STATION"	-77.2786	38.5391	"VA0002071009"	-77.2793333332406	38.5365277780876	300	"mon_ave"	"MGD"	0.0367	0	0.119587492745072	0.488	NA	"01/01/2014"	"03/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092436"	"ILUKA RESOURCES INC - BRINK"	-77.627811	36.623396	"VA0092436101"	-77.6286111113092	36.6238888887683	3.6	"mon_ave"	"MGD"	0.0481818181818182	0	0.134867207416642	0.448	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0002780"	"THE SUSTAINABILITY PARK LLC"	-77.31651	37.35376	"VA0002780001"	-77.3052777781839	37.3583333330176	3	"mon_ave"	"MGD"	0.0762741935483871	0	0.229125863425155	0.444	NA	"04/01/2015"	"04/30/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	"mon_ave"	"MGD"	0.0618507462686567	0	0.186965663168348	0.432	NA	"02/01/2013"	"02/28/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004804"	"HUNTINGTON INGALLS INCORPORATED - NN SHIPBLDG DIV"	-76.432803	36.990641	"VA0004804021"	-76.4447222221232	36.988611111253	30	"mon_ave"	"MGD"	0.269647058823529	0	0.426597168749427	0.432	NA	"04/01/2010"	"04/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451013"	-77.7901111107423	38.0621111109172	0	"mon_ave"	"MGD"	0.00520481927710843	0	0.0474181603155462	0.432	NA	"09/01/2010"	"09/30/2010"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0092711"	"MIDTOWN/DOWNTOWN TUNNEL/MLK EXTENSION"	-76.31687	36.85313	"VA0092711002"	NA	NA	NA	"mon_ave"	"MGD"	0.04306	0	0.109362162430287	0.432	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	"mon_ave"	"MGD"	0.0618507462686567	0	0.186965663168348	0.43	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004103"	"DOMINION - YORKTOWN POWER STATION"	-76.46213	37.21534	"VA0004103102"	-76.4566666668069	37.2166666666363	971	"mon_ave"	"MGD"	0.0618507462686567	0	0.186965663168348	0.43	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.423	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.408	NA	"10/01/2014"	"10/31/2014"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.404	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.403	NA	"08/01/2012"	"08/31/2012"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146401"	-77.3844444446607	37.3763888887105	1089	"mon_ave"	"MGD"	0.3625	0	0.609267319545917	0.4	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0004146"	"DOMINION ENERGY - CHESTERFIELD POWER STATION"	-77.3779	37.3821	"VA0004146104"	NA	NA	1089	"mon_ave"	"MGD"	0.583333333333333	0	0.895061067037043	0.39	NA	"11/01/2013"	"11/30/2013"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
"VA0083097"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	-78.722222	36.880278	"VA0083097002"	-78.6944444443087	36.8686111111596	1.735	"mon_ave"	"MGD"	0.12932183908046	0	0.174552217432297	0.386	NA	"03/01/2015"	"03/31/2015"	"dmr_flag_units_100"	"dmr_flag_units_1000000"
