"Facility.ID"	"FacilityName"	"Facility_Longitude"	"Facility_Latitude"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Statistic"	"Measured_Effluent"	"Units"	"Permitted_Limit"	"MP_Begin_Date"	"MP_End_Date"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	7.08	"MGD"	NA	"08/01/2014"	"08/31/2014"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	5.26	"MGD"	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.71	"MGD"	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.61	"MGD"	NA	"08/01/2015"	"08/31/2015"	"dmr_flag_desflow"
"VA0073636"	"NAVAL SUPPORT FACILITY, DAHLGR"	-77.026944	38.326667	"VA0073636004"	-77.0323055557684	38.322750000321	0.29	"mon_ave"	1.89	"MGD"	NA	"01/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	7.04	"MGD"	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	-78.990422	38.191062	"VA0002194003"	-78.986638889039	38.191083333569	0.242	"mon_ave"	1.84	"MGD"	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.98	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.63	"MGD"	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0081281"	"HRSD - VIRGINIA INITIATIVE WWTP"	-76.3125	36.88233	"VA0081281001"	-76.3222222223224	36.8824999999567	40	"mon_ave"	41.54	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	5.16	"MGD"	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	5.16	"MGD"	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0005819"	"APPOMATTOX RIVER WATER AUTHORITY"	-77.519165	37.225555	"VA0005819004"	-77.5177777773433	37.2216666669712	3.3	"mon_ave"	4.83	"MGD"	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.52	"MGD"	NA	"10/01/2011"	"10/31/2011"	"dmr_flag_desflow"
"VA0062812"	"FRONT ROYAL STP"	-78.1858	38.9354	"VA0062812001"	-78.1886111109119	38.9441666669732	4	"mon_ave"	5.513	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0003018"	"PLAINS MARKETING LP YORKTOWN"	-76.45366	37.21022	"VA0003018002"	-76.4374999999026	37.2180555553997	6.3	"mon_ave"	7.8	"MGD"	NA	"01/01/2012"	"01/31/2012"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.7	"MGD"	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.92	"MGD"	NA	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.47	"MGD"	NA	"07/01/2011"	"07/31/2011"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.503	"MGD"	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.46	"MGD"	NA	"07/01/2015"	"07/31/2015"	"dmr_flag_desflow"
"VA0081311"	"HRSD - YORK RIVER SEWAGE TREATMENT PLANT"	-76.44525	37.20112	"VA0081311001"	-76.4547220001681	37.2261120001875	15	"mon_ave"	16.46	"MGD"	NA	"03/01/2015"	"03/31/2015"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	5.09	"MGD"	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.5	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.5	"MGD"	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	-79.58214	38.179711	"VA0091251007"	-79.5813888885961	38.1777777775154	11.52	"mon_ave"	12.96	"MGD"	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	-79.58214	38.179711	"VA0091251007"	-79.5813888885961	38.1777777775154	11.52	"mon_ave"	12.96	"MGD"	NA	"06/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.87	"MGD"	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.457	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.6	"MGD"	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.84	"MGD"	NA	"12/01/2017"	"12/31/2017"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	5.01	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.409	"MGD"	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.409	"MGD"	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	4.99	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.45	"MGD"	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.4	"MGD"	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.44	"MGD"	NA	"03/01/2017"	"03/31/2017"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	-79.58214	38.179711	"VA0091251007"	-79.5813888885961	38.1777777775154	11.52	"mon_ave"	12.87	"MGD"	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.5	"MGD"	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0077828"	"COEBURN NORTON WISE REGIONAL WWTP"	-82.478246	36.927381	"VA0077828001"	-82.4788888888341	36.9269444444255	6.5	"mon_ave"	7.8	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.319	"MGD"	NA	"03/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.27	"MGD"	NA	"01/01/2015"	"01/31/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.71	"MGD"	NA	"09/01/2017"	"09/30/2017"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	1.29085	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.68	"MGD"	NA	"06/01/2014"	"06/30/2014"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.68	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.23	"MGD"	NA	"11/01/2011"	"11/30/2011"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.32	"MGD"	NA	"10/01/2017"	"10/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.66	"MGD"	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	4.84	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	4.82	"MGD"	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0024996"	"FALLING CREEK WWTP"	-77.43384	37.44059	"VA0024996001"	-77.4269444441333	37.4361111108502	12	"mon_ave"	13.18	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0024996"	"FALLING CREEK WWTP"	-77.43384	37.44059	"VA0024996004"	-77.4338888893018	37.4433333335987	12	"mon_ave"	13.18	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	-78.990422	38.191062	"VA0002194003"	-78.986638889039	38.191083333569	0.242	"mon_ave"	1.41	"MGD"	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0002194"	"ACCUTEC BLADES INC"	-78.990422	38.191062	"VA0002194003"	-78.986638889039	38.191083333569	0.242	"mon_ave"	1.41	"MGD"	NA	"08/01/2016"	"08/31/2016"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.16	"MGD"	NA	"02/01/2014"	"02/28/2014"	"dmr_flag_desflow"
"VA0005851"	"DOWNTOWN ELIZABETH RIVER TUNNEL"	-76.269659	36.83083	"VA0005851003"	-76.2916666666353	36.8333333331227	0.22	"mon_ave"	1.38	"MGD"	NA	"11/01/2016"	"11/30/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.19	"MGD"	NA	"04/01/2016"	"04/30/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.19	"MGD"	NA	"01/01/2016"	"01/31/2016"	"dmr_flag_desflow"
"VA0006483"	"GEORGIA PACIFIC WOOD PRODUCTS - EMPORIA - PLYWOOD"	-77.525617	36.693816	"VA0006483001"	-77.5230555557073	36.6952777777056	0.452	"mon_ave"	1.58	"MGD"	NA	"01/01/2016"	"03/31/2016"	"dmr_flag_desflow"
"VA0004138"	"DOMINION - BREMO POWER STATION"	-78.28784	37.71175	"VA0004138001"	-78.2881089995661	37.7079239996663	4.59	"mon_ave"	5.7	"MGD"	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0003018"	"PLAINS MARKETING LP YORKTOWN"	-76.45366	37.21022	"VA0003018002"	-76.4374999999026	37.2180555553997	6.3	"mon_ave"	7.4	"MGD"	NA	"01/01/2011"	"01/31/2011"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.3	"MGD"	NA	"06/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.3	"MGD"	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0080837"	"GLEN CREEK WASTEWATER TREATMENT PLANT"	-80.8616	37.37039	"VA0080837001"	-80.8616666664083	37.373333333297	0.2	"mon_ave"	1.3	"MGD"	NA	"05/01/2016"	"05/31/2016"	"dmr_flag_desflow"
"VA0090590"	"UNIMIN CORPORATION"	-78.33422	39.252466	"VA0090590003"	-78.3416666663998	39.2500000000277	1.4	"mon_ave"	2.5	"MGD"	NA	"04/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0091286"	"BUFFALO SPRINGS TROUT FARM"	-79.60659	37.72287	"VA0091286001"	-79.6058333329662	37.7227777774557	2.8	"mon_ave"	3.9	"MGD"	NA	"01/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.53	"MGD"	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.52	"MGD"	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.51	"MGD"	NA	"07/01/2017"	"07/31/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.102	"MGD"	NA	"12/01/2015"	"12/31/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.1	"MGD"	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.1	"MGD"	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.5	"MGD"	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.06	"MGD"	NA	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.06	"MGD"	NA	"11/01/2014"	"11/30/2014"	"dmr_flag_desflow"
"VA0003115"	"WESTROCK CP LLC - WEST POINT"	-76.8053	37.5392	"VA0003115001"	-76.8105555556194	37.5430555555218	19	"mon_ave"	20.06	"MGD"	NA	"09/01/2014"	"09/30/2014"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	4.68	"MGD"	NA	"02/01/2017"	"02/28/2017"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.14	"MGD"	NA	"10/01/2015"	"10/31/2015"	"dmr_flag_desflow"
"VA0006483"	"GEORGIA PACIFIC WOOD PRODUCTS - EMPORIA - PLYWOOD"	-77.525617	36.693816	"VA0006483001"	-77.5230555557073	36.6952777777056	0.452	"mon_ave"	1.491	"MGD"	NA	"04/01/2018"	"06/30/2018"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.12	"MGD"	NA	"11/01/2015"	"11/30/2015"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.067	"MGD"	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.46	"MGD"	NA	"02/01/2015"	"02/28/2015"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.45	"MGD"	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0090654"	"GREENHOST INCORPORATED"	-77.306016	38.249837	"VA0090654001"	-77.2938888885028	38.2533333329935	0.5	"mon_ave"	1.508	"MGD"	NA	"10/01/2016"	"10/31/2016"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.2	"MGD"	NA	"05/01/2018"	"05/31/2018"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317043"	-78.8011111108141	38.20888888892	0.04	"mon_ave"	1.028	"MGD"	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0024996"	"FALLING CREEK WWTP"	-77.43384	37.44059	"VA0024996001"	-77.4269444441333	37.4361111108502	12	"mon_ave"	12.98	"MGD"	NA	"02/01/2010"	"02/28/2010"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317030"	-79.8030555556295	38.1919444446031	0.04	"mon_ave"	1.02	"MGD"	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.42	"MGD"	NA	"10/01/2014"	"10/31/2014"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.42	"MGD"	NA	"09/01/2015"	"09/30/2015"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.15	"MGD"	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0052655"	"ALBEMARLE US INC"	-82.7575	36.735277	"VA0052655004"	-82.7536111111697	36.7277777780271	0.2	"mon_ave"	1.15	"MGD"	NA	"11/01/2017"	"11/30/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317014"	-79.8005555558719	38.2083333332015	0.04	"mon_ave"	0.98	"MGD"	NA	"02/01/2018"	"02/28/2018"	"dmr_flag_desflow"
"VA0091324"	"DGIF - PAINT BANK FISH CULTURAL STATION"	-80.251819	37.567595	"VA0091324001"	-80.245624000283	37.5541669999574	3.09	"mon_ave"	4.02	"MGD"	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.36	"MGD"	NA	"02/01/2014"	"02/28/2014"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	4.54	"MGD"	NA	"08/01/2017"	"08/31/2017"	"dmr_flag_desflow"
"VA0023825"	"SHENANDOAH STP"	-78.6324	38.48752	"VA0023825001"	-78.6324000004222	38.4875200003169	0.4	"mon_ave"	1.31	"MGD"	NA	"12/01/2016"	"12/31/2016"	"dmr_flag_desflow"
"VA0003018"	"PLAINS MARKETING LP YORKTOWN"	-76.45366	37.21022	"VA0003018001"	NA	NA	6.3	"mon_ave"	7.2	"MGD"	NA	"05/01/2011"	"05/31/2011"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	-79.58214	38.179711	"VA0091251007"	-79.5813888885961	38.1777777775154	11.52	"mon_ave"	12.42	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0091251"	"COURSEY SPRINGS FISH CULTURAL STATION"	-79.58214	38.179711	"VA0091251007"	-79.5813888885961	38.1777777775154	11.52	"mon_ave"	12.42	"MGD"	NA	"05/01/2017"	"05/31/2017"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317014"	-79.8005555558719	38.2083333332015	0.04	"mon_ave"	0.931	"MGD"	NA	"06/01/2017"	"06/30/2017"	"dmr_flag_desflow"
"VA0081311"	"HRSD - YORK RIVER SEWAGE TREATMENT PLANT"	-76.44525	37.20112	"VA0081311001"	-76.4547220001681	37.2261120001875	15	"mon_ave"	15.89	"MGD"	NA	"02/01/2016"	"02/29/2016"	"dmr_flag_desflow"
"VA0053317"	"DOMINION ENERGY - BATH COUNTY POWER STATION"	-79.81373	38.192528	"VA0053317014"	-79.8005555558719	38.2083333332015	0.04	"mon_ave"	0.93	"MGD"	NA	"01/01/2018"	"01/31/2018"	"dmr_flag_desflow"
"VA0004880"	"VEOLIA JAMES RIVER PLANT"	-77.408889	37.416944	"VA0004880001"	-77.3969444443471	37.4141666668608	3.63	"mon_ave"	4.51	"MGD"	NA	"03/01/2018"	"03/31/2018"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.32	"MGD"	NA	"01/01/2017"	"01/31/2017"	"dmr_flag_desflow"
"VA0005835"	"VDOT - I-564 TUNNEL FACILITY"	-76.301303	36.944244	"VA0005835001"	-76.2908333336822	36.9444444443727	0.0504	"mon_ave"	0.92895	"MGD"	NA	"04/01/2017"	"04/30/2017"	"dmr_flag_desflow"
"VA0091278"	"VIRGINIA TROUT - TERRY PLACE"	-79.661495	38.297568	"VA0091278001"	-79.6605555559712	38.296666666675	4.43	"mon_ave"	5.3	"MGD"	NA	"04/01/2016"	"06/30/2016"	"dmr_flag_desflow"
"VA0006408"	"GREIF RIVERVILLE LLC - FIBRE PLANT"	-78.9103	37.5108	"VA0006408001"	-78.9013888889503	37.5130555558373	5.44	"mon_ave"	6.31	"MGD"	NA	"04/01/2014"	"04/30/2014"	"dmr_flag_desflow"
"VA0062812"	"FRONT ROYAL STP"	-78.1858	38.9354	"VA0062812001"	-78.1886111109119	38.9441666669732	4	"mon_ave"	4.859	"MGD"	NA	"04/01/2018"	"04/30/2018"	"dmr_flag_desflow"
